,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
9,MJ McClenaghan,not out,0,0,0,0,0,1,4,0,36,1,9,9,5,1,0,0
10,AM Rahane,c Rana b Southee,60,34,6,3,176.47,2,,,,,,,,,,
11,MA Agarwal,c Sharma b McClenaghan,6,5,1,0,120,2,,,,,,,,,,
12,SPD Smith,not out,84,54,7,3,155.55,2,,,,,,,,,,
13,BA Stokes,c Southee b HH Pandya,21,14,3,0,150,2,4,0,36,1,9,10,0,4,1,0
14,MS Dhoni,not out,12,12,1,0,100,2,,,,,,,,,,
15,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,29,0,7.25,6,3,0,0,0
16,MK Tiwary,DNB,0,0,0,0,0,2,,,,,,,,,,
17,R Bhatia,DNB,0,0,0,0,0,2,3,0,14,2,4.66,5,0,0,0,0
18,DL Chahar,DNB,0,0,0,0,0,2,2,0,21,0,10.5,6,3,1,0,0
19,A Zampa,DNB,0,0,0,0,0,2,3,0,26,1,8.66,5,2,1,1,0
20,AB Dinda,DNB,0,0,0,0,0,2,4,0,57,0,14.25,9,5,4,3,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,0,28,3,7,8,2,1,0,0
0,SV Samson,lbw b Yadav,60,38,4,3,157.89,1,,,,,,,,,,
1,KK Nair,lbw b Narine,15,17,3,0,88.23,1,,,,,,,,,,
2,SS Iyer,lbw b Coulter0Nile,47,34,4,1,138.23,1,,,,,,,,,,
3,RR Pant,lbw b Coulter0Nile,6,4,1,0,150,1,,,,,,,,,,
4,CH Morris,c Woakes b Coulter0Nile,11,10,1,0,110,1,3,0,39,0,13,3,4,2,0,0
5,CJ Anderson,run out (Jackson/Gambhir),2,5,0,0,40,1,2.5,0,27,0,9.52,3,4,0,0,0
6,AR Bawne,not out,12,12,1,0,100,1,,,,,,,,,,
7,PJ Cummins,not out,0,0,0,0,0,1,3,0,22,0,7.33,7,2,1,0,0
8,SP Narine,b Rabada,4,4,1,0,100,2,4,0,25,1,6.25,8,1,0,1,0
9,G Gambhir,not out,71,52,11,0,136.53,2,,,,,,,,,,
10,RV Uthappa,run out (Nair),59,33,5,4,178.78,2,,,,,,,,,,
11,MK Pandey,b Rabada,5,4,1,0,125,2,,,,,,,,,,
12,SP Jackson,not out,12,5,2,0,240,2,,,,,,,,,,
13,K Rabada,DNB,0,0,0,0,0,1,3.2,0,20,2,6,10,3,0,1,0
14,A Mishra,DNB,0,0,0,0,0,1,3,0,36,0,12,5,6,1,0,0
15,Z Khan,DNB,0,0,0,0,0,1,1.1,0,8,0,6.85,3,1,0,0,0
16,YK Pathan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,C de Grandhomme,DNB,0,0,0,0,0,2,1,0,15,0,15,0,1,1,0,0
18,CR Woakes,DNB,0,0,0,0,0,2,3,0,20,0,6.66,5,2,0,0,0
19,NM Coulter Nile,DNB,0,0,0,0,0,2,,,,,,,,,,
20,UT Yadav,DNB,0,0,0,0,0,2,4,0,38,1,9.5,9,3,2,1,0
21,Kuldeep Yadav,DNB,0,0,0,0,0,2,4,0,27,0,6.75,4,0,1,0,0
22,NM Coulter0Nile,,,,,,,2,4,0,34,3,8.5,11,7,0,0,0
0,JJ Roy,c Pathan b Chawla,14,12,3,0,116.66,1,,,,,,,,,,
1,BB McCullum,lbw b Kuldeep Yadav,35,24,4,2,145.83,1,,,,,,,,,,
2,SK Raina,not out,68,51,7,0,133.33,1,,,,,,,,,,
3,AJ Finch,c Yadav b Kuldeep Yadav,15,8,0,2,187.5,1,,,,,,,,,,
4,KD Karthik,c Yadav b Boult,47,25,6,2,188,1,,,,,,,,,,
5,DR Smith,not out,0,0,0,0,0,1,1,0,23,0,23,1,1,3,0,0
6,G Gambhir,not out,76,48,12,0,158.33,2,,,,,,,,,,
7,CA Lynn,not out,93,41,6,8,226.82,2,,,,,,,,,,
8,MS Gony,DNB,0,0,0,0,0,1,2,0,32,0,16,4,5,1,3,0
9,P Kumar,DNB,0,0,0,0,0,1,2,0,13,0,6.5,2,1,0,0,0
10,SB Jakati,DNB,0,0,0,0,0,1,3,0,30,0,10,2,1,0,2,0
11,DS Kulkarni,DNB,0,0,0,0,0,1,2.5,0,42,0,14.82,3,3,3,2,0
12,S Kaushik,DNB,0,0,0,0,0,1,4,0,40,0,10,10,7,1,0,0
13,RV Uthappa,DNB,0,0,0,0,0,2,,,,,,,,,,
14,MK Pandey,DNB,0,0,0,0,0,2,,,,,,,,,,
15,YK Pathan,DNB,0,0,0,0,0,2,1,0,15,0,15,1,0,2,0,0
16,SA Yadav,DNB,0,0,0,0,0,2,,,,,,,,,,
17,CR Woakes,DNB,0,0,0,0,0,2,3,0,35,0,11.66,5,5,1,0,0
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,33,1,8.25,7,1,2,1,0
19,Kuldeep Yadav,DNB,0,0,0,0,0,2,4,0,25,2,6.25,8,1,1,0,0
20,SP Narine,DNB,0,0,0,0,0,2,4,0,33,0,8.25,7,5,0,0,0
21,TA Boult,DNB,0,0,0,0,0,2,4,0,40,1,10,9,8,0,1,0
0,DA Warner,b Maxwell,51,27,4,4,188.88,1,,,,,,,,,,
1,S Dhawan,c Maxwell b MM Sharma,77,48,9,1,160.41,1,,,,,,,,,,
2,KS Williamson,not out,54,27,4,2,200,1,,,,,,,,,,
3,Yuvraj Singh,c Patel b Maxwell,15,12,2,0,125,1,,,,,,,,,,
4,MC Henriques,not out,7,6,0,0,116.66,1,3,0,39,0,13,2,6,1,0,0
5,MJ Guptill,c Henriques b Kumar,23,11,4,1,209.09,2,,,,,,,,,,
6,M Vohra,c Kaul b Nehra,3,6,0,0,50,2,,,,,,,,,,
7,SE Marsh,c Hooda b Kumar,84,50,14,2,168,2,,,,,,,,,,
8,GJ Maxwell,c Nehra b Kaul,0,2,0,0,0,2,4,0,29,2,7.25,6,1,1,0,0
9,EJG Morgan,c Hooda b Rashid Khan,26,21,2,1,123.8,2,,,,,,,,,,
10,WP Saha,b Kaul,2,4,0,0,50,2,,,,,,,,,,
11,AR Patel,c Warner b Kaul,16,9,2,0,177.77,2,3,0,34,0,11.33,3,1,3,0,0
12,Anureet Singh,c Williamson b Nehra,15,12,2,0,125,2,2,0,26,0,13,2,5,0,0,0
13,MM Sharma,c Hooda b Nehra,2,4,0,0,50,2,3,0,34,1,11.33,2,5,0,0,0
14,I Sharma,not out,5,2,1,0,250,2,4,0,41,0,10.25,8,3,2,0,0
15,DJ Hooda,DNB,0,0,0,0,0,1,1,0,17,0,17,1,2,1,0,0
16,NV Ojha,DNB,0,0,0,0,0,1,,,,,,,,,,
17,B Kumar,DNB,0,0,0,0,0,1,4,0,27,2,6.75,9,4,0,0,0
18,A Nehra,DNB,0,0,0,0,0,1,4,0,42,3,10.5,9,7,1,0,0
19,S Kaul,DNB,0,0,0,0,0,1,4,0,36,3,9,7,4,1,0,1
20,Rashid Khan,DNB,0,0,0,0,0,1,4,0,16,1,4,14,2,0,0,0
21,KC Cariappa,DNB,0,0,0,0,0,2,4,0,42,0,10.5,3,4,1,2,0
0,AM Rahane,c Milne b Badree,6,8,0,0,75,1,,,,,,,,,,
1,RA Tripathi,c †Jadhav b Negi,37,28,4,1,132.14,1,,,,,,,,,,
2,SPD Smith,c Milne b Binny,45,32,5,1,140.62,1,,,,,,,,,,
3,MK Tiwary,not out,44,35,4,1,125.71,1,,,,,,,,,,
4,MS Dhoni,not out,21,17,1,1,123.52,1,,,,,,,,,,
5,TM Head,b Unadkat,2,5,0,0,40,2,,,,,,,,,,
6,V Kohli,c sub (MA Agarwal) b Christian,55,48,4,1,114.58,2,,,,,,,,,,
7,AB de Villiers,c Tiwary b Ferguson,3,8,0,0,37.5,2,,,,,,,,,,
8,KM Jadhav,run out (Ferguson/†Dhoni),7,12,1,0,58.33,2,,,,,,,,,,
9,Sachin Baby,c Smith b Washington Sundar,2,4,0,0,50,2,,,,,,,,,,
10,STR Binny,c Washington Sundar b Ferguson,1,7,0,0,14.28,2,2,0,17,1,8.5,2,2,0,0,0
11,P Negi,c Christian b Imran Tahir,3,7,0,0,42.85,2,4,0,18,1,4.5,12,1,0,1,0
12,AF Milne,c Smith b Imran Tahir,5,8,0,0,62.5,2,4,0,35,0,8.75,10,5,0,2,0
13,S Badree,b Imran Tahir,2,7,0,0,28.57,2,4,0,31,1,7.75,8,3,1,0,0
14,S Aravind,not out,8,5,1,0,160,2,4,0,30,0,7.5,8,1,2,0,0
15,YS Chahal,not out,4,9,0,0,44.44,2,2,0,25,0,12.5,1,2,1,0,0
16,DT Christian,DNB,0,0,0,0,0,1,4,0,25,1,6.25,10,2,0,0,0
17,Washington Sundar,DNB,0,0,0,0,0,1,2,0,7,1,3.5,5,0,0,0,0
18,LH Ferguson,DNB,0,0,0,0,0,1,4,1,7,2,1.75,18,0,0,1,0
19,JD Unadkat,DNB,0,0,0,0,0,1,4,0,19,1,4.75,11,1,0,1,0
20,DL Chahar,DNB,0,0,0,0,0,1,2,0,18,0,9,3,3,0,0,0
21,Imran Tahir,DNB,0,0,0,0,0,1,4,0,18,3,4.5,12,0,1,0,0
0,AM Rahane,c Stoinis b Natarajan,19,15,1,1,126.66,1,,,,,,,,,,
1,MA Agarwal,b Sandeep Sharma,0,4,0,0,0,1,,,,,,,,,,
2,SPD Smith,c Vohra b Stoinis,26,27,3,0,96.29,1,,,,,,,,,,
3,BA Stokes,c & b Patel,50,32,2,3,156.25,1,4,0,32,0,8,10,4,1,1,0
4,MS Dhoni,c & b Swapnil Singh,5,11,0,0,45.45,1,,,,,,,,,,
5,MK Tiwary,not out,40,23,3,2,173.91,1,,,,,,,,,,
6,DT Christian,c Maxwell b Sandeep Sharma,17,8,2,1,212.5,1,2,0,24,0,12,4,3,1,2,0
7,R Bhatia,not out,0,0,0,0,0,1,2,0,20,0,10,3,1,1,1,0
8,HM Amla,c Stokes b Chahar,28,27,2,1,103.7,2,,,,,,,,,,
9,M Vohra,c Tiwary b Dinda,14,9,1,1,155.55,2,,,,,,,,,,
10,WP Saha,b Imran Tahir,14,9,3,0,155.55,2,,,,,,,,,,
11,AR Patel,c & b Imran Tahir,24,22,1,1,109.09,2,4,0,27,1,6.75,7,1,1,2,0
12,GJ Maxwell,not out,44,20,2,4,220,2,,,,,,,,,,
13,DA Miller,not out,30,27,1,2,111.11,2,,,,,,,,,,
14,RD Chahar,DNB,0,0,0,0,0,1,4,0,32,1,8,9,0,2,4,0
15,Imran Tahir,DNB,0,0,0,0,0,1,4,0,29,2,7.25,8,1,2,0,0
16,AB Dinda,DNB,0,0,0,0,0,1,3,0,26,1,8.66,7,1,2,0,0
17,MP Stoinis,DNB,0,0,0,0,0,2,3,0,28,1,9.33,5,2,1,3,0
18,Swapnil Singh,DNB,0,0,0,0,0,2,2,0,14,1,7,3,0,1,0,0
19,MM Sharma,DNB,0,0,0,0,0,2,4,0,34,0,8.5,6,2,2,0,0
20,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,33,2,8.25,8,4,1,0,0
21,T Natarajan,DNB,0,0,0,0,0,2,3,0,26,1,8.66,4,2,1,0,0
0,CH Gayle,c Samson b Morris,6,8,1,0,75,1,,,,,,,,,,
1,SR Watson,st †Pant b Nadeem,24,24,4,0,100,1,4,0,21,1,5.25,12,1,1,0,0
2,Mandeep Singh,b Cummins,12,10,3,0,120,1,,,,,,,,,,
3,KM Jadhav,c Morris b Khan,69,37,5,5,186.48,1,,,,,,,,,,
4,STR Binny,c Billings b Khan,16,18,1,0,88.88,1,,,,,,,,,,
5,Vishnu Vinod,run out (Nadeem/Khan),9,5,0,1,180,1,,,,,,,,,,
6,P Negi,b Morris,10,8,0,1,125,1,1,0,3,2,3,3,0,0,0,0
7,Iqbal Abdulla,not out,5,7,0,0,71.42,1,3,0,36,2,12,3,2,2,3,0
8,TS Mills,b Morris,0,3,0,0,0,1,4,0,33,1,8.25,7,3,1,0,0
9,AP Tare,b Mills,18,17,3,0,105.88,2,,,,,,,,,,
10,SW Billings,c Stanlake b Iqbal Abdulla,25,19,1,1,131.57,2,,,,,,,,,,
11,KK Nair,b Stanlake,4,3,1,0,133.33,2,,,,,,,,,,
12,SV Samson,c Binny b Stanlake,13,12,1,0,108.33,2,,,,,,,,,,
13,RR Pant,b Negi,57,36,3,4,158.33,2,,,,,,,,,,
14,CH Morris,lbw b Iqbal Abdulla,4,5,0,0,80,2,4,0,21,3,5.25,17,3,1,0,0
15,CR Brathwaite,b Chahal,1,5,0,0,20,2,2,0,29,0,14.5,1,2,2,1,0
16,PJ Cummins,b Watson,6,6,1,0,100,2,4,0,29,1,7.25,10,4,0,1,0
17,A Mishra,not out,8,14,0,0,57.14,2,2,0,32,0,16,3,2,3,0,0
18,S Nadeem,c & b Negi,0,2,0,0,0,2,4,0,13,1,3.25,12,0,0,1,0
19,Z Khan,not out,1,1,0,0,100,2,4,0,31,2,7.75,9,3,1,1,0
20,YS Chahal,DNB,0,0,0,0,0,1,4,0,19,1,4.75,11,0,1,0,0
21,B Stanlake,DNB,0,0,0,0,0,1,4,0,29,2,7.25,12,4,0,1,0
0,JJ Roy,c Dhawan b Kumar,31,21,5,0,147.61,1,,,,,,,,,,
1,BB McCullum,lbw b Rashid Khan,5,10,0,0,50,1,,,,,,,,,,
2,SK Raina,lbw b Rashid Khan,5,8,0,0,62.5,1,2,0,24,0,12,4,0,3,0,0
3,AJ Finch,lbw b Rashid Khan,3,5,0,0,60,1,,,,,,,,,,
4,KD Karthik,c †Ojha b Nehra,30,32,2,0,93.75,1,,,,,,,,,,
5,DR Smith,c sub (V Shankar) b Kumar,37,27,4,1,137.03,1,,,,,,,,,,
6,DS Kulkarni,run out (Rashid Khan),1,2,0,0,50,1,2,0,17,0,8.5,2,2,0,0,0
7,P Kumar,not out,7,7,0,0,100,1,2,0,16,1,8,5,2,0,0,0
8,Basil Thampi,not out,13,8,0,1,162.5,1,2,0,21,0,10.5,3,3,0,2,0
9,DA Warner,not out,76,45,6,4,168.88,2,,,,,,,,,,
10,S Dhawan,c McCullum b Kumar,9,9,0,1,100,2,,,,,,,,,,
11,MC Henriques,not out,52,39,6,0,133.33,2,1,0,12,0,12,0,2,0,0,0
12,Tejas Baroka,DNB,0,0,0,0,0,1,3.3,0,33,0,9.42,6,2,2,0,0
13,S Kaushik,DNB,0,0,0,0,0,1,4,0,29,0,7.25,7,3,0,1,0
14,Yuvraj Singh,DNB,0,0,0,0,0,2,,,,,,,,,,
15,DJ Hooda,DNB,0,0,0,0,0,2,,,,,,,,,,
16,BCJ Cutting,DNB,0,0,0,0,0,2,3,0,29,0,9.66,2,2,1,0,0
17,NV Ojha,DNB,0,0,0,0,0,2,,,,,,,,,,
18,Bipul Sharma,DNB,0,0,0,0,0,2,4,0,24,0,6,7,2,0,0,0
19,B Kumar,DNB,0,0,0,0,0,2,4,0,21,2,5.25,10,2,0,0,0
20,A Nehra,DNB,0,0,0,0,0,2,4,0,27,1,6.75,9,2,1,0,0
21,Rashid Khan,DNB,0,0,0,0,0,2,4,0,19,3,4.75,11,1,0,0,0
0,G Gambhir,c McClenaghan b KH Pandya,19,13,3,0,146.15,1,,,,,,,,,,
1,CA Lynn,lbw b Bumrah,32,24,3,1,133.33,1,,,,,,,,,,
2,RV Uthappa,c HH Pandya b KH Pandya,4,3,1,0,133.33,1,,,,,,,,,,
3,MK Pandey,not out,81,47,5,5,172.34,1,,,,,,,,,,
4,YK Pathan,c HH Pandya b KH Pandya,6,11,0,0,54.54,1,,,,,,,,,,
5,SA Yadav,c Pollard b Malinga,17,15,2,0,113.33,1,,,,,,,,,,
6,CR Woakes,c Pollard b Malinga,9,8,0,0,112.5,1,4,0,34,1,8.5,9,3,1,4,0
7,SP Narine,lbw b McClenaghan,1,2,0,0,50,1,4,0,22,1,5.5,12,1,1,0,0
8,PA Patel,lbw b Kuldeep Yadav,30,27,3,1,111.11,2,,,,,,,,,,
9,JC Buttler,lbw b Rajpoot,28,22,1,2,127.27,2,,,,,,,,,,
10,N Rana,c Narine b Rajpoot,50,29,5,3,172.41,2,,,,,,,,,,
11,RG Sharma,lbw b Narine,2,6,0,0,33.33,2,,,,,,,,,,
12,KH Pandya,c †Uthappa b Rajpoot,11,6,2,0,183.33,2,4,0,24,3,6,8,2,0,0,0
13,KA Pollard,c sub (R Dhawan) b Woakes,17,17,1,1,100,2,,,,,,,,,,
14,HH Pandya,not out,29,11,3,2,263.63,2,,,,,,,,,,
15,Harbhajan Singh,not out,1,1,0,0,100,2,4,0,27,0,6.75,7,3,0,0,0
16,Kuldeep Yadav,DNB,0,0,0,0,0,1,4,0,35,1,8.75,9,2,2,1,0
17,AS Rajpoot,DNB,0,0,0,0,0,1,4,0,37,3,9.25,13,3,3,1,0
18,TA Boult,DNB,0,0,0,0,0,1,3.5,0,47,0,12.26,8,6,2,1,0
19,MJ McClenaghan,DNB,0,0,0,0,0,2,4,0,51,1,12.75,9,5,3,3,1
20,SL Malinga,DNB,0,0,0,0,0,2,4,0,36,2,9,5,1,2,2,0
21,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,39,1,9.75,7,3,1,0,2
0,AM Rahane,c Raina b Kumar,0,3,0,0,0,1,,,,,,,,,,
1,RA Tripathi,c Finch b Tye,33,17,3,2,194.11,1,,,,,,,,,,
2,SPD Smith,c Finch b Smith,43,28,6,1,153.57,1,,,,,,,,,,
3,BA Stokes,b Tye,25,18,2,1,138.88,1,3,0,18,0,6,8,2,0,1,0
4,MK Tiwary,c Ishan Kishan b Tye,31,27,2,1,114.81,1,,,,,,,,,,
5,MS Dhoni,lbw b Jadeja,5,8,0,0,62.5,1,,,,,,,,,,
6,Ankit Sharma,c McCullum b Tye,25,15,2,1,166.66,1,1,0,16,0,16,1,2,1,0,0
7,SN Thakur,b Tye,0,1,0,0,0,1,3,0,14,1,4.66,9,1,0,1,0
8,LH Ferguson,not out,1,1,0,0,100,1,4,0,44,0,11,10,4,3,2,0
9,RD Chahar,not out,3,2,0,0,150,1,3,0,26,1,8.66,8,3,1,0,0
10,DR Smith,c Chahar b Thakur,47,30,8,1,156.66,2,2,0,10,1,5,6,1,0,0,0
11,BB McCullum,st †Dhoni b Chahar,49,32,5,3,153.12,2,,,,,,,,,,
12,SK Raina,not out,35,22,4,1,159.09,2,1,0,9,0,9,0,1,0,0,0
13,KD Karthik,b Imran Tahir,3,5,0,0,60,2,,,,,,,,,,
14,AJ Finch,not out,33,19,3,2,173.68,2,,,,,,,,,,
15,Imran Tahir,DNB,0,0,0,0,0,1,4,0,53,1,13.25,6,8,2,0,0
16,Ishan Kishan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,RA Jadeja,DNB,0,0,0,0,0,2,4,0,40,1,10,3,3,2,0,0
18,P Kumar,DNB,0,0,0,0,0,2,4,0,51,1,12.75,9,5,3,3,0
19,Basil Thampi,DNB,0,0,0,0,0,2,3,0,21,0,7,7,3,0,0,0
20,AJ Tye,DNB,0,0,0,0,0,2,4,0,17,5,4.25,11,0,0,1,0
21,SB Jakati,DNB,0,0,0,0,0,2,2,0,22,0,11,2,2,1,0,0
0,SR Watson,b Patel,1,4,0,0,25,1,2,0,28,0,14,1,5,0,0,0
1,Vishnu Vinod,c Maxwell b Sandeep Sharma,7,12,1,0,58.33,1,,,,,,,,,,
2,AB de Villiers,not out,89,46,3,9,193.47,1,,,,,,,,,,
3,KM Jadhav,lbw b Aaron,1,4,0,0,25,1,,,,,,,,,,
4,Mandeep Singh,c †Saha b Aaron,28,34,1,1,82.35,1,,,,,,,,,,
5,STR Binny,not out,18,20,1,1,90,1,,,,,,,,,,
6,M Vohra,lbw b Mills,34,21,4,1,161.9,2,,,,,,,,,,
7,HM Amla,not out,58,38,4,3,152.63,2,,,,,,,,,,
8,AR Patel,b Chahal,9,6,0,1,150,2,4,0,12,1,3,13,0,0,0,0
9,GJ Maxwell,not out,43,22,3,4,195.45,2,,,,,,,,,,
10,P Negi,DNB,0,0,0,0,0,1,1,0,7,0,7,2,1,0,0,0
11,Iqbal Abdulla,DNB,0,0,0,0,0,1,2,0,19,0,9.5,3,1,1,1,0
12,TS Mills,DNB,0,0,0,0,0,1,2,0,22,1,11,6,2,2,0,0
13,B Stanlake,DNB,0,0,0,0,0,1,4,0,41,0,10.25,5,2,3,1,0
14,YS Chahal,DNB,0,0,0,0,0,1,3.3,0,29,1,8.28,8,0,3,0,0
15,WP Saha,DNB,0,0,0,0,0,2,,,,,,,,,,
16,DA Miller,DNB,0,0,0,0,0,2,,,,,,,,,,
17,MP Stoinis,DNB,0,0,0,0,0,2,3,0,28,0,9.33,2,0,2,1,0
18,MM Sharma,DNB,0,0,0,0,0,2,4,0,47,0,11.75,10,2,5,0,0
19,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,26,1,6.5,15,2,2,1,0
20,VR Aaron,DNB,0,0,0,0,0,2,4,0,21,2,5.25,12,1,1,0,0
21,T Natarajan,DNB,0,0,0,0,0,2,1,0,13,0,13,2,1,1,1,0
0,AP Tare,c †Dhoni b Chahar,0,5,0,0,0,1,,,,,,,,,,
1,SW Billings,b Imran Tahir,24,17,4,0,141.17,1,,,,,,,,,,
2,SV Samson,b Zampa,102,63,8,5,161.9,1,,,,,,,,,,
3,RR Pant,run out (Agarwal),31,22,1,2,140.9,1,,,,,,,,,,
4,CJ Anderson,not out,2,4,0,0,50,1,1,0,10,0,10,2,0,1,0,0
5,CH Morris,not out,38,9,4,3,422.22,1,2,0,19,1,9.5,5,3,0,1,0
6,AM Rahane,c Samson b Khan,10,9,0,0,111.11,2,,,,,,,,,,
7,MA Agarwal,c Morris b Khan,20,18,2,0,111.11,2,,,,,,,,,,
8,F du Plessis,c †Pant b Nadeem,8,7,1,0,114.28,2,,,,,,,,,,
9,RA Tripathi,c Nadeem b Morris,10,5,2,0,200,2,,,,,,,,,,
10,BA Stokes,c †Pant b Cummins,2,5,0,0,40,2,4,0,41,0,10.25,7,4,2,0,0
11,MS Dhoni,c Nair b Mishra,11,14,0,1,78.57,2,,,,,,,,,,
12,R Bhatia,c Morris b Mishra,16,17,0,1,94.11,2,2,0,21,0,10.5,1,0,2,0,0
13,DL Chahar,c †Pant b Khan,14,6,0,2,233.33,2,3,0,35,1,11.66,4,6,0,2,0
14,A Zampa,c Samson b Mishra,5,7,1,0,71.42,2,4,0,45,1,11.25,8,3,3,0,0
15,AB Dinda,c Mishra b Cummins,7,7,1,0,100,2,3,0,36,0,12,7,4,2,2,0
16,Imran Tahir,not out,0,2,0,0,0,2,4,0,24,1,6,8,0,1,1,0
17,KK Nair,DNB,0,0,0,0,0,1,,,,,,,,,,
18,PJ Cummins,DNB,0,0,0,0,0,1,3.1,0,24,2,7.57,7,0,2,1,0
19,A Mishra,DNB,0,0,0,0,0,1,3,0,11,3,3.66,10,1,0,0,0
20,Z Khan,DNB,0,0,0,0,0,1,3,0,20,3,6.66,8,2,0,1,0
21,S Nadeem,DNB,0,0,0,0,0,1,4,0,23,1,5.75,10,1,1,1,0
0,S Dhawan,b McClenaghan,48,43,5,1,111.62,1,,,,,,,,,,
1,DA Warner,c †Patel b Harbhajan Singh,49,34,7,2,144.11,1,,,,,,,,,,
2,DJ Hooda,c Pollard b Harbhajan Singh,9,9,1,0,100,1,2,0,18,1,9,2,1,1,0,0
3,Yuvraj Singh,b HH Pandya,5,7,1,0,71.42,1,,,,,,,,,,
4,BCJ Cutting,b Bumrah,20,10,4,0,200,1,2,0,18,0,9,5,2,1,0,0
5,NV Ojha,c Pollard b Bumrah,9,9,0,0,100,1,,,,,,,,,,
6,V Shankar,c Rana b Malinga,1,2,0,0,50,1,,,,,,,,,,
7,Rashid Khan,c & b Bumrah,2,4,0,0,50,1,4,0,19,1,4.75,12,0,1,0,0
8,B Kumar,not out,4,3,0,0,133.33,1,4,0,21,3,5.25,13,3,0,0,0
9,A Nehra,not out,0,0,0,0,0,1,4,0,46,1,11.5,7,7,1,0,0
10,PA Patel,c Kumar b Hooda,39,24,7,0,162.5,2,,,,,,,,,,
11,JC Buttler,b Nehra,14,11,3,0,127.27,2,,,,,,,,,,
12,RG Sharma,lbw b Rashid Khan,4,4,0,0,100,2,,,,,,,,,,
13,N Rana,b Kumar,45,36,3,2,125,2,,,,,,,,,,
14,KA Pollard,c Dhawan b Kumar,11,11,0,1,100,2,,,,,,,,,,
15,KH Pandya,c Cutting b Kumar,37,20,3,3,185,2,1,0,12,0,12,0,1,0,1,1
16,HH Pandya,not out,2,3,0,0,66.66,2,3,0,22,1,7.33,10,2,1,3,0
17,Harbhajan Singh,not out,3,3,0,0,100,2,4,0,23,2,5.75,15,3,1,0,0
18,Mustafizur Rahman,DNB,0,0,0,0,0,1,2.4,0,34,0,12.75,3,3,2,1,0
19,MJ McClenaghan,DNB,0,0,0,0,0,2,4,0,42,1,10.5,7,6,1,0,0
20,SL Malinga,DNB,0,0,0,0,0,2,4,0,30,1,7.5,9,4,0,1,0
21,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,24,3,6,9,2,0,0,0
0,HM Amla,c Gambhir b de Grandhomme,25,27,4,0,92.59,1,,,,,,,,,,
1,M Vohra,b Chawla,28,19,4,1,147.36,1,,,,,,,,,,
2,MP Stoinis,b Narine,9,12,1,0,75,1,1.3,0,14,0,9.33,3,1,1,0,0
3,GJ Maxwell,c †Uthappa b UT Yadav,25,14,3,1,178.57,1,1,0,18,0,18,0,4,0,0,0
4,DA Miller,c Pandey b UT Yadav,28,19,2,2,147.36,1,,,,,,,,,,
5,WP Saha,c Woakes b UT Yadav,25,17,2,2,147.05,1,,,,,,,,,,
6,AR Patel,c Narine b UT Yadav,0,1,0,0,0,1,4,0,36,1,9,2,4,0,0,0
7,MM Sharma,c SA Yadav b Woakes,10,8,1,0,125,1,3,0,30,0,10,3,3,1,0,0
8,VR Aaron,c Gambhir b Woakes,4,5,0,0,80,1,2,0,23,1,11.5,4,1,2,2,0
9,Sandeep Sharma,not out,0,0,0,0,0,1,3,0,28,0,9.33,8,4,1,1,0
10,SP Narine,c Patel b Aaron,37,18,4,3,205.55,2,4,0,19,1,4.75,14,0,0,3,0
11,G Gambhir,not out,72,49,11,0,146.93,2,,,,,,,,,,
12,RV Uthappa,b Patel,26,16,3,1,162.5,2,,,,,,,,,,
13,MK Pandey,not out,25,16,2,1,156.25,2,,,,,,,,,,
14,I Sharma,DNB,0,0,0,0,0,1,2,0,16,0,8,7,3,0,2,0
15,YK Pathan,DNB,0,0,0,0,0,2,,,,,,,,,,
16,SA Yadav,DNB,0,0,0,0,0,2,,,,,,,,,,
17,CR Woakes,DNB,0,0,0,0,0,2,3,0,30,2,10,6,5,0,2,0
18,C de Grandhomme,DNB,0,0,0,0,0,2,2,0,15,1,7.5,8,1,1,0,2
19,PP Chawla,DNB,0,0,0,0,0,2,3,0,36,1,12,6,3,3,0,0
20,UT Yadav,DNB,0,0,0,0,0,2,4,0,33,4,8.25,11,2,2,3,0
21,TA Boult,DNB,0,0,0,0,0,2,4,0,36,0,9,10,6,0,0,0
0,CH Gayle,c †Patel b HH Pandya,22,27,2,1,81.48,1,,,,,,,,,,
1,V Kohli,c Buttler b McClenaghan,62,47,5,2,131.91,1,,,,,,,,,,
2,AB de Villiers,c Sharma b KH Pandya,19,21,0,1,90.47,1,,,,,,,,,,
3,KM Jadhav,run out (Bumrah),9,8,0,0,112.5,1,,,,,,,,,,
4,P Negi,not out,13,13,0,0,100,1,2,0,28,0,14,2,0,3,2,0
5,Mandeep Singh,b McClenaghan,0,1,0,0,0,1,,,,,,,,,,
6,STR Binny,not out,6,4,0,0,150,1,2,0,14,1,7,3,1,0,1,0
