,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
13,SV Samson,not out,34,26,0,2,130.76,2,,,,,,,,,,
14,RR Pant,not out,39,26,2,3,150,2,,,,,,,,,,
15,Mustafizur Rahman,DNB,0,0,0,0,0,1,4,0,39,0,9.75,6,3,2,1,0
16,JP Duminy,DNB,0,0,0,0,0,2,2,0,19,0,9.5,5,3,0,1,0
17,J Yadav,DNB,0,0,0,0,0,2,4,0,32,1,8,8,3,1,1,0
18,CH Morris,DNB,0,0,0,0,0,2,4,0,19,1,4.75,10,1,0,1,0
19,A Mishra,DNB,0,0,0,0,0,2,3,0,19,2,6.33,7,1,1,0,0
20,NM Coulter Nile,DNB,0,0,0,0,0,2,,,,,,,,,,
21,Mohammed Shami,DNB,0,0,0,0,0,2,3,0,26,1,8.66,4,4,0,0,0
22,NM Coulter0Nile,,,,,,,2,4,0,25,2,6.25,10,2,0,0,2
0,M Vijay,b Jadeja,42,34,5,1,123.52,1,,,,,,,,,,
1,M Vohra,c †Karthik b Jadeja,38,23,4,2,165.21,1,,,,,,,,,,
2,DA Miller,b Bravo,15,10,1,1,150,1,,,,,,,,,,
3,GJ Maxwell,b Bravo,2,4,0,0,50,1,,,,,,,,,,
4,WP Saha,c Jadeja b Bravo,20,25,0,0,80,1,,,,,,,,,,
5,MP Stoinis,c Finch b Bravo,33,22,4,0,150,1,2,0,27,1,13.5,2,4,1,0,0
6,AR Patel,not out,4,2,0,0,200,1,2,0,17,0,8.5,2,2,0,1,0
7,MG Johnson,not out,0,0,0,0,0,1,4,0,35,1,8.75,10,6,0,2,0
8,AJ Finch,st †Saha b Sahu,74,47,12,0,157.44,2,,,,,,,,,,
9,BB McCullum,st †Saha b Sandeep Sharma,0,2,0,0,0,2,,,,,,,,,,
10,SK Raina,c Johnson b Stoinis,20,9,1,2,222.22,2,,,,,,,,,,
11,KD Karthik,not out,41,26,7,0,157.69,2,,,,,,,,,,
12,RA Jadeja,run out (Johnson),8,12,0,0,66.66,2,4,0,30,2,7.5,10,1,2,1,0
13,Ishan Kishan,c Sharma b Johnson,11,8,2,0,137.5,2,,,,,,,,,,
14,DJ Bravo,not out,2,2,0,0,100,2,4,0,22,4,5.5,9,1,0,1,0
15,P Sahu,DNB,0,0,0,0,0,1,4,0,35,1,8.75,6,5,0,0,0
16,MM Sharma,DNB,0,0,0,0,0,1,2.4,0,24,0,9,5,4,0,0,0
17,Sandeep Sharma,DNB,0,0,0,0,0,1,3,0,21,1,7,8,1,1,0,0
18,JP Faulkner,DNB,0,0,0,0,0,2,4,0,39,0,9.75,7,5,0,2,0
19,P Kumar,DNB,0,0,0,0,0,2,4,0,25,0,6.25,7,2,0,0,0
20,PJ Sangwan,DNB,0,0,0,0,0,2,2,0,21,0,10.5,6,3,1,0,0
21,S Ladda,DNB,0,0,0,0,0,2,2,0,21,0,10.5,3,2,1,0,0
0,RG Sharma,b Patel,15,24,1,0,62.5,1,,,,,,,,,,
1,UBT Chand,c Gurkeerat Singh b Sharma,0,4,0,0,0,1,,,,,,,,,,
2,AT Rayudu,b Sandeep Sharma,0,3,0,0,0,1,,,,,,,,,,
3,N Rana,c †Saha b Stoinis,25,28,0,3,89.28,1,,,,,,,,,,
4,JC Buttler,c Gurkeerat Singh b Stoinis,9,10,1,0,90,1,,,,,,,,,,
5,KA Pollard,b Stoinis,27,20,0,3,135,1,,,,,,,,,,
6,KH Pandya,c Patel b Stoinis,19,12,1,1,158.33,1,4,0,32,0,8,8,3,1,0,0
7,Harbhajan Singh,not out,14,10,1,1,140,1,4,0,29,0,7.25,8,1,1,0,0
8,TG Southee,c Gurkeerat Singh b Sharma,1,3,0,0,33.33,1,4,0,22,1,5.5,13,3,0,1,0
9,MJ McClenaghan,c Miller b Sandeep Sharma,4,4,1,0,100,1,3,0,24,2,8,9,4,0,2,0
10,JJ Bumrah,not out,2,2,0,0,100,1,2,0,13,0,6.5,3,1,0,1,0
11,M Vijay,not out,54,52,5,1,103.84,2,,,,,,,,,,
12,HM Amla,lbw b Southee,0,5,0,0,0,2,,,,,,,,,,
13,WP Saha,b McClenaghan,56,40,6,1,140,2,,,,,,,,,,
14,GJ Maxwell,c Pollard b McClenaghan,0,1,0,0,0,2,,,,,,,,,,
15,Gurkeerat Singh,not out,6,4,1,0,150,2,,,,,,,,,,
16,DA Miller,DNB,0,0,0,0,0,2,,,,,,,,,,
17,MP Stoinis,DNB,0,0,0,0,0,2,4,0,15,4,3.75,13,1,0,0,0
18,AR Patel,DNB,0,0,0,0,0,2,4,0,30,1,7.5,9,1,2,0,0
19,MM Sharma,DNB,0,0,0,0,0,2,4,0,26,2,6.5,15,2,2,1,0
20,Sandeep Sharma,DNB,0,0,0,0,0,2,4,0,11,2,2.75,16,1,0,0,0
21,KC Cariappa,DNB,0,0,0,0,0,2,4,0,36,0,9,11,0,4,1,0
0,CH Gayle,b Kumar,1,4,0,0,25,1,,,,,,,,,,
1,V Kohli,b Kumar,75,51,7,3,147.05,1,,,,,,,,,,
2,AB de Villiers,c Morgan b Mustafizur Rahman,82,42,7,6,195.23,1,,,,,,,,,,
3,SR Watson,c †Ojha b Mustafizur Rahman,19,8,0,3,237.5,1,4,0,30,2,7.5,9,3,0,1,0
4,SN Khan,not out,35,10,5,2,350,1,,,,,,,,,,
5,KM Jadhav,not out,8,6,1,0,133.33,1,,,,,,,,,,
6,DA Warner,c Milne b Watson,58,25,4,5,232,2,,,,,,,,,,
7,S Dhawan,b Parvez Rasool,8,9,1,0,88.88,2,,,,,,,,,,
8,MC Henriques,c Parvez Rasool b Milne,19,23,2,0,82.6,2,4,0,41,0,10.25,5,3,2,0,0
9,NV Ojha,c de Villiers b Chahal,0,4,0,0,0,2,,,,,,,,,,
10,DJ Hooda,c de Villiers b Chahal,6,6,1,0,100,2,,,,,,,,,,
11,EJG Morgan,not out,22,18,2,0,122.22,2,,,,,,,,,,
12,A Ashish Reddy,b Watson,32,18,2,3,177.77,2,1.5,0,25,0,13.63,2,2,2,0,0
13,KV Sharma,not out,26,17,3,1,152.94,2,4,0,57,0,14.25,5,2,6,1,0
14,STR Binny,DNB,0,0,0,0,0,1,,,,,,,,,,
15,Parvez Rasool,DNB,0,0,0,0,0,1,4,0,31,1,7.75,9,2,2,0,0
16,HV Patel,DNB,0,0,0,0,0,1,4,0,33,0,8.25,10,3,1,1,0
17,AF Milne,DNB,0,0,0,0,0,1,4,0,43,1,10.75,8,4,2,1,0
18,YS Chahal,DNB,0,0,0,0,0,1,4,0,43,2,10.75,13,3,4,2,0
19,A Nehra,DNB,0,0,0,0,0,2,2.1,0,21,0,9.69,7,3,1,1,0
20,B Kumar,DNB,0,0,0,0,0,2,4,0,55,2,13.75,7,8,2,2,1
21,Mustafizur Rahman,DNB,0,0,0,0,0,2,4,0,26,2,6.5,11,2,1,0,0
0,RV Uthappa,c Pollard b McClenaghan,8,10,1,0,80,1,,,,,,,,,,
1,G Gambhir,c †Patel b Pandya,64,52,4,1,123.07,1,,,,,,,,,,
2,MK Pandey,c & b Harbhajan Singh,52,29,3,3,179.31,1,,,,,,,,,,
3,AD Russell,b McClenaghan,36,17,1,4,211.76,1,4,0,52,1,13,8,7,3,0,0
4,YK Pathan,not out,9,6,1,0,150,1,,,,,,,,,,
5,C Munro,run out (Southee/†Patel),4,5,0,0,80,1,,,,,,,,,,
6,SA Yadav,not out,4,1,1,0,400,1,,,,,,,,,,
7,RG Sharma,not out,84,54,10,2,155.55,2,,,,,,,,,,
8,PA Patel,run out (Hogg/†Uthappa),23,20,4,0,115,2,,,,,,,,,,
9,HH Pandya,c Pandey b Chawla,9,10,0,0,90,2,2,0,22,1,11,1,1,1,1,0
10,MJ McClenaghan,c Munro b Kuldeep Yadav,20,8,0,3,250,2,4,0,25,2,6.25,8,2,0,1,0
11,JC Buttler,c Yadav b Russell,41,22,3,3,186.36,2,,,,,,,,,,
12,KA Pollard,not out,1,1,0,0,100,2,,,,,,,,,,
13,PP Chawla,DNB,0,0,0,0,0,1,3.1,0,29,1,9.15,5,0,3,0,0
14,JW Hastings,DNB,0,0,0,0,0,1,4,0,31,0,7.75,9,4,0,2,0
15,Kuldeep Yadav,DNB,0,0,0,0,0,1,4,0,37,1,9.25,8,1,1,1,0
16,GB Hogg,DNB,0,0,0,0,0,1,4,0,37,0,9.25,10,5,1,1,0
17,AT Rayudu,DNB,0,0,0,0,0,2,,,,,,,,,,
18,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,31,1,7.75,8,1,2,0,0
19,J Suchith,DNB,0,0,0,0,0,2,2,0,31,0,15.5,0,1,2,2,0
20,TG Southee,DNB,0,0,0,0,0,2,4,0,43,0,10.75,8,4,2,3,0
21,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,32,0,8,7,2,1,0,0
0,AM Rahane,lbw b Tambe,21,17,4,0,123.52,1,,,,,,,,,,
1,F du Plessis,st †Karthik b Tambe,69,43,5,4,160.46,1,,,,,,,,,,
2,KP Pietersen,b Bravo,37,31,2,1,119.35,1,,,,,,,,,,
3,SPD Smith,c Faulkner b Jadeja,5,6,0,0,83.33,1,,,,,,,,,,
4,MS Dhoni,not out,22,10,2,1,220,1,,,,,,,,,,
5,MR Marsh,b Jadeja,7,11,0,0,63.63,1,1,0,10,0,10,0,1,0,0,0
6,R Bhatia,not out,0,2,0,0,0,1,3,0,30,0,10,6,0,3,0,1
7,AJ Finch,c Sharma b M Ashwin,50,36,7,2,138.88,2,,,,,,,,,,
8,BB McCullum,c du Plessis b Sharma,49,31,3,3,158.06,2,,,,,,,,,,
9,SK Raina,st †Dhoni b M Ashwin,24,24,1,0,100,2,,,,,,,,,,
10,DJ Bravo,not out,22,10,3,1,220,2,4,0,43,1,10.75,6,2,3,0,0
11,RA Jadeja,not out,4,8,0,0,50,2,4,0,18,2,4.5,14,0,1,0,0
12,R Ashwin,DNB,0,0,0,0,0,1,4,0,26,0,6.5,13,1,1,1,0
13,I Sharma,DNB,0,0,0,0,0,1,4,0,39,1,9.75,7,7,0,0,0
14,RP Singh,DNB,0,0,0,0,0,1,2,0,21,0,10.5,5,1,2,1,0
15,M Ashwin,DNB,0,0,0,0,0,1,4,0,31,2,7.75,10,4,0,2,0
16,KD Karthik,DNB,0,0,0,0,0,2,,,,,,,,,,
17,AD Nath,DNB,0,0,0,0,0,2,,,,,,,,,,
18,JP Faulkner,DNB,0,0,0,0,0,2,2,0,15,0,7.5,3,1,0,0,0
19,P Kumar,DNB,0,0,0,0,0,2,2,0,12,0,6,6,2,0,0,0
20,SB Jakati,DNB,0,0,0,0,0,2,4,0,40,0,10,5,5,1,0,0
21,PV Tambe,DNB,0,0,0,0,0,2,4,0,33,2,8.25,7,3,1,0,0
0,AM Rahane,b Russell,2,6,0,0,33.33,1,,,,,,,,,,
1,UT Khawaja,c Yadav b Shakib Al Hasan,21,17,3,0,123.52,1,,,,,,,,,,
2,GJ Bailey,st †Uthappa b Chawla,33,27,3,1,122.22,1,,,,,,,,,,
3,SS Tiwary,c †Uthappa b Rajpoot,13,12,1,0,108.33,1,,,,,,,,,,
4,IK Pathan,run out (Chawla/†Uthappa),7,8,0,0,87.5,1,,,,,,,,,,
5,MS Dhoni,not out,8,22,0,0,36.36,1,,,,,,,,,,
6,NLTC Perera,c Pandey b Chawla,13,11,0,1,118.18,1,,,,,,,,,,
7,R Ashwin,not out,0,4,0,0,0,1,2,0,30,2,15,4,3,2,1,0
8,RV Uthappa,st †Dhoni b R Ashwin,4,1,1,0,400,2,,,,,,,,,,
9,G Gambhir,lbw b R Ashwin,0,1,0,0,0,2,,,,,,,,,,
10,MK Pandey,not out,15,10,1,0,150,2,,,,,,,,,,
11,YK Pathan,not out,37,18,4,3,205.55,2,,,,,,,,,,
12,A Zampa,DNB,0,0,0,0,0,1,1,0,8,0,8,3,0,0,1,0
13,M Ashwin,DNB,0,0,0,0,0,1,1,0,13,0,13,3,1,1,2,0
14,AB Dinda,DNB,0,0,0,0,0,1,1,0,13,0,13,1,2,0,0,0
15,Shakib Al Hasan,DNB,0,0,0,0,0,2,3,0,21,1,7,5,1,1,0,0
16,SA Yadav,DNB,0,0,0,0,0,2,,,,,,,,,,
17,AD Russell,DNB,0,0,0,0,0,2,2,0,11,1,5.5,7,1,0,0,0
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,21,2,5.25,13,0,1,0,0
19,SP Narine,DNB,0,0,0,0,0,2,3.4,0,10,0,2.72,14,0,0,0,0
20,AS Rajpoot,DNB,0,0,0,0,0,2,2,0,14,1,7,3,1,0,1,0
21,M Morkel,DNB,0,0,0,0,0,2,3,0,22,0,7.33,9,4,0,0,1
0,DA Warner,c SA Yadav b UT Yadav,13,12,2,0,108.33,1,,,,,,,,,,
1,S Dhawan,c †Uthappa b Morkel,6,7,1,0,85.71,1,,,,,,,,,,
2,MC Henriques,lbw b UT Yadav,6,9,1,0,66.66,1,2,0,19,0,9.5,3,1,1,1,0
3,EJG Morgan,c Shakib Al Hasan b UT Yadav,51,43,3,2,118.6,1,,,,,,,,,,
4,DJ Hooda,c UT Yadav b Russell,6,11,0,0,54.54,1,,,,,,,,,,
5,NV Ojha,c Chawla b Morkel,37,28,2,2,132.14,1,,,,,,,,,,
6,A Ashish Reddy,run out (Shakib Al Hasan/†Uthappa),13,8,0,1,162.5,1,2,0,14,1,7,4,2,0,0,0
7,KV Sharma,not out,2,2,0,0,100,1,2.2,0,24,0,10.28,3,4,0,0,0
8,B Kumar,not out,0,1,0,0,0,1,4,0,29,0,7.25,8,3,0,1,0
9,RV Uthappa,lbw b Ashish Reddy,38,34,3,1,111.76,2,,,,,,,,,,
10,G Gambhir,not out,90,60,13,1,150,2,,,,,,,,,,
11,AD Russell,b Mustafizur Rahman,2,5,0,0,40,2,4,0,19,1,4.75,12,1,0,0,0
12,MK Pandey,not out,11,11,0,0,100,2,,,,,,,,,,
13,Mustafizur Rahman,DNB,0,0,0,0,0,1,4,0,29,1,7.25,7,1,1,1,0
14,BB Sran,DNB,0,0,0,0,0,1,4,0,31,0,7.75,11,5,0,2,0
15,Shakib Al Hasan,DNB,0,0,0,0,0,2,3,0,18,0,6,6,0,1,0,0
16,YK Pathan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,SA Yadav,DNB,0,0,0,0,0,2,,,,,,,,,,
18,PP Chawla,DNB,0,0,0,0,0,2,1,0,13,0,13,2,2,0,0,0
19,SP Narine,DNB,0,0,0,0,0,2,4,0,26,0,6.5,10,2,1,0,0
20,M Morkel,DNB,0,0,0,0,0,2,4,0,35,2,8.75,11,2,2,3,1
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,28,3,7,10,2,1,1,0
0,LMP Simmons,b Sharma,8,8,0,1,100,1,,,,,,,,,,
1,RG Sharma,lbw b Sharma,7,5,1,0,140,1,,,,,,,,,,
2,HH Pandya,c †Dhoni b Marsh,9,11,2,0,81.81,1,0.4,0,12,0,18,2,0,2,0,0
3,JC Buttler,c R Ashwin b Marsh,0,2,0,0,0,1,,,,,,,,,,
4,AT Rayudu,c du Plessis b R Ashwin,22,27,2,0,81.48,1,,,,,,,,,,
5,KA Pollard,lbw b Bhatia,1,8,0,0,12.5,1,,,,,,,,,,
6,S Gopal,c Rahane b M Ashwin,2,16,0,0,12.5,1,3,0,18,0,6,5,1,0,0,0
7,Harbhajan Singh,not out,45,30,7,1,150,1,3,0,24,1,8,6,0,2,0,0
8,R Vinay Kumar,c Smith b Singh,12,11,0,1,109.09,1,2,0,14,0,7,6,1,0,3,0
9,MJ McClenaghan,not out,2,2,0,0,100,1,3,0,27,0,9,10,3,2,0,0
10,AM Rahane,not out,66,42,7,3,157.14,2,,,,,,,,,,
11,F du Plessis,b Harbhajan Singh,34,33,1,3,103.03,2,,,,,,,,,,
12,KP Pietersen,not out,21,14,0,2,150,2,,,,,,,,,,
13,JJ Bumrah,DNB,0,0,0,0,0,1,3,0,30,0,10,10,3,2,0,1
14,MS Dhoni,DNB,0,0,0,0,0,2,,,,,,,,,,
15,SPD Smith,DNB,0,0,0,0,0,2,,,,,,,,,,
16,R Bhatia,DNB,0,0,0,0,0,2,4,1,10,1,2.5,17,1,0,0,0
17,MR Marsh,DNB,0,0,0,0,0,2,4,0,21,2,5.25,13,1,1,1,0
18,R Ashwin,DNB,0,0,0,0,0,2,1,0,7,1,7,2,1,0,0,0
19,I Sharma,DNB,0,0,0,0,0,2,4,0,36,2,9,15,4,1,4,0
20,M Ashwin,DNB,0,0,0,0,0,2,4,0,16,1,4,13,1,0,0,0
21,RP Singh,DNB,0,0,0,0,0,2,3,0,30,1,10,7,4,1,1,0
0,RG Sharma,c Jakati b Kulkarni,7,9,1,0,77.77,1,,,,,,,,,,
1,PA Patel,c Faulkner b Tambe,34,29,2,2,117.24,1,,,,,,,,,,
2,HH Pandya,c Jakati b Kulkarni,2,6,0,0,33.33,1,2,0,16,0,8,6,1,1,2,0
3,JC Buttler,st †Karthik b Jakati,16,21,3,0,76.19,1,,,,,,,,,,
4,KA Pollard,c Bravo b Tambe,1,3,0,0,33.33,1,,,,,,,,,,
5,AT Rayudu,b Faulkner,20,19,0,1,105.26,1,,,,,,,,,,
6,Harbhajan Singh,c †Karthik b Bravo,8,13,1,0,61.53,1,2,0,20,0,10,4,2,1,0,0
7,KH Pandya,not out,20,11,3,0,181.81,1,4,0,20,1,5,9,1,0,0,0
8,TG Southee,run out (†Karthik/Bravo),25,11,1,2,227.27,1,4,0,31,0,7.75,11,4,1,0,0
9,MJ McClenaghan,not out,0,0,0,0,0,1,4,0,21,4,5.25,13,3,0,0,0
10,AJ Finch,not out,67,54,7,1,124.07,2,,,,,,,,,,
11,BB McCullum,c HH Pandya b Bumrah,6,4,0,1,150,2,,,,,,,,,,
12,SK Raina,c †Patel b McClenaghan,27,22,3,1,122.72,2,,,,,,,,,,
13,KD Karthik,c Harbhajan Singh b KH Pandya,9,11,1,0,81.81,2,,,,,,,,,,
14,DJ Bravo,c †Patel b Bumrah,2,6,0,0,33.33,2,4,0,39,1,9.75,6,3,1,1,0
15,AD Nath,c HH Pandya b McClenaghan,12,11,1,0,109.09,2,,,,,,,,,,
16,JP Faulkner,c †Patel b McClenaghan,7,8,1,0,87.5,2,4,0,40,1,10,6,3,1,2,2
17,P Kumar,c †Patel b McClenaghan,0,2,0,0,0,2,3,0,18,0,6,11,3,0,1,0
18,DS Kulkarni,not out,6,3,1,0,200,2,4,1,19,2,4.75,16,2,1,0,0
19,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,32,2,8,8,3,0,1,1
20,SB Jakati,DNB,0,0,0,0,0,2,3,0,13,1,4.33,12,0,1,1,0
21,PV Tambe,DNB,0,0,0,0,0,2,2,0,12,2,6,6,0,1,0,0
0,MA Agarwal,c Hogg b Russell,9,11,1,0,81.81,1,,,,,,,,,,
1,Q de Kock,c Pathan b Russell,17,10,1,1,170,1,,,,,,,,,,
2,SS Iyer,lbw b Russell,0,3,0,0,0,1,,,,,,,,,,
3,KK Nair,c Pandey b Hastings,3,8,0,0,37.5,1,,,,,,,,,,
4,SV Samson,c †Uthappa b Hogg,15,13,2,0,115.38,1,,,,,,,,,,
5,P Negi,st †Uthappa b Hogg,11,19,0,1,57.89,1,,,,,,,,,,
6,CR Brathwaite,lbw b Chawla,6,4,0,1,150,1,2,0,9,0,4.5,7,1,0,0,1
7,CH Morris,b Chawla,11,9,2,0,122.22,1,4,0,21,0,5.25,13,3,0,1,0
8,NM Coulter Nile,not out,7,11,1,0,63.63,1,,,,,,,,,,
9,A Mishra,c Gambhir b Hogg,3,9,0,0,33.33,1,2,0,11,1,5.5,6,0,0,1,0
10,Z Khan,c Pandey b Hastings,4,9,1,0,44.44,1,2.1,0,24,0,11.07,4,4,0,2,0
11,RV Uthappa,c Morris b Mishra,35,33,7,0,106.06,2,,,,,,,,,,
12,G Gambhir,not out,38,41,5,0,92.68,2,,,,,,,,,,
13,MK Pandey,not out,15,12,3,0,125,2,,,,,,,,,,
14,C Munro,DNB,0,0,0,0,0,2,1,0,7,0,7,4,0,1,0,0
15,SA Yadav,DNB,0,0,0,0,0,2,,,,,,,,,,
16,YK Pathan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,AD Russell,DNB,0,0,0,0,0,2,3,0,24,3,8,8,2,0,2,0
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,21,2,5.25,16,1,1,1,0
19,JW Hastings,DNB,0,0,0,0,0,2,2.4,1,6,2,2.25,13,1,0,0,0
20,GB Hogg,DNB,0,0,0,0,0,2,4,1,19,3,4.75,16,2,0,1,0
21,UT Yadav,DNB,0,0,0,0,0,2,3,0,21,0,7,9,2,1,0,0
22,NM Coulter0Nile,,,,,,,1,4,0,32,0,8,13,7,0,0,0
0,MJ Guptill,c †Ojha b Kumar,2,4,0,0,50,1,,,,,,,,,,
1,PA Patel,b Sran,10,12,2,0,83.33,1,,,,,,,,,,
2,AT Rayudu,c Henriques b Sran,54,49,3,2,110.2,1,,,,,,,,,,
3,RG Sharma,run out (Henriques/†Ojha),5,8,0,0,62.5,1,,,,,,,,,,
4,JC Buttler,c †Ojha b Sran,11,11,1,0,100,1,,,,,,,,,,
5,KH Pandya,not out,49,28,3,3,175,1,,,,,,,,,,
6,HH Pandya,b Mustafizur Rahman,2,5,0,0,40,1,3,0,29,0,9.66,3,3,0,0,0
7,Harbhajan Singh,not out,1,3,0,0,33.33,1,4,0,38,0,9.5,7,4,1,1,0
8,DA Warner,not out,90,59,7,4,152.54,2,,,,,,,,,,
9,S Dhawan,b Southee,2,4,0,0,50,2,,,,,,,,,,
10,MC Henriques,c †Patel b Southee,20,22,1,1,90.9,2,4,0,23,0,5.75,10,1,1,1,0
11,EJG Morgan,c HH Pandya b Southee,11,12,1,0,91.66,2,,,,,,,,,,
12,DJ Hooda,not out,17,9,2,0,188.88,2,,,,,,,,,,
13,TG Southee,DNB,0,0,0,0,0,1,4,0,24,3,6,11,2,0,1,0
14,MJ McClenaghan,DNB,0,0,0,0,0,1,3.3,0,33,0,9.42,10,2,3,0,0
15,JJ Bumrah,DNB,0,0,0,0,0,1,3,0,19,0,6.33,6,0,1,0,1
16,NV Ojha,DNB,0,0,0,0,0,2,,,,,,,,,,
17,Bipul Sharma,DNB,0,0,0,0,0,2,4,0,40,0,10,6,0,4,0,0
18,A Ashish Reddy,DNB,0,0,0,0,0,2,,,,,,,,,,
19,B Kumar,DNB,0,0,0,0,0,2,4,0,17,1,4.25,14,1,0,0,0
20,Mustafizur Rahman,DNB,0,0,0,0,0,2,4,0,32,1,8,6,3,0,1,0
21,BB Sran,DNB,0,0,0,0,0,2,4,0,28,3,7,13,4,0,4,0
0,M Vijay,run out (Khan/Nair/†de Kock),1,5,0,0,20,1,,,,,,,,,,
1,M Vohra,b Mishra,32,24,5,0,133.33,1,,,,,,,,,,
2,SE Marsh,st †de Kock b Mishra,13,16,2,0,81.25,1,,,,,,,,,,
3,DA Miller,lbw b Mishra,9,9,1,0,100,1,,,,,,,,,,
4,GJ Maxwell,c Brathwaite b Mishra,0,3,0,0,0,1,1,0,11,0,11,3,2,0,1,0
5,AR Patel,c Negi b Yadav,11,22,1,0,50,1,3,0,25,1,8.33,7,4,0,0,0
6,WP Saha,run out (Duminy),3,7,0,0,42.85,1,,,,,,,,,,
7,MG Johnson,b Morris,4,12,0,0,33.33,1,3,0,28,0,9.33,4,3,1,0,0
8,MM Sharma,c Morris b Khan,15,8,1,1,187.5,1,2,0,10,0,5,7,1,0,1,0
9,P Sahu,not out,18,12,1,1,150,1,2.3,0,27,0,10.8,4,1,2,1,0
10,Sandeep Sharma,not out,1,2,0,0,50,1,2,1,6,1,3,9,1,0,0,0
11,Q de Kock,not out,59,42,9,1,140.47,2,,,,,,,,,,
12,SS Iyer,c †Saha b Sandeep Sharma,3,5,0,0,60,2,,,,,,,,,,
13,SV Samson,b Patel,33,32,3,1,103.12,2,,,,,,,,,,
14,P Negi,not out,8,2,0,1,400,2,1,0,10,0,10,3,2,0,0,0
15,KK Nair,DNB,0,0,0,0,0,2,,,,,,,,,,
16,JP Duminy,DNB,0,0,0,0,0,2,,,,,,,,,,
17,CR Brathwaite,DNB,0,0,0,0,0,2,4,0,33,0,8.25,10,4,1,0,0
18,J Yadav,DNB,0,0,0,0,0,2,4,0,23,1,5.75,12,1,1,1,0
19,CH Morris,DNB,0,0,0,0,0,2,4,0,19,1,4.75,13,1,0,1,0
20,Z Khan,DNB,0,0,0,0,0,2,4,1,14,1,3.5,17,2,0,0,0
21,A Mishra,DNB,0,0,0,0,0,2,3,0,11,4,3.66,13,1,0,1,0
0,V Kohli,c Southee b KH Pandya,33,30,3,0,110,1,,,,,,,,,,
1,KL Rahul,c Harbhajan Singh b McClenaghan,23,14,2,2,164.28,1,,,,,,,,,,
2,AB de Villiers,st †Patel b KH Pandya,29,21,3,1,138.09,1,,,,,,,,,,
3,SR Watson,c †Patel b Bumrah,5,10,0,0,50,1,4,0,40,0,10,8,6,1,1,0
4,TM Head,run out (Harbhajan Singh/†Patel),37,24,2,2,154.16,1,,,,,,,,,,
5,SN Khan,c KH Pandya b Bumrah,28,18,2,2,155.55,1,,,,,,,,,,
6,STR Binny,c HH Pandya b Bumrah,1,2,0,0,50,1,1,0,8,0,8,1,1,0,0,0
7,HV Patel,not out,0,0,0,0,0,1,2,0,20,0,10,4,2,1,0,0
8,KW Richardson,not out,1,1,0,0,100,1,3,0,25,1,8.33,8,2,2,0,0
9,RG Sharma,c de Villiers b Iqbal Abdulla,62,44,4,3,140.9,2,,,,,,,,,,
10,PA Patel,c de Villiers b Richardson,5,6,1,0,83.33,2,,,,,,,,,,
11,AT Rayudu,c Richardson b Iqbal Abdulla,31,23,5,0,134.78,2,,,,,,,,,,
12,JC Buttler,c Watson b Iqbal Abdulla,28,14,2,2,200,2,,,,,,,,,,
13,KA Pollard,not out,39,19,4,3,205.26,2,,,,,,,,,,
14,HH Pandya,not out,2,3,0,0,66.66,2,2,0,18,0,9,4,0,2,0,0
15,Iqbal Abdulla,DNB,0,0,0,0,0,1,4,0,40,3,10,6,2,3,1,0
16,VR Aaron,DNB,0,0,0,0,0,1,4,0,37,0,9.25,9,3,1,0,1
17,KH Pandya,DNB,0,0,0,0,0,2,4,0,27,2,6.75,8,0,0,4,0
18,Harbhajan Singh,DNB,0,0,0,0,0,2,2,0,20,0,10,3,3,0,2,0
19,JJ Bumrah,DNB,0,0,0,0,0,2,4,0,31,3,7.75,8,3,1,0,0
20,MJ McClenaghan,DNB,0,0,0,0,0,2,4,0,46,1,11.5,10,3,4,0,0
21,TG Southee,DNB,0,0,0,0,0,2,4,0,25,0,6.25,11,3,0,0,0
0,AM Rahane,b Sandeep Sharma,9,11,2,0,81.81,1,,,,,,,,,,
1,F du Plessis,c & b Sharma,67,53,8,0,126.41,1,,,,,,,,,,
2,KP Pietersen,c Vohra b Abbott,15,15,2,0,100,1,,,,,,,,,,
3,NLTC Perera,c Sharma b Sandeep Sharma,8,9,1,0,88.88,1,2.4,0,30,0,11.25,2,4,0,0,0
4,SPD Smith,c Miller b Sharma,38,26,5,0,146.15,1,,,,,,,,,,
5,MS Dhoni,c Maxwell b Sharma,1,2,0,0,50,1,,,,,,,,,,
6,IK Pathan,run out (Maxwell/†Saha),2,2,0,0,100,1,1,0,7,0,7,3,1,0,0,0
7,R Ashwin,not out,1,2,0,0,50,1,4,0,27,0,6.75,8,2,1,0,0
8,M Vijay,c †Dhoni b M Ashwin,53,49,5,2,108.16,2,,,,,,,,,,
9,M Vohra,lbw b Ankit Sharma,51,33,7,0,154.54,2,,,,,,,,,,
