,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
15,S Badrinath,DNB,0,0,0,0,0,1,,,,,,,,,,
16,R Ashwin,DNB,0,0,0,0,0,1,4,0,26,1,6.5,11,2,0,1,0
17,SB Jakati,DNB,0,0,0,0,0,1,4,0,26,1,6.5,7,1,1,0,0
18,TG Southee,DNB,0,0,0,0,0,1,4,0,30,1,7.5,9,4,0,0,0
19,S Randiv,DNB,0,0,0,0,0,1,4,0,33,1,8.25,9,2,2,1,0
20,L Balaji,DNB,0,0,0,0,0,2,4,0,25,0,6.25,8,2,0,0,0
21,S Ladda,DNB,0,0,0,0,0,2,3,0,29,0,9.66,7,1,3,0,0
0,S Dhawan,c Raut b Singh,24,15,2,1,160,1,,,,,,,,,,
1,IR Jaggi,c Botha b Warne,25,28,3,0,89.28,1,,,,,,,,,,
2,KC Sangakkara,c †Paunikar b Trivedi,0,3,0,0,0,1,,,,,,,,,,
3,B Chipli,b Trivedi,6,9,1,0,66.66,1,,,,,,,,,,
4,JP Duminy,c Botha b Warne,14,17,0,1,82.35,1,,,,,,,,,,
5,DT Christian,c sub (AM Rahane) b Trivedi,26,19,1,2,136.84,1,3,0,25,0,8.33,6,3,0,0,0
6,DB Ravi Teja,c Menaria b Singh,28,20,2,1,140,1,,,,,,,,,,
7,DW Steyn,c Botha b Singh,7,6,1,0,116.66,1,4,0,18,2,4.5,16,3,0,0,1
8,A Mishra,not out,2,2,0,0,100,1,4,0,28,0,7,9,2,1,0,0
9,I Sharma,not out,1,1,0,0,100,1,4,0,24,0,6,13,2,1,1,1
10,AG Paunikar,c †Sangakkara b Steyn,20,19,4,0,105.26,2,,,,,,,,,,
11,R Dravid,b Steyn,28,35,2,0,80,2,,,,,,,,,,
12,J Botha,not out,67,47,8,1,142.55,2,4,0,31,0,7.75,6,2,1,0,0
13,LRPL Taylor,not out,21,14,1,2,150,2,,,,,,,,,,
14,PP Ojha,DNB,0,0,0,0,0,1,3.5,0,44,0,11.47,3,5,1,0,0
15,AS Raut,DNB,0,0,0,0,0,2,,,,,,,,,,
16,AL Menaria,DNB,0,0,0,0,0,2,1,0,8,0,8,1,1,0,0,0
17,A Singh,DNB,0,0,0,0,0,2,4,0,35,3,8.75,11,4,2,0,0
18,JDP Oram,DNB,0,0,0,0,0,2,2,0,13,0,6.5,6,1,0,0,0
19,SK Warne,DNB,0,0,0,0,0,2,4,0,21,2,5.25,13,0,1,1,0
20,SK Trivedi,DNB,0,0,0,0,0,2,4,0,15,3,3.75,13,1,0,0,0
21,STR Binny,DNB,0,0,0,0,0,2,1,0,14,0,14,0,1,1,0,0
0,S Anirudha,lbw b Kumar,0,1,0,0,0,1,,,,,,,,,,
1,M Vijay,st †Gilchrist b Chawla,74,43,6,4,172.09,1,,,,,,,,,,
2,SK Raina,c Valthaty b Kumar,0,1,0,0,0,1,1,0,12,0,12,2,1,1,0,0
3,S Badrinath,not out,66,56,8,0,117.85,1,,,,,,,,,,
4,MS Dhoni,b Harris,43,20,4,2,215,1,,,,,,,,,,
5,PC Valthaty,not out,120,63,19,2,190.47,2,,,,,,,,,,
6,AC Gilchrist,c Randiv b Morkel,19,15,2,0,126.66,2,,,,,,,,,,
7,SE Marsh,run out (Randiv/Anirudha),12,14,0,0,85.71,2,,,,,,,,,,
8,Sunny Singh,c Jakati b Randiv,20,11,2,1,181.81,2,,,,,,,,,,
9,AM Nayar,lbw b Southee,0,1,0,0,0,2,2,0,24,0,12,1,2,1,0,0
10,KD Karthik,not out,21,11,2,1,190.9,2,,,,,,,,,,
11,SB Styris,DNB,0,0,0,0,0,1,1,0,13,0,13,1,1,1,0,0
12,JA Morkel,DNB,0,0,0,0,0,1,3,0,38,1,12.66,2,5,1,0,0
13,R Ashwin,DNB,0,0,0,0,0,1,4,0,37,0,9.25,5,5,0,1,0
14,SB Jakati,DNB,0,0,0,0,0,1,2.1,0,28,0,12.92,0,3,1,0,0
15,TG Southee,DNB,0,0,0,0,0,1,4,0,33,1,8.25,10,6,0,0,0
16,S Randiv,DNB,0,0,0,0,0,1,4,0,32,1,8,6,4,0,0,0
17,R McLaren,DNB,0,0,0,0,0,2,4,0,31,0,7.75,5,3,0,0,1
18,P Kumar,DNB,0,0,0,0,0,2,4,1,37,2,9.25,14,3,3,0,0
19,RJ Harris,DNB,0,0,0,0,0,2,4,0,25,1,6.25,13,3,0,0,0
20,PP Chawla,DNB,0,0,0,0,0,2,3,0,33,1,11,5,4,1,0,0
21,BA Bhatt,DNB,0,0,0,0,0,2,3,0,35,0,11.66,2,3,1,1,0
0,MJ Lumb,b Malinga,0,2,0,0,0,1,,,,,,,,,,
1,S Sohal,c Symonds b Pollard,20,22,0,2,90.9,1,,,,,,,,,,
2,KC Sangakkara,c Pollard b Kulkarni,27,28,1,1,96.42,1,,,,,,,,,,
3,JP Duminy,st †Rayudu b Harbhajan Singh,8,10,1,0,80,1,2,0,3,1,1.5,10,0,0,0,0
4,B Chipli,c Suman b Kulkarni,10,11,1,0,90.9,1,,,,,,,,,,
5,DT Christian,b Kulkarni,18,23,0,0,78.26,1,3,0,21,0,7,8,1,1,3,0
6,S Dhawan,not out,27,18,2,1,150,1,,,,,,,,,,
7,A Mishra,not out,18,6,4,0,300,1,4,0,18,1,4.5,11,1,0,0,0
8,SR Tendulkar,lbw b Anand Rajan,37,42,3,0,88.09,2,,,,,,,,,,
9,AC Blizzard,b Duminy,1,7,0,0,14.28,2,,,,,,,,,,
10,AT Rayudu,b Sharma,2,8,0,0,25,2,,,,,,,,,,
11,RG Sharma,c †Sangakkara b Sharma,4,6,1,0,66.66,2,,,,,,,,,,
12,A Symonds,c Sharma b Mishra,8,19,0,0,42.1,2,,,,,,,,,,
13,TL Suman,c Dhawan b Anand Rajan,14,13,0,2,107.69,2,2,0,15,0,7.5,2,0,1,0,0
14,KA Pollard,c Lumb b Anand Rajan,24,13,3,1,184.61,2,2,0,10,1,5,5,1,0,0,0
15,Harbhajan Singh,not out,17,12,1,1,141.66,2,4,0,26,1,6.5,9,2,1,0,0
16,SL Malinga,run out (Christian/Anand Rajan),0,0,0,0,0,2,4,0,17,1,4.25,13,1,0,0,0
17,DS Kulkarni,not out,0,0,0,0,0,2,4,0,26,3,6.5,7,1,0,1,0
18,PP Ojha,DNB,0,0,0,0,0,1,4,0,16,0,4,17,1,1,0,0
19,I Sharma,DNB,0,0,0,0,0,1,4,0,30,2,7.5,11,3,1,1,0
20,Anand Rajan,DNB,0,0,0,0,0,1,3,0,27,3,9,7,2,1,4,0
21,MM Patel,DNB,0,0,0,0,0,2,4,0,37,0,9.25,9,4,2,0,0
0,MA Agarwal,b Malinga,0,1,0,0,0,1,,,,,,,,,,
1,TM Dilshan,not out,59,52,4,2,113.46,1,1,0,12,0,12,1,2,0,0,0
2,V Kohli,c †Jacobs b Pollard,12,19,2,0,63.15,1,2,0,15,0,7.5,1,1,0,0,0
3,AB de Villiers,c & b Pollard,38,36,3,1,105.55,1,,,,,,,,,,
4,AUK Pathan,b Malinga,0,2,0,0,0,1,3.3,0,30,0,8.57,4,4,0,0,0
5,SS Tiwary,not out,16,10,3,0,160,1,,,,,,,,,,
6,DJ Jacobs,b Nannes,22,16,2,2,137.5,2,,,,,,,,,,
7,SR Tendulkar,not out,55,46,7,0,119.56,2,,,,,,,,,,
8,AT Rayudu,not out,63,50,9,0,126,2,,,,,,,,,,
9,CA Pujara,DNB,0,0,0,0,0,1,,,,,,,,,,
10,Z Khan,DNB,0,0,0,0,0,1,4,0,36,0,9,14,5,2,1,0
11,DL Vettori,DNB,0,0,0,0,0,1,4,0,18,0,4.5,11,1,0,0,0
12,DP Nannes,DNB,0,0,0,0,0,1,1,1,0,1,0,6,0,0,0,0
13,A Mithun,DNB,0,0,0,0,0,1,3,0,31,0,10.33,4,5,0,0,1
14,RG Sharma,DNB,0,0,0,0,0,2,,,,,,,,,,
15,KA Pollard,DNB,0,0,0,0,0,2,4,0,25,2,6.25,11,2,1,1,0
16,JEC Franklin,DNB,0,0,0,0,0,2,1,0,9,0,9,0,1,0,0,0
17,R Sathish,DNB,0,0,0,0,0,2,,,,,,,,,,
18,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,27,0,6.75,8,3,0,2,0
19,AG Murtaza,DNB,0,0,0,0,0,2,4,0,26,0,6.5,9,2,1,0,0
20,MM Patel,DNB,0,0,0,0,0,2,3,0,10,0,3.33,9,0,0,0,0
21,SL Malinga,DNB,0,0,0,0,0,2,4,0,32,2,8,11,4,1,1,0
0,AC Gilchrist,c †Uthappa b Thomas,1,3,0,0,33.33,1,,,,,,,,,,
1,SE Marsh,c Sharma b Wagh,1,3,0,0,33.33,1,,,,,,,,,,
2,PC Valthaty,c Ryder b Thomas,6,6,1,0,100,1,,,,,,,,,,
3,KD Karthik,c Sharma b Wagh,0,7,0,0,0,1,,,,,,,,,,
4,AM Nayar,c Yuvraj Singh b Ryder,12,18,2,0,66.66,1,3.1,0,27,1,8.52,8,3,1,2,0
5,Sunny Singh,run out (Yuvraj Singh/†Uthappa),12,6,3,0,200,1,,,,,,,,,,
6,R McLaren,not out,51,43,6,1,118.6,1,3,0,26,1,8.66,8,5,0,0,0
7,PP Chawla,c †Uthappa b Wagh,15,28,0,0,53.57,1,1,0,12,0,12,3,1,1,0,0
8,P Kumar,c †Uthappa b Parnell,3,5,0,0,60,1,3,0,28,1,9.33,8,2,2,1,0
9,NJ Rimmington,not out,1,1,0,0,100,1,3,0,19,0,6.33,10,3,0,0,0
10,GC Smith,c McLaren b Kumar,0,1,0,0,0,2,,,,,,,,,,
11,JD Ryder,c †Gilchrist b McLaren,31,17,6,0,182.35,2,3,1,9,1,3,11,0,0,1,0
12,M Manhas,c †Gilchrist b Nayar,35,32,5,1,109.37,2,3,0,14,0,4.66,8,1,0,0,0
13,RV Uthappa,not out,22,14,1,2,157.14,2,,,,,,,,,,
14,Yuvraj Singh,not out,21,15,2,1,140,2,,,,,,,,,,
15,BA Bhatt,DNB,0,0,0,0,0,1,,,,,,,,,,
16,MD Mishra,DNB,0,0,0,0,0,2,,,,,,,,,,
17,R Sharma,DNB,0,0,0,0,0,2,2,0,12,0,6,5,1,0,0,0
18,M Kartik,DNB,0,0,0,0,0,2,1,0,10,0,10,3,2,0,0,1
19,SB Wagh,DNB,0,0,0,0,0,2,3,0,16,3,5.33,11,2,0,3,0
20,WD Parnell,DNB,0,0,0,0,0,2,4,0,20,1,5,16,4,0,0,0
21,AC Thomas,DNB,0,0,0,0,0,2,4,0,27,2,6.75,11,2,1,1,0
0,DA Warner,b Malinga,1,3,0,0,33.33,1,,,,,,,,,,
1,V Sehwag,run out (Tendulkar),19,16,2,1,118.75,1,,,,,,,,,,
2,UBT Chand,b Malinga,0,2,0,0,0,1,,,,,,,,,,
3,AJ Finch,c Rayudu b Harbhajan Singh,8,12,1,0,66.66,1,2,0,13,0,6.5,5,1,0,1,0
4,NV Ojha,c Malinga b Murtaza,29,30,2,1,96.66,1,,,,,,,,,,
5,Y Venugopal Rao,b Malinga,26,25,3,0,104,1,,,,,,,,,,
6,IK Pathan,run out (Sathish/†Jacobs),0,1,0,0,0,1,2.5,0,14,0,4.94,9,1,0,3,0
7,RE van der Merwe,not out,8,6,1,0,133.33,1,4,0,16,0,4,14,0,1,0,0
8,M Morkel,b Malinga,0,2,0,0,0,1,4,0,29,1,7.25,8,3,0,3,0
9,UT Yadav,st †Jacobs b Harbhajan Singh,0,4,0,0,0,1,2,0,16,0,8,3,2,0,0,0
10,AB Dinda,c Franklin b Malinga,0,5,0,0,0,1,2,0,7,0,3.5,8,1,0,0,0
11,DJ Jacobs,b Morkel,1,6,0,0,16.66,2,,,,,,,,,,
12,SR Tendulkar,not out,46,50,3,1,92,2,,,,,,,,,,
13,AT Rayudu,run out (van der Merwe),14,15,2,0,93.33,2,,,,,,,,,,
14,RG Sharma,not out,27,30,3,0,90,2,,,,,,,,,,
15,KA Pollard,DNB,0,0,0,0,0,2,3,0,18,0,6,5,1,0,1,0
16,JEC Franklin,DNB,0,0,0,0,0,2,1,0,9,0,9,0,1,0,0,0
17,R Sathish,DNB,0,0,0,0,0,2,,,,,,,,,,
18,Harbhajan Singh,DNB,0,0,0,0,0,2,3,0,14,2,4.66,11,0,1,1,0
19,AG Murtaza,DNB,0,0,0,0,0,2,4,0,21,1,5.25,13,3,0,1,0
20,MM Patel,DNB,0,0,0,0,0,2,3,0,20,0,6.66,10,2,1,0,0
21,SL Malinga,DNB,0,0,0,0,0,2,3.4,1,13,5,3.54,16,2,0,1,0
0,JD Ryder,c Finch b Nadeem,60,27,5,5,222.22,1,3.2,0,34,1,10.2,6,4,1,0,0
1,GC Smith,c Pathan b Dinda,12,14,2,0,85.71,1,,,,,,,,,,
2,M Manhas,c Warner b Hopes,20,18,1,1,111.11,1,,,,,,,,,,
3,Yuvraj Singh,not out,66,32,4,5,206.25,1,4,0,29,4,7.25,12,2,2,0,0
4,RV Uthappa,c Warner b Nadeem,4,10,0,0,40,1,,,,,,,,,,
5,MD Mishra,c Sehwag b Dinda,7,11,0,0,63.63,1,,,,,,,,,,
6,WD Parnell,not out,10,9,1,0,111.11,1,2,0,26,0,13,5,4,0,2,0
7,DA Warner,run out (Wagh/†Uthappa),46,28,6,2,164.28,2,,,,,,,,,,
8,V Sehwag,b Ryder,37,23,6,0,160.86,2,,,,,,,,,,
9,IK Pathan,c Wagh b Yuvraj Singh,14,16,1,0,87.5,2,3,0,28,0,9.33,8,1,2,1,0
10,NV Ojha,st †Uthappa b Yuvraj Singh,11,9,0,1,122.22,2,,,,,,,,,,
11,MS Wade,lbw b Sharma,3,4,0,0,75,2,,,,,,,,,,
12,Y Venugopal Rao,c Jhunjhunwala b Yuvraj Singh,31,20,1,3,155,2,1,0,14,0,14,3,0,2,0,0
13,AJ Finch,c & b Yuvraj Singh,25,12,1,2,208.33,2,,,,,,,,,,
14,JR Hopes,not out,13,4,1,1,325,2,4,0,26,1,6.5,9,1,1,1,0
15,S Nadeem,not out,0,0,0,0,0,2,4,0,39,2,9.75,9,2,3,1,0
16,AA Jhunjhunwala,DNB,0,0,0,0,0,1,1,0,11,0,11,1,0,1,1,0
17,R Sharma,DNB,0,0,0,0,0,1,4,0,29,1,7.25,6,1,1,0,0
18,SB Wagh,DNB,0,0,0,0,0,1,3,0,38,0,12.66,4,3,2,2,0
19,AC Thomas,DNB,0,0,0,0,0,1,2,0,22,0,11,6,2,2,0,0
20,AB Dinda,DNB,0,0,0,0,0,2,4,0,42,2,10.5,11,4,3,1,0
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,36,0,9,8,5,0,1,1
0,DA Warner,c Raut b Singh,54,44,6,1,122.72,1,,,,,,,,,,
1,V Sehwag,c Dravid b Tait,4,2,1,0,200,1,,,,,,,,,,
2,AJ Finch,c Botha b Tait,11,14,1,1,78.57,1,,,,,,,,,,
3,UBT Chand,c Dravid b Warne,2,10,0,0,20,1,,,,,,,,,,
4,NV Ojha,c Tait b Warne,0,2,0,0,0,1,,,,,,,,,,
5,Y Venugopal Rao,c Warne b Trivedi,60,40,4,4,150,1,,,,,,,,,,
6,IK Pathan,not out,9,6,2,0,150,1,3,0,32,1,10.66,8,2,3,1,0
7,RE van der Merwe,not out,2,3,0,0,66.66,1,4,0,41,1,10.25,5,5,1,0,0
8,AG Paunikar,b Dinda,5,8,1,0,62.5,2,,,,,,,,,,
9,R Dravid,c †Ojha b van der Merwe,38,31,6,1,122.58,2,,,,,,,,,,
10,J Botha,not out,39,32,4,0,121.87,2,4,0,36,0,9,9,1,3,0,0
11,AL Menaria,c Sehwag b Pathan,22,15,0,3,146.66,2,,,,,,,,,,
12,AM Rahane,b Morkel,18,17,1,1,105.88,2,,,,,,,,,,
13,LRPL Taylor,not out,18,10,1,1,180,2,,,,,,,,,,
14,M Morkel,DNB,0,0,0,0,0,1,4,0,11,1,2.75,14,0,0,0,0
15,S Nadeem,DNB,0,0,0,0,0,1,4,0,25,0,6.25,10,1,1,0,0
16,AB Dinda,DNB,0,0,0,0,0,1,3.3,0,34,1,9.71,10,5,1,0,2
17,AS Raut,DNB,0,0,0,0,0,2,,,,,,,,,,
18,SK Warne,DNB,0,0,0,0,0,2,4,0,17,2,4.25,16,2,0,0,0
19,A Singh,DNB,0,0,0,0,0,2,4,1,18,1,4.5,17,3,0,1,0
20,SK Trivedi,DNB,0,0,0,0,0,2,4,0,36,1,9,8,2,2,2,0
21,SW Tait,DNB,0,0,0,0,0,2,4,0,40,2,10,10,6,1,0,1
0,JH Kallis,c Dhawan b Duminy,53,45,7,1,117.77,1,,,,,,,,,,
1,MS Bisla,lbw b Mishra,19,21,3,0,90.47,1,,,,,,,,,,
2,G Gambhir,b Mishra,29,18,4,0,161.11,1,,,,,,,,,,
3,MK Tiwary,not out,30,21,2,2,142.85,1,,,,,,,,,,
4,YK Pathan,c Jaggi b Steyn,22,15,4,0,146.66,1,3,0,22,0,7.33,8,2,1,0,0
5,S Dhawan,run out (Morgan),7,7,1,0,100,2,,,,,,,,,,
6,IR Jaggi,b Iqbal Abdulla,3,9,0,0,33.33,2,,,,,,,,,,
7,B Chipli,c Kallis b Bhatia,48,40,6,1,120,2,,,,,,,,,,
8,KC Sangakkara,c Kallis b Bhatia,16,15,2,0,106.66,2,,,,,,,,,,
9,JP Duminy,c Kallis b Iqbal Abdulla,6,8,0,0,75,2,2,0,23,1,11.5,5,0,3,0,0
10,DT Christian,c ten Doeschate b Iqbal Abdulla,25,13,1,2,192.3,2,2,0,19,0,9.5,4,3,0,1,0
11,DB Ravi Teja,c Kallis b Unadkat,14,10,1,1,140,2,1,0,9,0,9,1,1,0,0,0
12,DW Steyn,b Unadkat,13,12,1,0,108.33,2,4,0,33,1,8.25,11,6,0,1,0
13,A Mishra,not out,12,5,1,1,240,2,4,0,19,2,4.75,12,2,0,0,0
14,I Sharma,not out,1,1,0,0,100,2,3,0,27,0,9,6,5,0,0,0
15,EJG Morgan,DNB,0,0,0,0,0,1,,,,,,,,,,
16,RN ten Doeschate,DNB,0,0,0,0,0,1,1,0,7,0,7,0,0,0,1,0
17,Iqbal Abdulla,DNB,0,0,0,0,0,1,4,0,24,3,6,13,2,1,0,0
18,R Bhatia,DNB,0,0,0,0,0,1,4,0,29,2,7.25,7,4,0,0,0
19,L Balaji,DNB,0,0,0,0,0,1,4,0,31,0,7.75,8,3,1,1,0
20,JD Unadkat,DNB,0,0,0,0,0,1,4,0,36,2,9,9,2,2,2,0
21,PP Ojha,DNB,0,0,0,0,0,2,4,0,26,0,6.5,10,3,0,1,0
0,S Sohal,c Tiwary b Ninan,38,37,5,1,102.7,1,,,,,,,,,,
1,S Dhawan,c Vettori b Khan,11,9,2,0,122.22,1,,,,,,,,,,
2,KC Sangakkara,c †de Villiers b van der Wath,36,25,3,1,144,1,,,,,,,,,,
3,B Chipli,not out,61,35,5,3,174.28,1,,,,,,,,,,
4,JP Duminy,c Kohli b Khan,22,15,2,1,146.66,1,,,,,,,,,,
5,DT Christian,lbw b Khan,0,1,0,0,0,1,4,0,22,1,5.5,10,1,0,2,0
6,MA Agarwal,c Mishra b Gony,16,13,2,0,123.07,2,,,,,,,,,,
7,TM Dilshan,c †Sangakkara b Sharma,7,8,1,0,87.5,2,2,0,22,0,11,2,0,2,0,0
8,Z Khan,b Steyn,0,3,0,0,0,2,4,0,32,3,8,9,5,0,1,0
9,V Kohli,b Gony,71,51,5,3,139.21,2,,,,,,,,,,
10,AB de Villiers,c †Sangakkara b Gony,0,7,0,0,0,2,,,,,,,,,,
11,SS Tiwary,c †Sangakkara b Mishra,7,10,0,0,70,2,,,,,,,,,,
12,CA Pujara,c Christian b Steyn,25,15,4,0,166.66,2,,,,,,,,,,
13,JJ van der Wath,c †Sangakkara b Steyn,0,1,0,0,0,2,4,0,30,1,7.5,14,4,1,1,2
14,DL Vettori,not out,3,6,0,0,50,2,4,0,29,0,7.25,7,3,0,0,0
15,R Ninan,c †Sangakkara b Christian,3,6,0,0,50,2,3,0,34,1,11.33,3,1,3,0,0
16,S Aravind,not out,2,3,0,0,66.66,2,3,0,26,0,8.66,6,4,0,1,0
17,DB Ravi Teja,DNB,0,0,0,0,0,1,,,,,,,,,,
18,A Mishra,DNB,0,0,0,0,0,1,4,0,41,1,10.25,7,3,2,0,1
19,DW Steyn,DNB,0,0,0,0,0,1,4,0,24,3,6,14,3,0,0,2
20,I Sharma,DNB,0,0,0,0,0,1,4,0,21,1,5.25,14,3,0,0,0
21,MS Gony,DNB,0,0,0,0,0,1,4,0,31,3,7.75,7,2,1,0,0
0,AG Paunikar,c Kallis b Shakib Al Hasan,9,15,2,0,60,1,,,,,,,,,,
1,R Dravid,b Pathan,35,34,4,0,102.94,1,,,,,,,,,,
2,AL Menaria,c & b Pathan,27,21,2,1,128.57,1,2,0,18,0,9,5,1,1,1,0
3,SR Watson,b Shakib Al Hasan,22,13,0,2,169.23,1,2,0,18,0,9,2,2,0,0,0
4,LRPL Taylor,not out,35,25,2,2,140,1,,,,,,,,,,
5,J Botha,not out,12,12,0,0,100,1,2,0,13,0,6.5,2,1,0,0,0
6,MS Bisla,run out (†Paunikar/sub [Fazal]),1,3,0,0,33.33,2,,,,,,,,,,
7,JH Kallis,not out,80,65,7,2,123.07,2,4,0,31,0,7.75,8,3,0,2,0
8,G Gambhir,not out,75,44,11,1,170.45,2,,,,,,,,,,
9,AS Raut,DNB,0,0,0,0,0,1,,,,,,,,,,
10,SK Warne,DNB,0,0,0,0,0,1,4,0,28,0,7,9,4,0,0,0
11,A Singh,DNB,0,0,0,0,0,1,2.3,0,26,0,10.4,7,5,0,1,0
12,SK Trivedi,DNB,0,0,0,0,0,1,4,0,34,0,8.5,6,4,0,0,1
13,ND Doshi,DNB,0,0,0,0,0,1,2,0,23,0,11.5,2,1,2,0,0
14,MK Tiwary,DNB,0,0,0,0,0,2,,,,,,,,,,
15,YK Pathan,DNB,0,0,0,0,0,2,1,0,4,2,4,3,0,0,0,0
16,EJG Morgan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,Shakib Al Hasan,DNB,0,0,0,0,0,2,4,0,31,2,7.75,9,1,2,2,0
18,Iqbal Abdulla,DNB,0,0,0,0,0,2,2,0,14,0,7,3,0,1,0,0
19,R Bhatia,DNB,0,0,0,0,0,2,1,0,12,0,12,0,2,0,0,0
20,B Lee,DNB,0,0,0,0,0,2,4,0,29,0,7.25,10,2,0,2,0
21,L Balaji,DNB,0,0,0,0,0,2,4,0,31,0,7.75,12,2,2,2,0
0,MEK Hussey,not out,83,56,11,1,148.21,1,,,,,,,,,,
1,M Vijay,c Khan b Ninan,31,21,3,2,147.61,1,,,,,,,,,,
2,SK Raina,c Agarwal b Ninan,29,16,3,1,181.25,1,1,0,10,0,10,0,0,0,1,0
3,MS Dhoni,c †de Villiers b Khan,22,16,1,1,137.5,1,,,,,,,,,,
4,JA Morkel,c Agarwal b van der Wath,9,8,1,0,112.5,1,4,0,34,2,8.5,11,3,2,1,0
5,S Badrinath,c Ninan b van der Wath,5,3,1,0,166.66,1,,,,,,,,,,
6,MA Agarwal,c Morkel b Ashwin,7,13,1,0,53.84,2,,,,,,,,,,
7,TM Dilshan,c Anirudha b Morkel,0,1,0,0,0,2,2,0,21,0,10.5,0,3,0,0,0
8,AUK Pathan,b Southee,14,5,2,1,280,2,,,,,,,,,,
9,V Kohli,c Anirudha b Jakati,35,28,4,1,125,2,3,0,23,0,7.66,3,2,0,0,0
10,AB de Villiers,c Anirudha b Morkel,65,44,5,2,147.72,2,,,,,,,,,,
11,SS Tiwary,c †Dhoni b Randiv,14,13,0,0,107.69,2,,,,,,,,,,
12,CA Pujara,c Vijay b Randiv,2,4,0,0,50,2,,,,,,,,,,
13,JJ van der Wath,not out,14,10,1,1,140,2,4,0,49,2,12.25,5,7,1,1,0
14,DL Vettori,not out,2,2,0,0,100,2,4,0,23,0,5.75,13,2,1,0,0
15,S Anirudha,DNB,0,0,0,0,0,1,,,,,,,,,,
16,R Ashwin,DNB,0,0,0,0,0,1,4,0,23,1,5.75,13,3,0,1,0
17,SB Jakati,DNB,0,0,0,0,0,1,3,0,36,1,12,4,3,2,1,0
18,TG Southee,DNB,0,0,0,0,0,1,4,0,32,1,8,9,3,1,1,0
19,S Randiv,DNB,0,0,0,0,0,1,4,0,24,2,6,6,1,0,0,0
20,R Ninan,DNB,0,0,0,0,0,2,3,0,31,2,10.33,5,2,2,0,0
21,Z Khan,DNB,0,0,0,0,0,2,4,0,33,1,8.25,9,4,1,0,0
0,JD Ryder,c Tendulkar b Ahmed,12,15,2,0,80,1,2,0,15,0,7.5,2,1,0,0,0
1,TD Paine,b Patel,2,9,0,0,22.22,1,,,,,,,,,,
2,M Manhas,c †Rayudu b Ahmed,0,1,0,0,0,1,,,,,,,,,,
3,RV Uthappa,c Pollard b Murtaza,45,37,6,1,121.62,1,,,,,,,,,,
4,Yuvraj Singh,c †Rayudu b Patel,0,2,0,0,0,1,1,0,5,0,5,2,0,0,0,0
5,MD Mishra,c Sharma b Murtaza,12,10,2,0,120,1,,,,,,,,,,
6,M Kartik,c Symonds b Malinga,11,13,1,0,84.61,1,4,0,29,0,7.25,6,1,1,1,0
7,WD Parnell,b Franklin,9,8,1,0,112.5,1,4,0,28,0,7,9,4,0,0,0
8,R Sharma,c Murtaza b Patel,13,9,1,1,144.44,1,3,0,14,1,4.66,8,1,0,0,0
9,SB Wagh,c Symonds b Malinga,2,2,0,0,100,1,2,0,9,1,4.5,7,1,0,0,0
10,AC Thomas,not out,0,2,0,0,0,1,4,0,16,1,4,15,2,0,0,0
11,JEC Franklin,c Manhas b Wagh,6,8,1,0,75,2,3,0,32,1,10.66,6,3,1,0,2
12,SR Tendulkar,c Thomas b Sharma,35,39,2,0,89.74,2,,,,,,,,,,
13,AT Rayudu,c Sharma b Thomas,37,40,4,0,92.5,2,,,,,,,,,,
14,RG Sharma,not out,20,18,1,1,111.11,2,,,,,,,,,,
15,A Symonds,not out,16,15,2,0,106.66,2,,,,,,,,,,
16,KA Pollard,DNB,0,0,0,0,0,2,1,0,13,0,13,2,1,1,0,1
17,R Sathish,DNB,0,0,0,0,0,2,,,,,,,,,,
18,AN Ahmed,DNB,0,0,0,0,0,2,3,1,13,2,4.33,11,2,0,0,0
19,AG Murtaza,DNB,0,0,0,0,0,2,4,0,18,2,4.5,13,2,0,0,0
20,MM Patel,DNB,0,0,0,0,0,2,2.2,0,8,3,3.42,10,1,0,0,0
21,SL Malinga,DNB,0,0,0,0,0,2,4,0,28,2,7,12,4,0,1,1
0,SR Watson,b Balaji,11,13,2,0,84.61,1,4,0,20,0,5,14,2,0,1,0
1,AG Paunikar,st †Bisla b Iqbal Abdulla,15,15,2,0,100,1,,,,,,,,,,
2,FY Fazal,run out (Iqbal Abdulla),3,4,0,0,75,1,,,,,,,,,,
3,AS Raut,run out (Shakib Al Hasan/†Bisla),11,15,1,0,73.33,1,,,,,,,,,,
4,AL Menaria,c Bhatia b Balaji,21,17,1,1,123.52,1,,,,,,,,,,
5,LRPL Taylor,st †Bisla b Pathan,6,9,0,0,66.66,1,,,,,,,,,,
6,AM Rahane,b Balaji,6,9,0,0,66.66,1,,,,,,,,,,
7,SK Warne,not out,3,6,0,0,50,1,4,0,17,1,4.25,9,0,0,0,0
8,A Singh,b Shakib Al Hasan,0,2,0,0,0,1,1,0,7,0,7,3,1,0,0,0
9,SW Tait,b Shakib Al Hasan,0,1,0,0,0,1,3.5,0,29,1,7.56,15,3,1,3,2
10,SK Trivedi,b Lee,0,2,0,0,0,1,1,0,8,0,8,1,1,0,0,0
