,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
19,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,42,2,10.5,8,2,3,0,0
20,SP Narine,DNB,0,0,0,0,0,2,4,0,28,2,7,10,2,1,0,0
21,UT Yadav,DNB,0,0,0,0,0,2,3,0,31,0,10.33,6,2,2,0,0
0,MA Agarwal,c Kohli b Starc,6,10,0,0,60,1,,,,,,,,,,
1,M Vijay,b Chahal,18,20,1,1,90,1,,,,,,,,,,
2,KD Karthik,c †Patel b Morkel,0,1,0,0,0,1,,,,,,,,,,
3,MK Tiwary,c †Patel b Aaron,1,3,0,0,33.33,1,,,,,,,,,,
4,JP Duminy,not out,67,48,4,3,139.58,1,2,0,10,0,5,6,1,0,0,0
5,LRPL Taylor,not out,43,39,4,0,110.25,1,,,,,,,,,,
6,PA Patel,b Sharma,37,28,5,1,132.14,2,,,,,,,,,,
7,NJ Maddinson,c †Karthik b Mohammed Shami,4,6,1,0,66.66,2,,,,,,,,,,
8,V Kohli,not out,49,38,2,3,128.94,2,,,,,,,,,,
9,Yuvraj Singh,not out,52,29,3,5,179.31,2,2,0,16,0,8,1,0,1,0,0
10,JDS Neesham,DNB,0,0,0,0,0,1,2,0,22,0,11,3,1,2,0,0
11,WD Parnell,DNB,0,0,0,0,0,1,3,0,19,0,6.33,9,3,0,0,0
12,S Nadeem,DNB,0,0,0,0,0,1,2.4,0,32,0,12,4,2,2,1,1
13,R Sharma,DNB,0,0,0,0,0,1,3,0,33,1,11,5,0,4,0,0
14,Mohammed Shami,DNB,0,0,0,0,0,1,4,0,30,1,7.5,14,4,1,2,0
15,AB de Villiers,DNB,0,0,0,0,0,2,,,,,,,,,,
16,JA Morkel,DNB,0,0,0,0,0,2,3,0,18,1,6,7,2,0,0,0
17,S Rana,DNB,0,0,0,0,0,2,,,,,,,,,,
18,AB Dinda,DNB,0,0,0,0,0,2,4,0,51,0,12.75,2,4,2,1,0
19,MA Starc,DNB,0,0,0,0,0,2,4,0,33,1,8.25,10,3,1,1,1
20,YS Chahal,DNB,0,0,0,0,0,2,4,0,18,1,4.5,11,0,0,1,0
21,VR Aaron,DNB,0,0,0,0,0,2,3,1,9,1,3,12,0,0,2,0
0,AJ Finch,c Richardson b Kulkarni,2,5,0,0,40,1,,,,,,,,,,
1,S Dhawan,c Richardson b Bhatia,38,34,3,1,111.76,1,,,,,,,,,,
2,DA Warner,c Richardson b Bhatia,32,35,1,0,91.42,1,,,,,,,,,,
3,KL Rahul,c Rahane b Kulkarni,20,18,1,1,111.11,1,,,,,,,,,,
4,DJG Sammy,c †Samson b Richardson,6,11,0,0,54.54,1,2,0,19,0,9.5,3,1,1,1,0
5,Y Venugopal Rao,not out,16,12,1,0,133.33,1,,,,,,,,,,
6,KV Sharma,c Hodge b Richardson,4,5,0,0,80,1,2,0,8,0,4,5,0,0,0,0
7,DW Steyn,not out,0,0,0,0,0,1,4,0,29,2,7.25,11,5,0,0,0
8,AM Nayar,lbw b Steyn,4,3,1,0,133.33,2,,,,,,,,,,
9,AM Rahane,c Finch b Mishra,59,53,6,0,111.32,2,,,,,,,,,,
10,SV Samson,c Dhawan b Kumar,3,9,0,0,33.33,2,,,,,,,,,,
11,SR Watson,c †Rahul b I Sharma,3,7,0,0,42.85,2,,,,,,,,,,
12,STR Binny,not out,48,32,4,1,150,2,1,0,7,0,7,2,1,0,0,0
13,BJ Hodge,c Sammy b Mishra,1,8,0,0,12.5,2,,,,,,,,,,
14,R Bhatia,c Finch b Steyn,4,3,1,0,133.33,2,4,0,22,2,5.5,7,1,0,0,0
15,JP Faulkner,not out,8,2,2,0,400,2,3,0,27,0,9,4,2,0,1,0
16,A Mishra,DNB,0,0,0,0,0,1,4,0,26,2,6.5,9,2,0,0,0
17,B Kumar,DNB,0,0,0,0,0,1,3.3,0,21,1,6,10,3,0,0,0
18,I Sharma,DNB,0,0,0,0,0,1,4,0,29,1,7.25,9,3,0,1,0
19,KW Richardson,DNB,0,0,0,0,0,2,4,0,25,2,6.25,10,1,0,2,0
20,DS Kulkarni,DNB,0,0,0,0,0,2,4,0,23,2,5.75,12,1,1,1,0
21,PV Tambe,DNB,0,0,0,0,0,2,4,0,23,0,5.75,8,0,1,1,0
0,MEK Hussey,c Chahal b Morkel,16,15,2,0,106.66,1,,,,,,,,,,
1,AP Tare,c Maddinson b Aaron,17,18,2,0,94.44,1,,,,,,,,,,
2,AT Rayudu,c de Villiers b Starc,35,37,1,0,94.59,1,,,,,,,,,,
3,RG Sharma,c de Villiers b Chahal,2,5,0,0,40,1,,,,,,,,,,
4,KA Pollard,c Rana b Chahal,3,7,0,0,42.85,1,,,,,,,,,,
5,CJ Anderson,c Kohli b Starc,18,19,2,0,94.73,1,,,,,,,,,,
6,Harbhajan Singh,b Aaron,8,8,1,0,100,1,4,0,14,0,3.5,13,0,0,0,0
7,Z Khan,c Rana b Dinda,0,2,0,0,0,1,4,0,21,2,5.25,12,2,0,1,0
8,SL Malinga,run out (Yuvraj Singh),2,4,0,0,50,1,3.3,0,29,1,8.28,9,5,0,0,0
9,PP Ojha,not out,1,5,0,0,20,1,4,0,37,0,9.25,5,5,0,0,0
10,JJ Bumrah,not out,1,1,0,0,100,1,2,0,14,0,7,4,0,1,0,0
11,NJ Maddinson,b Malinga,12,8,2,0,150,2,,,,,,,,,,
12,PA Patel,not out,57,45,7,0,126.66,2,,,,,,,,,,
13,V Kohli,c Harbhajan Singh b Khan,0,2,0,0,0,2,,,,,,,,,,
14,Yuvraj Singh,lbw b Khan,0,2,0,0,0,2,1,0,6,0,6,1,0,0,1,0
15,AB de Villiers,not out,45,48,3,1,93.75,2,,,,,,,,,,
16,JA Morkel,DNB,0,0,0,0,0,2,3,0,23,1,7.66,10,3,0,1,1
17,S Rana,DNB,0,0,0,0,0,2,,,,,,,,,,
18,AB Dinda,DNB,0,0,0,0,0,2,4,0,14,1,3.5,12,0,0,0,0
19,MA Starc,DNB,0,0,0,0,0,2,4,0,21,2,5.25,12,2,0,0,0
20,YS Chahal,DNB,0,0,0,0,0,2,4,0,17,2,4.25,9,0,0,0,0
21,VR Aaron,DNB,0,0,0,0,0,2,4,0,30,2,7.5,8,3,0,1,0
0,S Dhawan,b Watson,33,20,7,0,165,1,,,,,,,,,,
1,AJ Finch,c Rahane b Bhatia,9,10,1,0,90,1,,,,,,,,,,
2,KL Rahul,b Bhatia,18,18,2,0,100,1,,,,,,,,,,
3,NV Ojha,b Bhatia,17,19,1,0,89.47,1,,,,,,,,,,
4,DA Warner,st †Samson b Tambe,6,7,0,0,85.71,1,,,,,,,,,,
5,MC Henriques,c Rahane b Watson,9,13,1,0,69.23,1,2,0,11,1,5.5,5,1,0,0,0
6,IK Pathan,not out,21,21,2,0,100,1,1.5,0,8,1,4.36,4,0,0,0,0
7,KV Sharma,c †Samson b Watson,0,1,0,0,0,1,4,0,20,1,5,7,0,0,0,0
8,DW Steyn,run out (†Samson),9,8,1,0,112.5,1,4,0,31,2,7.75,12,4,1,2,0
9,A Mishra,run out (†Samson),0,2,0,0,0,1,4,0,13,0,3.25,13,0,0,1,0
10,B Kumar,not out,0,1,0,0,0,1,4,0,14,4,3.5,17,1,0,2,0
11,AM Rahane,c Warner b Kumar,0,3,0,0,0,2,,,,,,,,,,
12,KK Nair,c †Ojha b Steyn,12,9,3,0,133.33,2,,,,,,,,,,
13,SV Samson,b Sharma,16,16,1,1,100,2,,,,,,,,,,
14,SR Watson,c †Ojha b Henriques,11,10,1,0,110,2,2,0,13,3,6.5,8,3,0,0,0
15,STR Binny,run out (Warner),12,19,0,0,63.15,2,,,,,,,,,,
16,SPD Smith,c Pathan b Steyn,22,33,0,0,66.66,2,,,,,,,,,,
17,R Bhatia,c Warner b Kumar,4,8,0,0,50,2,4,0,23,3,5.75,6,1,0,0,0
18,JP Faulkner,c Finch b Kumar,4,6,0,0,66.66,2,4,0,20,0,5,13,2,0,1,0
19,KW Richardson,c & b Kumar,1,2,0,0,50,2,4,0,28,0,7,9,4,0,0,0
20,DS Kulkarni,not out,7,6,1,0,116.66,2,2,0,19,0,9.5,6,4,0,0,0
21,PV Tambe,c Steyn b Pathan,3,7,0,0,42.85,2,4,0,21,1,5.25,8,1,0,1,0
0,AM Nayar,lbw b Kartik,23,20,2,1,115,1,,,,,,,,,,
1,AM Rahane,run out (Bailey),13,8,2,0,162.5,1,,,,,,,,,,
2,SV Samson,b Awana,52,34,3,4,152.94,1,,,,,,,,,,
3,SR Watson,b Patel,50,29,5,3,172.41,1,,,,,,,,,,
4,STR Binny,c Miller b Johnson,12,8,0,1,150,1,1,0,4,0,4,4,0,0,0,0
5,SPD Smith,not out,27,15,5,0,180,1,,,,,,,,,,
6,JP Faulkner,not out,8,7,0,1,114.28,1,3.4,0,45,1,12.27,3,1,3,1,0
7,CA Pujara,not out,40,38,3,0,105.26,2,,,,,,,,,,
8,V Sehwag,c Binny b Kulkarni,2,7,0,0,28.57,2,,,,,,,,,,
9,WP Saha,c Kulkarni b Faulkner,2,3,0,0,66.66,2,,,,,,,,,,
10,GJ Maxwell,c Smith b Richardson,89,45,8,6,197.77,2,,,,,,,,,,
11,DA Miller,not out,51,19,0,6,268.42,2,,,,,,,,,,
12,R Bhatia,DNB,0,0,0,0,0,1,3,0,38,0,12.66,3,3,2,1,0
13,KW Richardson,DNB,0,0,0,0,0,1,3,0,25,1,8.33,5,2,1,1,0
14,DS Kulkarni,DNB,0,0,0,0,0,1,4,0,50,1,12.5,11,5,4,1,0
15,PV Tambe,DNB,0,0,0,0,0,1,4,0,26,0,6.5,8,0,2,0,0
16,GJ Bailey,DNB,0,0,0,0,0,2,,,,,,,,,,
17,MG Johnson,DNB,0,0,0,0,0,2,4,0,29,1,7.25,14,3,1,0,1
18,M Kartik,DNB,0,0,0,0,0,2,4,0,51,1,12.75,5,2,4,1,0
19,AR Patel,DNB,0,0,0,0,0,2,4,0,22,1,5.5,14,4,0,0,0
20,P Awana,DNB,0,0,0,0,0,2,4,0,40,1,10,9,2,3,1,0
21,L Balaji,DNB,0,0,0,0,0,2,4,0,46,0,11.5,7,6,2,0,0
0,CA Pujara,c Venugopal Rao b Sammy,35,32,6,0,109.37,1,,,,,,,,,,
1,V Sehwag,c Sammy b Mishra,30,22,2,3,136.36,1,,,,,,,,,,
2,GJ Maxwell,c Sammy b Mishra,95,43,5,9,220.93,1,1,0,10,0,10,1,0,1,0,0
3,DA Miller,c Warner b Kumar,10,10,0,1,100,1,,,,,,,,,,
4,GJ Bailey,c Warner b Kumar,10,8,1,0,125,1,,,,,,,,,,
5,MG Johnson,b Kumar,4,6,0,0,66.66,1,4,0,26,2,6.5,12,2,1,0,2
6,AR Patel,not out,0,0,0,0,0,1,4,0,20,2,5,11,0,1,0,0
7,AJ Finch,b Balaji,19,15,2,1,126.66,2,,,,,,,,,,
8,S Dhawan,c †Saha b Johnson,1,3,0,0,33.33,2,,,,,,,,,,
9,DA Warner,c Maxwell b Balaji,8,12,1,0,66.66,2,,,,,,,,,,
10,KL Rahul,c Miller b Patel,27,27,1,1,100,2,,,,,,,,,,
11,Y Venugopal Rao,b Sandeep Sharma,11,9,2,0,122.22,2,,,,,,,,,,
12,IK Pathan,b Patel,5,9,0,0,55.55,2,2,0,28,0,14,3,3,2,0,0
13,DJG Sammy,c Patel b Balaji,15,11,0,1,136.36,2,2,0,22,1,11,4,2,1,0,1
14,KV Sharma,c Miller b Johnson,10,8,0,1,125,2,4,0,37,0,9.25,11,4,2,1,0
15,DW Steyn,b Balaji,12,16,0,0,75,2,4,0,26,0,6.5,12,4,0,1,0
16,A Mishra,not out,4,5,0,0,80,2,4,0,56,2,14,6,0,7,1,0
17,B Kumar,c Johnson b Dhawan,1,3,0,0,33.33,2,4,0,19,3,4.75,15,1,1,0,0
18,WP Saha,DNB,0,0,0,0,0,1,,,,,,,,,,
19,L Balaji,DNB,0,0,0,0,0,1,4,0,13,4,3.25,13,0,0,1,0
20,R Dhawan,DNB,0,0,0,0,0,1,2.2,0,23,1,9.85,2,3,0,1,0
21,Sandeep Sharma,DNB,0,0,0,0,0,1,4,0,26,1,6.5,10,1,1,1,0
0,JH Kallis,c Takawale b Chahal,43,42,2,1,102.38,1,4,0,26,1,6.5,10,4,0,0,0
1,G Gambhir,lbw b Starc,0,1,0,0,0,1,,,,,,,,,,
2,MK Pandey,c Kohli b Morkel,5,3,1,0,166.66,1,,,,,,,,,,
3,CA Lynn,c de Villiers b Aaron,45,31,3,3,145.16,1,,,,,,,,,,
4,YK Pathan,c Kohli b Aaron,0,2,0,0,0,1,,,,,,,,,,
5,RV Uthappa,c Starc b Aaron,22,18,0,1,122.22,1,,,,,,,,,,
6,SA Yadav,not out,24,18,1,1,133.33,1,,,,,,,,,,
7,R Vinay Kumar,c Morkel b Starc,4,5,0,0,80,1,4,0,26,2,6.5,7,2,0,1,0
8,PA Patel,c Lynn b Vinay Kumar,21,19,3,0,110.52,2,,,,,,,,,,
9,YV Takawale,lbw b Kallis,40,28,8,0,142.85,2,,,,,,,,,,
10,V Kohli,b Narine,31,23,4,0,134.78,2,,,,,,,,,,
11,Yuvraj Singh,c Pathan b UT Yadav,31,34,2,1,91.17,2,,,,,,,,,,
12,AB de Villiers,c Lynn b Vinay Kumar,11,12,1,0,91.66,2,,,,,,,,,,
13,JA Morkel,not out,6,5,0,0,120,2,2,0,21,1,10.5,4,4,0,1,0
14,MA Starc,not out,0,0,0,0,0,2,4,0,33,2,8.25,10,1,2,1,0
15,SP Narine,DNB,0,0,0,0,0,1,4,0,17,1,4.25,14,1,0,0,0
16,M Morkel,DNB,0,0,0,0,0,1,4,0,34,0,8.5,11,6,0,0,0
17,UT Yadav,DNB,0,0,0,0,0,1,4,0,40,1,10,9,5,1,1,1
18,AB Dinda,DNB,0,0,0,0,0,2,4,0,26,0,6.5,5,1,0,1,0
19,YS Chahal,DNB,0,0,0,0,0,2,4,0,26,1,6.5,7,0,1,0,0
20,VR Aaron,DNB,0,0,0,0,0,2,4,0,16,3,4,13,1,0,1,0
21,M Muralitharan,DNB,0,0,0,0,0,2,2,0,25,0,12.5,2,0,3,0,0
0,JH Kallis,c Taylor b Mohammed Shami,0,1,0,0,0,1,2,0,15,1,7.5,5,1,1,0,0
1,G Gambhir,c Duminy b Coulter0Nile,0,4,0,0,0,1,,,,,,,,,,
2,MK Pandey,b Nadeem,48,42,5,0,114.28,1,,,,,,,,,,
3,RV Uthappa,c Taylor b Unadkat,55,41,6,1,134.14,1,,,,,,,,,,
4,Shakib Al Hasan,not out,30,22,2,1,136.36,1,3,0,25,0,8.33,5,3,0,1,0
5,YK Pathan,b Coulter0Nile,11,8,1,0,137.5,1,,,,,,,,,,
6,SA Yadav,not out,8,3,2,0,266.66,1,,,,,,,,,,
7,M Vijay,run out (Pandey),0,2,0,0,0,2,,,,,,,,,,
8,MA Agarwal,c Chawla b Morkel,26,14,3,0,185.71,2,,,,,,,,,,
9,KD Karthik,lbw b Narine,56,40,5,2,140,2,,,,,,,,,,
10,LRPL Taylor,b Kallis,6,9,1,0,66.66,2,,,,,,,,,,
11,JP Duminy,not out,52,35,3,3,148.57,2,3,0,25,0,8.33,3,3,0,0,0
12,MK Tiwary,c Narine b Morkel,8,6,1,0,133.33,2,,,,,,,,,,
13,JDS Neesham,c Pathan b Chawla,8,11,0,1,72.72,2,2,0,26,0,13,2,3,1,2,0
14,NM Coulter Nile,not out,0,0,0,0,0,2,,,,,,,,,,
15,PP Chawla,DNB,0,0,0,0,0,1,2.3,0,27,1,10.8,6,1,3,0,0
16,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,35,0,8.75,7,4,0,0,0
17,SP Narine,DNB,0,0,0,0,0,1,4,0,18,1,4.5,11,1,0,0,0
18,M Morkel,DNB,0,0,0,0,0,1,4,0,41,2,10.25,10,3,2,2,0
19,S Nadeem,DNB,0,0,0,0,0,2,3,0,29,1,9.66,5,3,1,0,0
20,Mohammed Shami,DNB,0,0,0,0,0,2,4,0,33,1,8.25,10,2,0,5,0
21,JD Unadkat,DNB,0,0,0,0,0,2,4,0,25,1,6.25,4,1,0,0,0
22,NM Coulter0Nile,,,,,,,2,4,0,27,2,6.75,12,4,0,1,1
0,S Dhawan,c Pietersen b Nadeem,33,22,5,1,150,1,,,,,,,,,,
1,AJ Finch,not out,88,53,8,4,166.03,1,,,,,,,,,,
2,DA Warner,not out,58,45,3,3,128.88,1,,,,,,,,,,
3,Q de Kock,c Finch b Sharma,48,30,6,1,160,2,,,,,,,,,,
4,M Vijay,c Steyn b Sammy,52,40,7,1,130,2,,,,,,,,,,
5,KP Pietersen,c Sammy b Steyn,16,17,1,1,94.11,2,,,,,,,,,,
6,KD Karthik,c Rahul b Steyn,15,14,1,0,107.14,2,,,,,,,,,,
7,JP Duminy,not out,20,7,1,2,285.71,2,2,0,19,0,9.5,3,0,2,0,0
8,MK Tiwary,not out,23,13,2,1,176.92,2,,,,,,,,,,
9,KL Rahul,DNB,0,0,0,0,0,1,,,,,,,,,,
10,DJG Sammy,DNB,0,0,0,0,0,1,3,0,34,1,11.33,5,5,1,0,0
11,Y Venugopal Rao,DNB,0,0,0,0,0,1,1,0,9,0,9,1,1,0,0,0
12,KV Sharma,DNB,0,0,0,0,0,1,4,0,23,1,5.75,11,3,0,1,0
13,NV Ojha,DNB,0,0,0,0,0,1,,,,,,,,,,
14,DW Steyn,DNB,0,0,0,0,0,1,4,0,33,2,8.25,8,4,1,0,0
15,A Mishra,DNB,0,0,0,0,0,1,4,0,38,0,9.5,6,0,3,0,1
16,B Kumar,DNB,0,0,0,0,0,1,4,0,40,0,10,7,5,1,1,0
17,LR Shukla,DNB,0,0,0,0,0,2,2,0,21,0,10.5,5,2,1,0,0
18,WD Parnell,DNB,0,0,0,0,0,2,4,0,38,0,9.5,8,5,1,0,0
19,S Nadeem,DNB,0,0,0,0,0,2,4,0,24,1,6,12,1,1,1,0
20,Mohammed Shami,DNB,0,0,0,0,0,2,4,0,36,0,9,8,4,1,1,0
21,JD Unadkat,DNB,0,0,0,0,0,2,4,0,43,0,10.75,4,4,2,0,0
0,DR Smith,b Nadeem,29,28,3,0,103.57,1,2,0,14,1,7,4,1,0,1,0
1,BB McCullum,c sub (WD Parnell) b Unadkat,9,10,1,0,90,1,,,,,,,,,,
2,SK Raina,c Vijay b Neesham,56,41,5,1,136.58,1,,,,,,,,,,
3,F du Plessis,c Vijay b Mohammed Shami,24,17,1,1,141.17,1,,,,,,,,,,
4,MS Dhoni,c Agarwal b Unadkat,32,15,2,2,213.33,1,,,,,,,,,,
5,RA Jadeja,c †Karthik b Unadkat,7,3,0,1,233.33,1,2.4,0,18,2,6.75,6,2,0,0,0
6,M Manhas,not out,13,5,2,0,260,1,,,,,,,,,,
7,R Ashwin,run out (Mohammed Shami),1,1,0,0,100,1,2,0,3,2,1.5,10,0,0,1,0
8,BW Hilfenhaus,not out,0,0,0,0,0,1,2,0,9,1,4.5,7,1,0,0,0
9,MA Agarwal,c Raina b Pandey,2,7,0,0,28.57,2,,,,,,,,,,
10,M Vijay,c du Plessis b Sharma,11,12,2,0,91.66,2,1,0,13,0,13,2,3,0,0,0
11,KD Karthik,b Ashwin,21,22,2,0,95.45,2,,,,,,,,,,
12,MK Tiwary,c du Plessis b Pandey,0,2,0,0,0,2,,,,,,,,,,
13,JP Duminy,lbw b Smith,15,14,0,0,107.14,2,4,0,26,0,6.5,6,1,0,1,0
14,LRPL Taylor,c †Dhoni b Hilfenhaus,6,6,1,0,100,2,,,,,,,,,,
15,JDS Neesham,c Raina b Jadeja,22,15,2,0,146.66,2,4,0,29,1,7.25,8,3,0,1,0
16,S Nadeem,c Raina b Jadeja,3,8,0,0,37.5,2,3,0,29,1,9.66,2,1,1,0,0
17,Mohammed Shami,c McCullum b Ashwin,1,3,0,0,33.33,2,4,0,45,1,11.25,8,4,2,1,0
18,JD Unadkat,not out,1,5,0,0,20,2,4,0,32,3,8,10,2,2,0,0
19,NM Coulter Nile,absent hurt,0,,,,,2,,,,,,,,,,
20,MM Sharma,DNB,0,0,0,0,0,1,3,0,17,1,5.66,6,1,0,0,0
21,IC Pandey,DNB,0,0,0,0,0,1,4,0,23,2,5.75,13,2,0,0,0
0,CA Pujara,run out (Pandey),8,8,1,0,100,1,,,,,,,,,,
1,V Sehwag,b Chawla,37,30,3,1,123.33,1,,,,,,,,,,
2,WP Saha,lbw b Kallis,14,10,1,1,140,1,,,,,,,,,,
3,GJ Maxwell,b Morkel,15,12,2,0,125,1,,,,,,,,,,
4,DA Miller,c Morkel b Chawla,14,10,2,0,140,1,,,,,,,,,,
5,GJ Bailey,c Morkel b Chawla,11,15,1,0,73.33,1,,,,,,,,,,
6,R Dhawan,not out,19,18,2,0,105.55,1,4,0,24,1,6,9,1,0,2,0
7,AR Patel,st †Uthappa b Narine,7,10,0,0,70,1,4,0,16,2,4,13,1,0,0,0
8,MG Johnson,b Narine,0,1,0,0,0,1,3.2,0,22,2,6.6,11,2,1,1,0
9,L Balaji,lbw b Narine,0,2,0,0,0,1,3,0,21,1,7,8,3,0,1,0
10,Sandeep Sharma,not out,2,5,0,0,40,1,4,1,21,3,5.25,16,3,0,1,0
11,MK Pandey,lbw b Sandeep Sharma,8,10,1,0,80,2,,,,,,,,,,
12,JH Kallis,c Maxwell b Balaji,9,11,2,0,81.81,2,4,0,32,1,8,7,4,0,1,0
13,G Gambhir,c Patel b Sandeep Sharma,1,5,0,0,20,2,,,,,,,,,,
14,CA Lynn,b Patel,13,18,2,0,72.22,2,,,,,,,,,,
15,RV Uthappa,run out (Bailey),19,27,2,0,70.37,2,,,,,,,,,,
16,YK Pathan,lbw b Dhawan,3,5,0,0,60,2,,,,,,,,,,
17,SA Yadav,c Johnson b Sandeep Sharma,34,17,3,1,200,2,,,,,,,,,,
18,PP Chawla,st †Saha b Patel,0,2,0,0,0,2,4,0,19,3,4.75,10,1,0,0,0
19,SP Narine,b Johnson,6,8,0,0,75,2,4,0,24,3,6,11,1,1,0,0
20,UT Yadav,b Johnson,2,4,0,0,50,2,4,0,28,0,7,10,4,0,0,0
21,M Morkel,not out,4,3,0,0,133.33,2,4,0,26,1,6.5,13,2,1,0,1
0,DR Smith,c Watson b Binny,50,28,6,3,178.57,1,,,,,,,,,,
1,BB McCullum,c Smith b Faulkner,6,10,0,0,60,1,,,,,,,,,,
2,SK Raina,c Kulkarni b Bhatia,4,9,0,0,44.44,1,2,0,6,0,3,6,0,0,0,0
3,F du Plessis,run out (Bhatia),7,9,0,0,77.77,1,,,,,,,,,,
4,MS Dhoni,c Faulkner b Tambe,5,8,0,0,62.5,1,,,,,,,,,,
5,RA Jadeja,not out,36,33,2,0,109.09,1,4,0,33,4,8.25,9,2,2,0,0
6,M Manhas,c Nayar b Bhatia,10,10,1,0,100,1,,,,,,,,,,
7,R Ashwin,not out,9,13,1,0,69.23,1,3.5,0,27,1,7.04,9,0,2,1,0
8,AM Nayar,run out (McCullum),5,7,1,0,71.42,2,,,,,,,,,,
9,AM Rahane,c Manhas b Ashwin,15,12,2,0,125,2,,,,,,,,,,
10,SV Samson,c & b Jadeja,16,16,0,2,100,2,,,,,,,,,,
11,SR Watson,c Hilfenhaus b Jadeja,7,6,0,1,116.66,2,1,0,5,0,5,1,0,0,0,0
12,STR Binny,c du Plessis b Sharma,8,11,0,0,72.72,2,1,0,10,1,10,1,0,1,0,0
13,SPD Smith,c du Plessis b Jadeja,19,20,1,0,95,2,,,,,,,,,,
14,R Bhatia,c Ashwin b Hilfenhaus,23,20,1,1,115,2,4,0,13,2,3.25,11,0,0,0,0
15,JP Faulkner,c †Dhoni b Pandey,4,2,1,0,200,2,3,0,38,1,12.66,3,5,1,1,0
16,TG Southee,b Jadeja,4,4,1,0,100,2,4,0,27,0,6.75,10,1,1,1,0
17,DS Kulkarni,not out,28,19,0,2,147.36,2,3,0,18,0,6,11,2,0,4,0
18,PV Tambe,run out (du Plessis/Ashwin),2,2,0,0,100,2,4,0,27,1,6.75,12,2,0,1,0
19,BW Hilfenhaus,DNB,0,0,0,0,0,1,4,0,32,1,8,11,2,2,1,0
20,IC Pandey,DNB,0,0,0,0,0,1,4,1,22,1,5.5,14,3,0,0,0
21,MM Sharma,DNB,0,0,0,0,0,1,2,0,13,1,6.5,4,0,0,0,0
0,V Sehwag,c Kohli b Chahal,30,24,5,0,125,1,,,,,,,,,,
1,Mandeep Singh,c Morkel b HV Patel,21,15,2,0,140,1,,,,,,,,,,
2,GJ Maxwell,c Starc b Chahal,25,11,2,2,227.27,1,1,0,24,0,24,0,0,3,2,0
3,DA Miller,c Chahal b Aaron,66,29,8,3,227.58,1,,,,,,,,,,
4,GJ Bailey,c †PA Patel b Morkel,1,7,0,0,14.28,1,,,,,,,,,,
5,WP Saha,c de Villiers b HV Patel,17,17,0,1,100,1,,,,,,,,,,
6,MG Johnson,not out,16,12,1,1,133.33,1,4,0,25,1,6.25,12,4,0,0,0
7,AR Patel,b Starc,2,3,0,0,66.66,1,4,0,22,1,5.5,7,1,0,0,0
8,Shivam Sharma,b Starc,4,2,1,0,200,1,4,0,26,2,6.5,12,1,2,0,0
9,L Balaji,not out,1,1,0,0,100,1,3,0,43,2,14.33,7,4,3,1,1
10,CH Gayle,c †Saha b Sandeep Sharma,4,7,1,0,57.14,2,,,,,,,,,,
11,PA Patel,c Mandeep Singh b Sandeep Sharma,13,14,3,0,92.85,2,,,,,,,,,,
12,V Kohli,c †Saha b Sandeep Sharma,0,1,0,0,0,2,,,,,,,,,,
13,S Rana,b Patel,18,16,2,1,112.5,2,,,,,,,,,,
14,AB de Villiers,c Patel b Balaji,53,26,1,5,203.84,2,,,,,,,,,,
15,Yuvraj Singh,c Sehwag b Shivam Sharma,3,11,0,0,27.27,2,1,0,19,0,19,1,1,2,1,0
16,JA Morkel,c Bailey b Shivam Sharma,16,8,0,2,200,2,4,0,20,1,5,12,2,0,0,0
17,MA Starc,c Miller b Balaji,29,23,4,0,126.08,2,4,0,43,2,10.75,11,8,0,4,1
18,HV Patel,c †Saha b Johnson,6,3,1,0,200,2,3,0,56,2,18.66,3,3,4,4,0
19,VR Aaron,not out,17,11,1,1,154.54,2,4,0,35,1,8.75,8,5,0,1,0
20,YS Chahal,not out,1,1,0,0,100,2,4,0,23,2,5.75,7,0,1,0,0
21,Sandeep Sharma,DNB,0,0,0,0,0,1,4,0,25,3,6.25,15,3,1,0,0
0,MEK Hussey,b Hilfenhaus,1,7,0,0,14.28,1,,,,,,,,,,
1,AP Tare,c Raina b Sharma,23,19,4,0,121.05,1,,,,,,,,,,
2,CJ Anderson,run out (Ashwin),39,31,3,1,125.8,1,2,0,23,0,11.5,2,4,0,0,0
3,RG Sharma,c Smith b Hilfenhaus,50,41,3,2,121.95,1,,,,,,,,,,
4,KA Pollard,b Sharma,12,11,1,0,109.09,1,1,0,10,0,10,0,1,0,0,0
5,AT Rayudu,c Raina b Sharma,1,2,0,0,50,1,,,,,,,,,,
6,CM Gautam,not out,7,4,1,0,175,1,,,,,,,,,,
7,Harbhajan Singh,c McCullum b Sharma,0,2,0,0,0,1,4,0,27,2,6.75,10,1,1,1,0
8,Z Khan,not out,7,3,0,1,233.33,1,4,0,31,0,7.75,11,2,2,0,0
9,DR Smith,c Anderson b Ojha,29,22,0,4,131.81,2,,,,,,,,,,
10,BB McCullum,not out,71,53,8,2,133.96,2,,,,,,,,,,
11,SK Raina,st †Gautam b Harbhajan Singh,1,4,0,0,25,2,3,0,32,0,10.66,3,2,2,0,0
12,F du Plessis,st †Gautam b Harbhajan Singh,20,25,0,0,80,2,,,,,,,,,,
