Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb,50,100,0,4_haul,5_haul,BSR,BWA,hard_hit,bat_consistency,pca_bat,Bowl_index,bowl_consistency,bowl_pca
R Bhatia,0,99.0,80.0,8.0,3.0,122.22222222222223,24.0,43.5,0.0,332.0,11.0,7.46067415730337,61.0,23.0,8.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,21.75,27.666666666666668,0.4313541234118639,0.7174864899961622,0.08809129529822318,0.7288692424696506,-0.2227305762166465,0.2676400172592696
UA Birla,0,7.0,14.0,1.0,0.0,46.666666666666664,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3304847903509219,-0.6700769589960394,-0.7034450609743705,-1.0701294412913402,0.9187144844370778,-0.5659312634904795
MR Marsh,0,140.0,106.0,6.0,10.0,130.8411214953271,15.0,19.2,0.0,182.0,7.0,9.00990099009901,37.0,12.0,11.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,14.399999999999999,22.75,0.5826539076871835,0.9123867425302611,0.352823474212428,0.38988257616094607,-1.0272550599219166,0.26989376009610366
M Rawat,0,5.0,11.0,0.0,0.0,41.66666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.818561447718215,-0.7364021851149498,-1.0701294412913402,0.9224426753866111,-0.5659312634904795
WD Parnell,0,5.0,7.0,0.0,0.0,62.5,5.0,14.5,0.0,137.0,6.0,8.838709677419354,34.0,16.0,3.0,7.0,1.0,0.0,0.0,3.0,0.0,0.0,12.428571428571429,19.571428571428573,-1.0651151714793226,-0.45911603326001665,-0.660682064754638,0.22157625190471775,-1.1565260174756251,0.15396972191501115
K Upadhyay,0,1.0,1.0,0.0,0.0,50.0,3.0,5.0,0.0,48.0,0.0,8.0,10.0,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,48.0,-1.0651151714793226,-0.6691356944082603,-0.7266019046754539,1.6500027688671828,-1.5405000457877507,2.0819281516021886
Iqbal Abdulla,0,8.0,14.0,0.0,0.0,53.333333333333336,7.0,18.5,0.0,142.0,7.0,7.282051282051282,41.0,8.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.875,17.75,-1.0651151714793226,-0.623484361900967,-0.6786330919347034,0.16047897027374303,-1.0025462956953883,0.0009592599064748901
SP Narine,0,21.0,19.0,0.0,2.0,105.0,25.0,64.0,1.0,350.0,22.0,5.384615384615385,183.0,28.0,8.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,16.695652173913043,15.217391304347826,0.03683040021327852,0.34178247286664726,-0.4149798265698407,0.1095747823878948,0.7296038668902873,-2.021333986726781
L Balaji,0,9.0,10.0,1.0,0.0,81.81818181818183,20.0,49.6,1.0,387.0,12.0,7.648221343873518,122.0,34.0,14.0,11.0,0.0,0.0,0.0,12.0,0.0,0.0,22.892307692307693,29.76923076923077,-0.06334646994059433,-0.09603391471267066,-0.5654406831322936,0.8374347474717407,0.08347924055054945,-0.3409253811285134
CA Pujara,0,92.0,99.0,14.0,0.0,92.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.477608628890319,0.2174649524357037,-0.03945649045972454,-1.0701294412913402,0.9032066354407896,-0.5659312634904795
CH Gayle,0,694.0,442.0,57.0,49.0,156.6591422121896,18.0,4.0,0.0,40.0,3.0,8.0,11.0,5.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,10.0,1.5715943228641471,1.477822431854866,3.7209348363589765,-0.31102277799128725,-1.4161284783065402,-0.05897446864187461
V Kohli,0,523.0,363.0,52.0,20.0,143.6813186813187,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1145573879126354,1.206751618255416,2.6406211901550045,-1.0701294412913402,0.8973819856199358,-0.5659312634904795
MC Henriques,0,121.0,85.0,15.0,3.0,140.69767441860466,11.0,18.1,0.0,171.0,5.0,8.952879581151832,42.0,21.0,6.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,18.1,28.5,1.2412825367144935,1.1348088330077268,0.2997071437592329,0.686977269356902,-1.0857703720538927,0.5737831972740438
AB de Villiers,0,321.0,187.0,31.0,14.0,170.74468085106383,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5725205054444564,1.7200176300513834,1.566663956108693,-1.0701294412913402,0.8957303370834114,-0.5659312634904795
DPMD Jayawardene,0,303.0,282.0,37.0,6.0,107.06713780918729,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6092190893963609,0.5010688873899912,1.2331427638013885,-1.0701294412913402,0.9009331833640913,-0.5659312634904795
V Sehwag,0,270.0,210.0,37.0,6.0,127.96208530805686,19.0,1.0,0.0,9.0,0.0,4.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,9.0,1.1805558987946985,0.9115367308280784,1.135231564671993,-0.4533552773600472,-1.4801950569909514,0.02959748994494287
UBT Chand,0,158.0,158.0,17.0,4.0,99.37106918238993,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.39028464019015047,0.3256300173461711,0.3527366136629275,-1.0701294412913402,0.9020091489310649,-0.5659312634904795
DA Warner,0,395.0,310.0,38.0,14.0,127.0096463022508,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.7773661702575022,0.8637947989797955,1.828175031944875,-1.0701294412913402,0.8987470579146181,-0.5659312634904795
BJ Rohrer,0,179.0,126.0,19.0,5.0,140.94488188976376,12.0,1.0,0.0,12.0,0.0,6.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,12.0,1.017301656916144,1.1383185511479021,0.6299532113932967,-0.31102277799128725,-1.5461608244450262,0.15211490125907515
KM Jadhav,0,123.0,108.0,6.0,4.0,112.8440366972477,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.05415593139436744,0.5245648297219622,0.17249250747584358,-1.0701294412913402,0.9002211137206085,-0.5659312634904795
IK Pathan,0,123.0,144.0,7.0,2.0,84.82758620689656,23.0,47.2,3.0,343.0,10.0,7.1161825726141075,136.0,44.0,7.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,25.74545454545455,31.181818181818183,-0.38114895456667364,0.003073279564223334,0.06592316489287885,0.9555294611629596,0.20182585473207268,-0.32369880950962887
M Morkel,0,57.0,29.0,6.0,2.0,190.0,15.0,36.0,0.0,303.0,6.0,8.18918918918919,85.0,32.0,8.0,3.0,3.0,0.0,0.0,5.0,0.0,0.0,30.857142857142858,43.285714285714285,1.8734063530342802,2.0482951705104155,0.10559064225263158,1.5339874326163703,-0.512515560216207,0.9525121329748087
UT Yadav,0,38.0,38.0,3.0,1.0,97.43589743589743,24.0,53.5,0.0,486.0,14.0,8.917431192660551,126.0,57.0,13.0,15.0,1.0,0.0,0.0,8.0,1.0,0.0,21.4,32.4,0.06508541487206307,0.22253149009184575,-0.346418868850857,0.9135880555174601,0.14406392055418016,-0.36715489931491063
SS Tiwary,0,109.0,106.0,4.0,4.0,101.86915887850468,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,-0.24123063189606953,0.3156867918569982,0.056646759040038915,-1.0701294412913402,0.9016422504363057,-0.5659312634904795
J Syed Mohammad,0,9.0,11.0,1.0,0.0,75.0,4.0,8.0,0.0,78.0,3.0,8.666666666666666,8.0,7.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,19.5,-0.14682719506882175,-0.15438162296648636,-0.590221813432032,0.20031990492610943,-1.378765542174316,0.503882975109779
R Vinay Kumar,0,62.0,39.0,5.0,3.0,155.0,18.0,51.7,0.0,445.0,21.0,8.444022770398481,110.0,45.0,12.0,7.0,2.0,0.0,0.0,11.0,0.0,0.0,14.100000000000001,20.227272727272727,1.1387759719058796,1.3195210634223358,0.004091199191926622,0.2827028674694002,0.07984225855545374,-1.0120156517697023
R Rampaul,0,26.0,30.0,3.0,0.0,83.87096774193549,11.0,33.4,3.0,233.0,13.0,6.773255813953488,104.0,18.0,11.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,14.314285714285713,16.642857142857142,0.0012837688683558185,-0.018752227626602197,-0.46182586211745275,0.12326210205018867,-0.19738821465918852,-0.8986553909099045
M Kartik,0,0.0,1.0,0.0,0.0,0.0,12.0,35.0,0.0,257.0,9.0,7.138888888888889,69.0,17.0,7.0,5.0,0.0,0.0,0.0,10.0,0.0,0.0,21.0,25.7,-1.0651151714793226,-1.6292255739430885,-0.9134521354663596,0.6327646962181073,1.0022637195248865,0.1276339225176644
JD Unadkat,0,1.0,1.0,0.0,0.0,50.0,15.0,41.0,0.0,322.0,9.0,7.666666666666667,84.0,35.0,7.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,24.6,32.2,-1.0651151714793226,-0.7326710540833592,-0.7266019046754539,0.9689154015174132,-0.21781488694391418,0.30342224023924763
S Nadeem,0,14.0,27.0,1.0,0.0,50.0,18.0,40.0,1.0,233.0,8.0,5.682926829268292,89.0,14.0,5.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0,26.666666666666668,25.88888888888889,-0.6715631815891079,-0.6799770454639319,-0.6554762482336202,0.7719213936587659,-0.21102544360129907,0.08138442401245749
S Kaul,0,7.0,9.0,0.0,0.0,70.0,10.0,21.5,2.0,170.0,4.0,7.555555555555555,46.0,17.0,4.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,25.8,34.0,-1.0651151714793226,-0.33875182409774574,-0.6231789375726112,1.0602893517294565,-0.7690400866628022,0.9561131075810306
DB Das,0,75.0,74.0,5.0,5.0,100.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.40414559077747875,0.3238984456988416,-0.1199425516880073,-1.0701294412913402,0.9019150673531543,-0.5659312634904795
R McLaren,0,3.0,6.0,0.0,0.0,42.857142857142854,3.0,7.0,0.0,94.0,3.0,11.75,18.0,12.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,23.5,-1.0651151714793226,-0.7901554271227345,-0.742319204946675,0.3769176356243857,-1.4221850023629854,0.5435858428584914
CM Gautam,0,44.0,34.0,4.0,1.0,125.71428571428571,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5090927880815359,0.8216257130795368,-0.2083671436184345,-1.0701294412913402,0.898868160675165,-0.5659312634904795
AB Agarkar,0,12.0,16.0,0.0,0.0,70.58823529411765,6.0,10.0,0.0,92.0,0.0,8.363636363636363,18.0,6.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,60.0,92.0,-1.0651151714793226,-0.30702567063906894,-0.5954312480728281,4.002083263486287,-1.4056863258230445,4.450879901933346
P Negi,0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,28.0,0.0,5.6,3.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,28.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,0.7517265506287869,-0.04509081617351592,1.2412675885307096
STR Binny,0,293.0,199.0,25.0,12.0,146.5,26.0,24.0,0.0,162.0,6.0,6.48,58.0,11.0,5.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,20.571428571428573,23.142857142857142,0.9734841361519893,1.2174056214556352,1.2889437513036426,0.5174879230961991,-0.8627585646008461,0.2119443118273562
Sachin Baby,0,3.0,7.0,0.0,0.0,37.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.9073932931898813,-0.7617900930393267,-1.0701294412913402,0.9262892216043829,-0.5659312634904795
PV Tambe,0,3.0,6.0,0.0,0.0,42.857142857142854,6.0,11.0,0.0,88.0,1.0,7.333333333333333,22.0,10.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,44.0,-1.0651151714793226,-0.8042743959394231,-0.742319204946675,1.597287028360235,-1.3273796391275552,1.8680242567692265
SW Tait,0,1.0,3.0,0.0,0.0,25.0,4.0,10.0,0.0,98.0,1.0,8.909090909090908,25.0,13.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,49.0,-1.0651151714793226,-1.1244724387464693,-0.8174660491078282,1.7103862534478689,-1.3461625055077693,1.9399381349000195
A Mithun,0,2.0,2.0,0.0,0.0,66.66666666666666,1.0,4.0,0.0,37.0,1.0,7.4,9.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.5,-1.0651151714793226,-0.3632247033800064,-0.6609038664610473,0.12862649783666003,-1.5021539075648083,0.4799138722428277
SMSM Senanayake,0,10.0,17.0,0.0,0.0,55.55555555555556,13.0,32.0,1.0,209.0,9.0,6.333333333333333,75.0,17.0,5.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,19.2,20.9,-1.0651151714793226,-0.5977564631683342,-0.6603123952439558,0.39853108923223435,-0.4643633171848084,-0.17839590253079296
VS Malik,0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,59.0,2.0,5.363636363636363,30.0,8.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,19.666666666666668,-1.0651151714793226,-1.5798091830846783,-0.9134521354663596,0.35415402040547633,0.19319475572246833,0.4690497714287857
Gurkeerat Singh,0,108.0,95.0,10.0,3.0,112.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.4271027901877412,0.5428159986534357,0.10793353926907255,-1.0701294412913402,0.9002614903687098,-0.5659312634904795
KB Arun Karthik,0,36.0,32.0,3.0,1.0,109.09090909090908,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.27057643057231506,0.455033716678086,-0.31430184620789214,-1.0701294412913402,0.9006752259808378,-0.5659312634904795
RP Singh,0,0.0,0.0,0.0,0.0,0.0,14.0,35.5,0.0,287.0,13.0,7.863013698630137,85.0,29.0,8.0,9.0,2.0,0.0,0.0,10.0,0.0,0.0,15.214285714285714,20.5,-1.0651151714793226,-1.6292255739430885,-0.9134521354663596,0.30819632341557257,1.0403165140207304,-0.49893492278770435
MG Neser,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,62.0,0.0,12.4,5.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,62.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,2.042207878238877,-0.10508112894437152,2.5134176441521516
DS Kulkarni,0,0.0,0.0,0.0,0.0,0.0,8.0,18.4,0.0,151.0,8.0,7.783505154639176,55.0,15.0,6.0,6.0,1.0,0.0,0.0,6.0,0.0,0.0,12.266666666666666,16.77777777777778,-1.0651151714793226,-1.6009876363097113,-0.9134521354663596,0.09471813938961363,0.48884602337860605,-0.25696018212070865
KL Rahul,0,8.0,4.0,2.0,0.0,160.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.3426671152910816,1.642139500883672,-0.28186525288632686,-1.0701294412913402,0.8963196093337421,-0.5659312634904795
Azhar Mahmood,0,196.0,154.0,22.0,5.0,126.4516129032258,15.0,43.5,0.0,330.0,15.0,7.415730337078652,104.0,30.0,12.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,16.3125,20.625,0.8544029211464985,0.847109475828074,0.6828018955477119,0.33273858736526235,-0.19432331423839788,-0.7346615737637425
Z Khan,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,47.0,5.0,6.714285714285714,18.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,7.833333333333333,-1.0651151714793226,-1.5727496986763339,-0.9134521354663596,-0.4202196690413941,0.25971581506370023,-0.28882960202533137
M Muralitharan,0,0.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,159.0,2.0,7.95,42.0,13.0,8.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,38.0,53.0,-1.0651151714793226,-1.5939281519013668,-0.9134521354663596,2.0596040726061697,0.4133447071028795,2.093786239584327
M Vohra,0,161.0,117.0,22.0,2.0,136.44067796610167,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.1761300590819,1.0461993645413028,0.5162543060820953,-1.0701294412913402,0.8979341658991736,-0.5659312634904795
J Botha,0,43.0,52.0,5.0,1.0,81.13207547169812,8.0,16.4,0.0,109.0,5.0,6.264367816091955,39.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4,18.166666666666668,0.1823703813802258,-0.0039457861955892164,-0.3709856497666798,0.2213334897626724,-1.0828414087296254,0.14596209532254284
RE van der Merwe,0,22.0,25.0,2.0,0.0,84.61538461538461,5.0,11.0,1.0,71.0,3.0,5.916666666666667,25.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,17.75,-0.21746473171578326,0.01943555403640128,-0.4841484091315927,0.20031990492610965,-1.160374240828968,0.3361239772195783
A Nehra,0,1.0,8.0,0.0,0.0,11.11111111111111,14.0,32.0,0.0,285.0,10.0,8.636363636363637,75.0,29.0,12.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,17.454545454545453,25.90909090909091,-1.0651151714793226,-1.4158722673797932,-0.867946129348036,0.5746016625254412,-0.4940363443080527,-0.03996086593777448
MC Juneja,0,108.0,112.0,9.0,1.0,95.57522123893806,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08994209918498539,0.2332288435928499,0.032596784362792376,-1.0701294412913402,0.9026029844712136,-0.5659312634904795
NV Ojha,0,9.0,10.0,1.0,0.0,81.81818181818183,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06334646994059433,-0.01837958622088323,-0.5654406831322936,-1.0701294412913402,0.9052113305844954,-0.5659312634904795
AD Russell,0,11.0,14.0,0.0,0.0,73.33333333333333,5.0,7.0,0.0,68.0,0.0,8.5,10.0,5.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,42.0,68.0,-1.0651151714793226,-0.2507435851403868,-0.5905759506103325,2.677959708752671,-1.498371617687448,3.15469003455692
LR Shukla,0,3.0,12.0,0.0,0.0,23.076923076923077,6.0,3.0,0.0,22.0,1.0,5.5,7.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,11.0,-1.0651151714793226,-1.1589553048949204,-0.8142117148272349,-0.263578611535034,-1.4084087716620945,0.11146593475787855
B Lee,0,21.0,12.0,1.0,2.0,161.53846153846155,5.0,12.0,0.0,86.0,4.0,6.615384615384615,37.0,11.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,14.4,17.2,1.4778361478112954,1.5345095155195299,-0.20494665775945048,0.13860193796335946,-1.2343168019288415,0.10369512504304254
LJ Wright,0,106.0,60.0,16.0,3.0,173.77049180327867,9.0,9.5,0.0,100.0,2.0,9.523809523809524,13.0,4.0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,33.333333333333336,2.3671743141205823,1.8250611575366067,0.3476237564937269,0.8863776135236773,-1.3905880025180162,1.1824374973166674
RV Gomez,0,4.0,1.0,1.0,0.0,200.0,2.0,1.0,0.0,5.0,0.0,2.5,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,4.444612686983683,2.4617456406924476,-0.16151080090094697,-0.6431319431850604,-1.2984075671421826,-0.19461365159849825
AG Murtaza,0,5.0,4.0,1.0,0.0,100.0,4.0,10.0,0.0,94.0,3.0,8.545454545454545,19.0,7.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,23.5,1.1387759719058796,0.3968464512517328,-0.5198454367042866,0.4178921430184227,-1.3362137647968793,0.6074637163730506
IC Pandey,0,0.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,50.0,1.0,10.0,7.0,10.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,12.0,25.0,-1.0651151714793226,-1.5727496986763339,-0.9134521354663596,0.4164544410045968,-0.04524656747414613,0.7787080227785697
TM Dilshan,0,71.0,84.0,12.0,0.0,83.52941176470588,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4905726944396436,0.05666235552728171,-0.19171618049013722,-1.0701294412913402,0.9048406443366283,-0.5659312634904795
MA Agarwal,0,60.0,54.0,6.0,3.0,109.09090909090908,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7380684912903882,0.5418867672777162,-0.16847188394350307,-1.0701294412913402,0.9006752259808378,-0.5659312634904795
DT Christian,0,6.0,15.0,0.0,0.0,37.5,2.0,6.0,0.0,55.0,0.0,7.857142857142857,15.0,3.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,55.0,-1.0651151714793226,-0.8862148399648482,-0.7464242672608549,2.0566670527779256,-1.5032923852871674,2.4515220028094578
KK Nair,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,-1.0701294412913402,2.4033629692288434,-0.5659312634904795
RT Ponting,0,52.0,75.0,3.0,1.0,68.42105263157895,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.485143817956901,-0.29944164249759686,-0.38016804384395675,-1.0701294412913402,0.9087450047384875,-0.5659312634904795
JJ Bumrah,0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,70.0,3.0,8.75,17.0,10.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,10.5,17.5,-1.0651151714793226,-1.5727496986763339,-0.9134521354663596,0.09225263688686586,0.09722385086516232,0.2871407840193649
JDP Oram,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,22.0,0.0,4.4,14.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,22.0,-1.0651151714793226,-1.5656902142679896,-0.9134521354663596,0.523994551638771,-0.016681988308057966,0.8872307793800793
MM Patel,0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,137.0,3.0,8.5625,33.0,18.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,22.5,34.25,-1.0651151714793226,-1.5868686674930224,-0.9134521354663596,0.9956686398246892,0.30223813483421674,1.0527355424788718
PA Reddy,0,68.0,80.0,7.0,0.0,83.9506172839506,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11281652927584024,0.022955239994977707,-0.22825316411210422,-1.0701294412913402,0.9047516932395643,-0.5659312634904795
DB Ravi Teja,0,14.0,17.0,0.0,0.0,77.77777777777779,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.16399036563339958,-0.5590564991549943,-1.0701294412913402,0.9061504634092217,-0.5659312634904795
MN Samuels,0,8.0,18.0,1.0,0.0,42.10526315789473,3.0,4.0,0.0,34.0,1.0,6.8,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,-0.485143817956901,-0.7571934736070817,-0.7149018401376289,0.06220466479790533,-1.4770402195873835,0.42763787504276307
LRPL Taylor,0,63.0,76.0,2.0,1.0,81.81818181818183,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6357857279627247,-0.057160909658930434,-0.279674346802391,-1.0701294412913402,0.9052113305844954,-0.5659312634904795
R Sharma,0,11.0,17.0,1.0,0.0,61.111111111111114,18.0,41.0,0.0,281.0,9.0,6.690476190476191,86.0,21.0,7.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,24.6,28.1,-0.45292318720565533,-0.4773530346482393,-0.6304580098199254,0.808358317573394,-0.2941883041101802,0.12103070109777912
B Laughlin,0,4.0,9.0,0.0,0.0,40.0,4.0,7.0,0.0,71.0,1.0,8.875,10.0,7.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,35.5,-1.0651151714793226,-0.8484465983802061,-0.7475817366699319,0.9976454800936998,-1.4498437723444488,1.364545206832391
AS Rajpoot,0,2.0,6.0,0.0,0.0,28.57142857142857,4.0,4.0,0.0,35.0,1.0,7.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,17.5,-1.0651151714793226,-1.0533733457767156,-0.7993635151199031,0.08434527581082364,-1.4652743305987999,0.42604614709134764
DP Nannes,0,0.0,0.0,0.0,0.0,0.0,9.0,19.5,0.0,158.0,4.0,7.7073170731707314,54.0,16.0,4.0,5.0,2.0,0.0,0.0,5.0,0.0,0.0,23.4,31.6,-1.0651151714793226,-1.5939281519013668,-0.9134521354663596,0.9132681515383712,0.46144335817741905,0.7097275789150246
MDKJ Perera,0,14.0,13.0,3.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2961967678619652,0.41651215781783457,-0.4646671365652917,-1.0701294412913402,0.9019150673531543,-0.5659312634904795
AL Menaria,0,1.0,2.0,0.0,0.0,33.33333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0651151714793226,-0.9609277166198258,-0.7871780009637035,-1.0701294412913402,0.9310693955449151,-0.5659312634904795
R Shukla,0,1.0,2.0,0.0,0.0,33.33333333333333,3.0,8.0,0.0,79.0,3.0,8.777777777777779,16.0,10.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,19.75,-1.0651151714793226,-0.9750466854365144,-0.7871780009637035,0.21174164870261494,-1.3562336795298204,0.42345824212852307
