param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_tol,params,mean_test_f1,mean_train_f1,mean_test_Accuracy,mean_train_Accuracy,score
relu,1,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,1,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.5,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.2,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.2, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.3,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.3, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.1,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.1, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.001,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.001, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.0005,0.001,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.0005,0.0001,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.0005,0.0003,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.002,"(10, 6, 4)",adaptive,0.0005,0.0004,"{'activation': 'relu', 'alpha': 0.002, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0005, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.005,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.005}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.008,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.008}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.003,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.0001,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0001}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.0003,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0003}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
relu,0.01,"(10, 6, 4)",adaptive,0.001,0.0004,"{'activation': 'relu', 'alpha': 0.01, 'hidden_layer_sizes': (10, 6, 4), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'random_state': 6, 'tol': 0.0004}",0.48374269,0.483197815,0.616666667,0.616666667,0.380277778
