team_1,team_2,toss_won_by,decision,venue,time,umpire_1,umpire_2,umpire_3,referee,list_1,list_2,winning_team
SRH,RPS,SRH,bowl,"Rajiv Gandhi International Stadium, Hyderabad",4:00 PM,KN Anantha Padmanabhan,Anil Kumar Chaudhary,Marais Erasmus,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Rashid Khan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Siddarth Kaul', 'Ashish Nehra']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Ben Stokes', 'Daniel Christian', 'Washington Sundar', 'Jaydev Unadkat', 'Shardul Thakur', 'Imran Tahir']",RPS
DC,MI,DC,bowl,"Arun Jaitley Stadium, Delhi",8:00 PM,Nitin Menon,Nandan,Yeshwant Barde,Manu Nayyar,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Kagiso Rabada', 'Zaheer Khan', 'Amit Mishra', 'Mohammed Shami']","['Parthiv Patel', 'Lendl Simmons', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",MI
RCB,KKR,KKR,bowl,"M.Chinnaswamy Stadium, Bengaluru",4:00 PM,Anil Dandekar,Chris Gaffaney,Chettithody Shamshuddin,Andy Pycroft,"['Mandeep Singh', 'Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Travis Head', 'Kedar Jadhav', 'Pawan Negi', 'Sreenath Aravind', 'Samuel Badree', 'Aniket Choudhary', 'Yuzvendra Chahal']","['Sunil Narine', 'Gautam Gambhir', 'Chris Lynn', 'Manish Pandey', 'Sheldon Jackson', 'Yusuf Pathan', 'Chris Woakes', 'Colin de Grandhomme', 'Ankit Rajpoot', 'Piyush Chawla', 'Umesh Yadav']",KKR
KXIP,GL,GL,bowl,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Virender Sharma,Sundaram Ravi,Javagal Srinath,"['Hashim Amla', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'Varun Aaron', 'Sandeep Sharma', 'T Natarajan']","['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Dhawal Kulkarni', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']",GL
SRH,MI,MI,bat,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Anil Kumar Chaudhary,Chinmay Sharma,"['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Mohammad Nabi', 'Vijay Shankar', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul', 'Mohammed Siraj']","['Lendl Simmons', 'Parthiv Patel', 'Nitish Rana', 'Rohit Sharma', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']",SRH
KXIP,KKR,KKR,bowl,"Punjab Cricket Association IS Bindra Stadium, Mohali",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Glenn Maxwell', 'Wriddhiman Saha', 'Axar Patel', 'Rahul Tewatia', 'Matt Henry', 'Mohit Sharma', 'Sandeep Sharma', 'Swapnil Singh']","['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Yusuf Pathan', 'Colin de Grandhomme', 'Chris Woakes', 'Umesh Yadav', 'Kuldeep Yadav', 'Ankit Rajpoot']",KXIP
GL,DC,DC,bowl,"Green Park, Kanpur",8:00 PM,Yeshwant Barde,Anil Kumar Chaudhary,Nitin Menon,Krishnamachari Srinivasan,"['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Dhawal Kulkarni', 'Pradeep Sangwan', 'Basil Thampi', 'Ankit Soni']","['Sanju Samson', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Corey Anderson', 'Marlon Samuels', 'Carlos Brathwaite', 'Pat Cummins', 'Amit Mishra', 'Mohammed Shami', 'Zaheer Khan']",DC
MI,KXIP,MI,bowl,"Wankhede Stadium, Mumbai",8:00 PM,Abhijit Deshmukh,Nand Kishore,Virender Sharma,Manu Nayyar,"['Lendl Simmons', 'Parthiv Patel', 'Nitish Rana', 'Rohit Sharma', 'Hardik Pandya', 'Kieron Pollard', 'Karn Sharma', 'Harbhajan Singh', 'Mitchell McClenaghan', 'Jasprit Bumrah', 'Lasith Malinga']","['Manan Vohra', 'Martin Guptill', 'Shaun Marsh', 'Wriddhiman Saha', 'Glenn Maxwell', 'Axar Patel', 'Rahul Tewatia', 'Matt Henry', 'Mohit Sharma', 'Ishant Sharma', 'Sandeep Sharma']",KXIP
DC,RPS,DC,bat,"Arun Jaitley Stadium, Delhi",8:00 PM,KN Anantha Padmanabhan,Nandan,Chettithody Shamshuddin,Andy Pycroft,"['Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Shreyas Iyer', 'Marlon Samuels', 'Corey Anderson', 'Shahbaz Nadeem', 'Pat Cummins', 'Mohammed Shami', 'Amit Mishra', 'Zaheer Khan']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Manoj Tiwary', 'Washington Sundar', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']",DC
GL,SRH,SRH,bowl,"Green Park, Kanpur",4:00 PM,Anil Chaudhary,Nitin Menon,Yeshwant Barde,Chinmay Sharma,"['Dwayne Smith', 'Ishan Kishan', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'James Faulkner', 'Pradeep Sangwan', 'Munaf Patel', 'Praveen Kumar', 'Ankit Soni']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Deepak Hooda', 'Vijay Shankar', 'Mohammad Nabi', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul', 'Mohammed Siraj']",SRH
KKR,MI,KKR,bowl,"Eden Gardens, Kolkata",8:00 PM,Nand Kishore,Sundaram Ravi,Virender Sharma,Javagal Srinath,"['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Manish Pandey', 'Colin de Grandhomme', 'Yusuf Pathan', 'Umesh Yadav', 'Trent Boult', 'Kuldeep Yadav', 'Ankit Rajpoot']","['Lendl Simmons', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Saurabh Tiwary', 'Krunal Pandya', 'Hardik Pandya', 'Karn Sharma', 'Vinay Kumar', 'Tim Southee', 'Mitchell Johnson']",MI
RPS,KXIP,RPS,bowl,"Maharashtra Cricket Association Stadium, Pune",4:00 PM,Anil Dandekar,Abhijit Deshmukh,KN Anantha Padmanabhan,Manu Nayyar,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'Ben Stokes', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']","['Martin Guptill', 'Wriddhiman Saha', 'Glenn Maxwell', 'Shaun Marsh', 'Eoin Morgan', 'Axar Patel', 'Rahul Tewatia', 'Swapnil Singh', 'Mohit Sharma', 'Ishant Sharma', 'Sandeep Sharma']",RPS
DC,RCB,RCB,bat,"Arun Jaitley Stadium, Delhi",8:00 PM,Nandan,Chettithody Shamshuddin,Yeshwant Barde,Andy Pycroft,"['Sanju Samson', 'Karun Nair', 'Shreyas Iyer', 'Rishabh Pant', 'Marlon Samuels', 'Corey Anderson', 'Pat Cummins', 'Amit Mishra', 'Mohammed Shami', 'Shahbaz Nadeem', 'Zaheer Khan']","['Chris Gayle', 'Virat Kohli', 'Vishnu Vinod', 'Travis Head', 'Kedar Jadhav', 'Shane Watson', 'Sachin Baby', 'Pawan Negi', 'Harshal Patel', 'Avesh Khan', 'Yuzvendra Chahal']",RCB
MI,RPS,MI,bowl,"Wankhede Stadium, Mumbai",8:00 PM,Sundaram Ravi,Chettithody Shamshuddin,Nandan,Javagal Srinath,"['Parthiv Patel', 'Lendl Simmons', 'Rohit Sharma', 'Ambati Rayudu', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Mitchell McClenaghan', 'Lasith Malinga', 'Jasprit Bumrah']","['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Lockie Ferguson', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']",RPS
SRH,KKR,KKR,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Anil Kumar Chaudhary,Nitin Menon,Nand Kishore,Manu Nayyar,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Vijay Shankar', 'Naman Ojha', 'Chris Jordan', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Rashid Khan', 'Siddarth Kaul']","['Sunil Narine', 'Chris Lynn', 'Gautam Gambhir', 'Robin Uthappa', 'Yusuf Pathan', 'Suryakumar Yadav', 'Ishank Jaggi', 'Piyush Chawla', 'Umesh Yadav', 'Nathan Coulter-Nile', 'Trent Boult']",KKR
MI,KKR,MI,bowl,"M.Chinnaswamy Stadium, Bengaluru",8:00 PM,Nigel Llong,Chettithody Shamshuddin,Nitin Menon,Chinmay Sharma,"['Lendl Simmons', 'Parthiv Patel', 'Rohit Sharma', 'Ambati Rayudu', 'Kieron Pollard', 'Hardik Pandya', 'Krunal Pandya', 'Karn Sharma', 'Mitchell Johnson', 'Jasprit Bumrah', 'Lasith Malinga']","['Chris Lynn', 'Sunil Narine', 'Gautam Gambhir', 'Robin Uthappa', 'Ishank Jaggi', 'Suryakumar Yadav', 'Colin de Grandhomme', 'Nathan Coulter-Nile', 'Piyush Chawla', 'Umesh Yadav', 'Ankit Rajpoot']",MI
RPS,MI,MI,bat,"Rajiv Gandhi International Stadium, Hyderabad",8:00 PM,Nigel Llong,Sundaram Ravi,Anil Kumar Chaudhary,Javagal Srinath,"['Ajinkya Rahane', 'Rahul Tripathi', 'Steven Smith', 'Manoj Tiwary', 'MS Dhoni', 'Daniel Christian', 'Washington Sundar', 'Lockie Ferguson', 'Shardul Thakur', 'Jaydev Unadkat', 'Adam Zampa']","['Lendl Simmons', 'Parthiv Patel', 'Ambati Rayudu', 'Rohit Sharma', 'Krunal Pandya', 'Kieron Pollard', 'Hardik Pandya', 'Karn Sharma', 'Mitchell Johnson', 'Jasprit Bumrah', 'Lasith Malinga']",MI
