team_1,team_2,toss_won_by,decision,venue,time,umpire_1,umpire_2,umpire_3,referee,list_1,list_2,winning_team
SRH,DC,DC,bowl,"Rajiv Gandhi International Stadium, Hyderabad",08:00 PM,Krishnamachari Bharatan,Marais Erasmus,KN Anantha Padmanabhan,Javagal Srinath,"['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Yuvraj Singh', 'Moises Henriques', 'Deepak Hooda', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Ashish Nehra', 'Mustafizur Rahman']","['Quinton de Kock', 'Mayank Agarwal', 'Sanju Samson', 'Karun Nair', 'Jean-Paul Duminy', 'Rishabh Pant', 'Jayant Yadav', 'Chris Morris', 'Amit Mishra', 'Nathan Coulter-Nile', 'Mohammed Shami']",DC
MI,KXIP,MI,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",08:00 PM,Kumar Dharmasena,Nandan,Anil Chaudhary,Roshan Mahanama,"['Rohit Sharma', 'Unmukt Chand', 'Ambati Rayudu', 'Nitish Rana', 'Kieron Pollard', 'Jos Buttler', 'Krunal Pandya', 'Harbhajan Singh', 'Tim Southee', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['Hashim Amla', 'Murali Vijay', 'Glenn Maxwell', 'David Miller', 'Marcus Stoinis', 'Wriddhiman Saha', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'KC Cariappa', 'Sandeep Sharma']",KXIP
RCB,GL,GL,bowl,"M.Chinnaswamy Stadium, Bengaluru",04:00 PM,Anil Dandekar,Rod Tucker,Chettithody Shamshuddin,Ranjan Madugalle,"['Virat Kohli', 'Chris Gayle', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Sachin Baby', 'Stuart Binny', 'Sreenath Aravind', 'Chris Jordan', 'Varun Aaron', 'Yuzvendra Chahal']","['Dwayne Smith', 'Brendon McCullum', 'Ravindra Jadeja', 'Dinesh Karthik', 'Aaron Finch', 'Akshdeep Nath', 'Dwayne Bravo', 'Praveen Kumar', 'Dhawal Kulkarni', 'Pravin Tambe', 'Shivil Koushik']",RCB
KKR,RPS,RPS,bat,"Eden Gardens, Kolkata",08:00 PM,Chris Gaffaney,Bruce Oxenford,Nand Kishore,Chinmay Sharma,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Suryakumar Yadav', 'Shakib Al Hasan', 'Yusuf Pathan', 'Andre Russell', 'Piyush Chawla', 'Morne Morkel', 'Ankit Rajpoot', 'Sunil Narine']","['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'Irfan Pathan', 'Ravichandran Ashwin', 'Adam Zampa', 'Murugan Ashwin', 'Ashok Dinda']",KKR
KXIP,SRH,KXIP,bat,"Punjab Cricket Association IS Bindra Stadium, Mohali",04:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Manu Nayyar,"['Murali Vijay', 'Hashim Amla', 'Wriddhiman Saha', 'Glenn Maxwell', 'Marcus Stoinis', 'David Miller', 'Gurkeerat Singh Mann', 'Axar Patel', 'Mohit Sharma', 'Sandeep Sharma', 'Anureet Singh']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Ben Cutting', 'Naman Ojha', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Ashish Nehra', 'Mustafizur Rahman']",SRH
MI,DC,DC,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",08:00 PM,Nitin Menon,Nandan,Anil Chaudhary,Amit Sharma,"['Rohit Sharma', 'Martin Guptill', 'Ambati Rayudu', 'Jos Buttler', 'Krunal Pandya', 'Nitish Rana', 'Kieron Pollard', 'Harbhajan Singh', 'Vinay Kumar', 'Mitchell McClenaghan', 'Jasprit Bumrah']","['Quinton de Kock', 'Mayank Agarwal', 'Karun Nair', 'Sanju Samson', 'Rishabh Pant', 'Jean-Paul Duminy', 'Chris Morris', 'Shahbaz Nadeem', 'Amit Mishra', 'Zaheer Khan', 'Imran Tahir']",MI
KKR,RCB,RCB,bowl,"Eden Gardens, Kolkata",08:00 PM,Chris Gaffaney,Nand Kishore,Bruce Oxenford,Chinmay Sharma,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Shakib Al Hasan', 'Suryakumar Yadav', 'Andre Russell', 'Piyush Chawla', 'Sunil Narine', 'Ankit Rajpoot', 'Morne Morkel']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Lokesh Rahul', 'Sachin Baby', 'Iqbal Abdulla', 'Stuart Binny', 'Chris Jordan', 'Sreenath Aravind', 'Yuzvendra Chahal']",RCB
RPS,DC,RPS,bowl,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",08:00 PM,Nitin Menon,Chettithody Shamshuddin,Kumar Dharmasena,Ranjan Madugalle,"['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'MS Dhoni', 'Thisara Perera', 'Irfan Pathan', 'Ravichandran Ashwin', 'Adam Zampa', 'Ashok Dinda', 'Deepak Chahar']","['Quinton de Kock', 'Shreyas Iyer', 'Karun Nair', 'Sanju Samson', 'Rishabh Pant', 'Jean-Paul Duminy', 'Chris Morris', 'Nathan Coulter-Nile', 'Amit Mishra', 'Zaheer Khan', 'Mohammed Shami']",RPS
RCB,KXIP,KXIP,bowl,"M.Chinnaswamy Stadium, Bengaluru",08:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Manu Nayyar,"['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Shane Watson', 'Lokesh Rahul', 'Sachin Baby', 'Stuart Binny', 'Chris Jordan', 'Varun Aaron', 'Sreenath Aravind', 'Yuzvendra Chahal']","['Hashim Amla', 'Murali Vijay', 'Wriddhiman Saha', 'David Miller', 'Farhaan Behardien', 'Gurkeerat Singh Mann', 'Kyle Abbott', 'Axar Patel', 'Mohit Sharma', 'Sandeep Sharma', 'KC Cariappa']",RCB
GL,KKR,GL,bowl,"Green Park, Kanpur",08:00 PM,Anil Chaudhary,Nandan,Anil Dandekar,Roshan Mahanama,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Ravindra Jadeja', 'Aaron Finch', 'Dinesh Karthik', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Dhawal Kulkarni', 'Shadab Jakati']","['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Yusuf Pathan', 'Suryakumar Yadav', 'Shakib Al Hasan', 'Jason Holder', 'Piyush Chawla', 'Sunil Narine', 'Ankit Rajpoot', 'Morne Morkel']",GL
DC,SRH,DC,bowl,"Shaheed Veer Narayan Singh International Stadium, Raipur",08:00 PM,Nand Kishore,Bruce Oxenford,Virender Sharma,Sunil Chaturvedi,"['Quinton de Kock', 'Sanju Samson', 'Karun Nair', 'Rishabh Pant', 'Jean-Paul Duminy', 'Carlos Brathwaite', 'Pawan Negi', 'Nathan Coulter-Nile', 'Amit Mishra', 'Jayant Yadav', 'Zaheer Khan']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Eoin Morgan', 'Deepak Hooda', 'Naman Ojha', 'Karn Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']",DC
RPS,KXIP,KXIP,bat,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",04:00 PM,Kumar Dharmasena,Nitin Menon,Chettithody Shamshuddin,Ranjan Madugalle,"['Ajinkya Rahane', 'Usman Khawaja', 'George Bailey', 'Saurabh Tiwary', 'Irfan Pathan', 'MS Dhoni', 'Thisara Perera', 'Ravichandran Ashwin', 'Adam Zampa', 'Ashok Dinda', 'Deepak Chahar']","['Murali Vijay', 'Hashim Amla', 'Wriddhiman Saha', 'David Miller', 'Gurkeerat Singh Mann', 'Axar Patel', 'Farhaan Behardien', 'Kyle Abbott', 'Rishi Dhawan', 'Mohit Sharma', 'Sandeep Sharma']",RPS
GL,MI,GL,bowl,"Green Park, Kanpur",08:00 PM,Anil Kumar Chaudhary,Nandan,Anil Dandekar,Roshan Mahanama,"['Dwayne Smith', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Aaron Finch', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Shadab Jakati', 'Dhawal Kulkarni']","['Rohit Sharma', 'Martin Guptill', 'Krunal Pandya', 'Kieron Pollard', 'Jos Buttler', 'Nitish Rana', 'Hardik Pandya', 'Harbhajan Singh', 'Vinay Kumar', 'Mitchell McClenaghan', 'Jasprit Bumrah']",GL
KKR,SRH,SRH,bowl,"Eden Gardens, Kolkata",04:00 PM,KN Anantha Padmanabhan,Marais Erasmus,Krishnamachari Bharatan,Javagal Srinath,"['Robin Uthappa', 'Gautam Gambhir', 'Manish Pandey', 'Colin Munro', 'Yusuf Pathan', 'Shakib Al Hasan', 'Suryakumar Yadav', 'Jason Holder', 'Sunil Narine', 'Kuldeep Yadav', 'Ankit Rajpoot']","['David Warner', 'Shikhar Dhawan', 'Kane Williamson', 'Deepak Hooda', 'Yuvraj Singh', 'Moises Henriques', 'Naman Ojha', 'Bhuvneshwar Kumar', 'Karn Sharma', 'Barinder Sran', 'Mustafizur Rahman']",KKR
DC,RCB,RCB,bowl,"Shaheed Veer Narayan Singh International Stadium, Raipur",08:00 PM,Nand Kishore,Bruce Oxenford,Virender Sharma,Chinmay Sharma,"['Quinton de Kock', 'Rishabh Pant', 'Karun Nair', 'Sanju Samson', 'Sam Billings', 'Carlos Brathwaite', 'Chris Morris', 'Pawan Negi', 'Amit Mishra', 'Jayant Yadav', 'Zaheer Khan']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Sachin Baby', 'Stuart Binny', 'Chris Jordan', 'Sreenath Aravind', 'Iqbal Abdulla', 'Yuzvendra Chahal']",RCB
GL,RCB,RCB,bowl,"M.Chinnaswamy Stadium, Bengaluru",08:00 PM,Anil Chaudhary,Kumar Dharmasena,Bruce Oxenford,Ranjan Madugalle,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Smith', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Shadab Jakati', 'Dhawal Kulkarni']","['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Stuart Binny', 'Sachin Baby', 'Chris Jordan', 'Sreenath Aravind', 'Iqbal Abdulla', 'Yuzvendra Chahal']",RCB
SRH,KKR,KKR,bowl,"Arun Jaitley Stadium, Delhi",08:00 PM,Marais Erasmus,Chettithody Shamshuddin,Nandan,Roshan Mahanama,"['Shikhar Dhawan', 'David Warner', 'Naman Ojha', 'Yuvraj Singh', 'Moises Henriques', 'Deepak Hooda', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']","['Robin Uthappa', 'Gautam Gambhir', 'Colin Munro', 'Manish Pandey', 'Yusuf Pathan', 'Jason Holder', 'Rajagopal Sathish', 'Suryakumar Yadav', 'Sunil Narine', 'Kuldeep Yadav', 'Morne Morkel']",SRH
GL,SRH,SRH,bowl,"Arun Jaitley Stadium, Delhi",08:00 PM,Marais Erasmus,Nandan,Chettithody Shamshuddin,Roshan Mahanama,"['Aaron Finch', 'Brendon McCullum', 'Suresh Raina', 'Dinesh Karthik', 'Dwayne Smith', 'Ravindra Jadeja', 'Dwayne Bravo', 'Eklavya Dwivedi', 'Praveen Kumar', 'Dhawal Kulkarni', 'Shivil Koushik']","['Shikhar Dhawan', 'David Warner', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Naman Ojha', 'Ben Cutting', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Trent Boult']",SRH
RCB,SRH,SRH,bat,"M.Chinnaswamy Stadium, Bengaluru",08:00 PM,Kumar Dharmasena,Bruce Oxenford,Anil Kumar Chaudhary,Ranjan Madugalle,"['Chris Gayle', 'Virat Kohli', 'AB de Villiers', 'Lokesh Rahul', 'Shane Watson', 'Stuart Binny', 'Sachin Baby', 'Iqbal Abdulla', 'Chris Jordan', 'Sreenath Aravind', 'Yuzvendra Chahal']","['David Warner', 'Shikhar Dhawan', 'Moises Henriques', 'Yuvraj Singh', 'Deepak Hooda', 'Ben Cutting', 'Naman Ojha', 'Bipul Sharma', 'Bhuvneshwar Kumar', 'Barinder Sran', 'Mustafizur Rahman']",SRH
