,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
15,SK Trivedi,DNB,0,0,0,0,0,1,4,0,31,0,7.75,7,2,1,1,0
16,TL Suman,DNB,0,0,0,0,0,2,,,,,,,,,,
17,AM Nayar,DNB,0,0,0,0,0,2,,,,,,,,,,
18,MR Marsh,DNB,0,0,0,0,0,2,1,0,10,0,10,2,2,0,0,0
19,B Kumar,DNB,0,0,0,0,0,2,4,0,41,1,10.25,10,6,1,1,1
20,R Sharma,DNB,0,0,0,0,0,2,4,0,16,2,4,10,0,0,0,0
21,AB Dinda,DNB,0,0,0,0,0,2,3,0,21,0,7,7,3,0,0,0
0,DA Warner,c Anand Rajan b Steyn,0,4,0,0,0,1,,,,,,,,,,
1,V Sehwag,c White b Sharma,12,10,2,0,120,1,,,,,,,,,,
2,DPMD Jayawardene,c Steyn b Sharma,12,14,1,1,85.71,1,,,,,,,,,,
3,MC Juneja,c White b Mishra,15,22,0,0,68.18,1,,,,,,,,,,
4,J Botha,c Reddy b Anand Rajan,9,14,1,0,64.28,1,3,0,11,1,3.66,10,1,0,0,0
5,IK Pathan,c Vihari b Perera,23,30,1,0,76.66,1,3.2,0,19,1,5.7,11,2,0,1,0
6,KM Jadhav,not out,30,20,1,2,150,1,,,,,,,,,,
7,M Morkel,c Ashish Reddy b Perera,0,1,0,0,0,1,4,0,27,2,6.75,9,2,0,0,1
8,S Nadeem,b Steyn,0,1,0,0,0,1,4,0,17,2,4.25,12,0,1,0,0
9,UT Yadav,not out,6,5,1,0,120,1,3,0,32,0,10.66,5,6,0,0,0
10,PA Reddy,run out (Nadeem),1,8,0,0,12.5,2,,,,,,,,,,
11,PA Patel,c & b Nadeem,19,19,4,0,100,2,,,,,,,,,,
12,KC Sangakkara,c Sehwag b Botha,28,28,4,0,100,2,,,,,,,,,,
13,GH Vihari,c Botha b Morkel,17,23,0,1,73.91,2,,,,,,,,,,
14,CL White,st †Jadhav b Nadeem,4,8,0,0,50,2,,,,,,,,,,
15,NLTC Perera,c Botha b Pathan,2,3,0,0,66.66,2,4,0,31,2,7.75,7,3,1,0,0
16,A Ashish Reddy,b Morkel,16,9,2,0,177.77,2,,,,,,,,,,
17,A Mishra,not out,16,14,2,0,114.28,2,4,0,15,1,3.75,10,0,0,0,0
18,DW Steyn,not out,9,5,1,0,180,2,4,1,11,2,2.75,17,1,0,1,0
19,S Kaul,DNB,0,0,0,0,0,1,2,1,8,0,4,10,2,0,0,0
20,I Sharma,DNB,0,0,0,0,0,2,4,0,35,2,8.75,11,2,2,2,1
21,Anand Rajan,DNB,0,0,0,0,0,2,4,0,20,1,5,11,1,0,1,0
0,RT Ponting,c Nayar b Yuvraj Singh,14,17,2,0,82.35,1,,,,,,,,,,
1,SR Tendulkar,c Marsh b Finch,44,29,7,1,151.72,1,,,,,,,,,,
2,KD Karthik,lbw b Marsh,41,29,4,1,141.37,1,,,,,,,,,,
3,RG Sharma,not out,62,32,3,5,193.75,1,,,,,,,,,,
4,KA Pollard,not out,19,14,1,1,135.71,1,3,0,19,1,6.33,8,0,1,1,0
5,AJ Finch,b Johnson,0,1,0,0,0,2,2,0,11,1,5.5,5,1,0,0,0
6,RV Uthappa,b Johnson,7,9,1,0,77.77,2,,,,,,,,,,
7,LRPL Taylor,run out (Rayudu/Ojha),4,5,1,0,80,2,,,,,,,,,,
8,Yuvraj Singh,c Dhawan b Pollard,24,16,1,2,150,2,2,0,13,1,6.5,5,2,0,0,0
9,TL Suman,c Pollard b Harbhajan Singh,23,15,5,0,153.33,2,,,,,,,,,,
10,AD Mathews,c Sharma b Ojha,19,18,0,1,105.55,2,4,0,29,0,7.25,6,1,1,0,0
11,MR Marsh,c Dhawan b Johnson,38,26,2,2,146.15,2,2,0,24,1,12,5,2,2,1,0
12,AM Nayar,c Pollard b Malinga,6,7,0,0,85.71,2,,,,,,,,,,
13,B Kumar,not out,6,11,0,0,54.54,2,2,0,16,0,8,5,3,0,0,0
14,R Sharma,not out,10,12,1,0,83.33,2,4,0,27,0,6.75,11,3,1,0,0
15,AT Rayudu,DNB,0,0,0,0,0,1,,,,,,,,,,
16,Harbhajan Singh,DNB,0,0,0,0,0,1,3,0,20,1,6.66,9,2,1,0,0
17,R Dhawan,DNB,0,0,0,0,0,1,4,0,27,0,6.75,8,1,1,0,0
18,MG Johnson,DNB,0,0,0,0,0,1,4,0,33,3,8.25,12,5,1,1,0
19,PP Ojha,DNB,0,0,0,0,0,1,2,0,20,1,10,4,1,1,2,0
20,SL Malinga,DNB,0,0,0,0,0,1,4,0,22,1,5.5,9,2,0,0,0
21,AB Dinda,DNB,0,0,0,0,0,2,4,0,63,0,15.75,4,5,4,1,1
0,CH Gayle,c †Dhoni b Morris,4,10,1,0,40,1,,,,,,,,,,
1,MA Agarwal,st †Dhoni b Ashwin,24,21,2,1,114.28,1,,,,,,,,,,
2,V Kohli,c †Dhoni b Morris,58,47,2,2,123.4,1,,,,,,,,,,
3,AB de Villiers,c Bravo b Nannes,64,32,8,1,200,1,,,,,,,,,,
4,DT Christian,c Raina b Morris,2,2,0,0,100,1,2,0,13,0,6.5,6,2,0,0,1
5,R Rampaul,c †Dhoni b Bravo,0,4,0,0,0,1,4,0,31,3,7.75,12,1,2,2,0
6,KB Arun Karthik,not out,5,5,0,0,100,1,,,,,,,,,,
7,MEK Hussey,c Agarwal b Vinay Kumar,6,16,0,0,37.5,2,,,,,,,,,,
8,M Vijay,c †Arun Karthik b Rampaul,2,5,0,0,40,2,,,,,,,,,,
9,SK Raina,c Kartik b Syed Mohammad,30,22,5,0,136.36,2,,,,,,,,,,
10,S Badrinath,c Agarwal b Syed Mohammad,34,29,4,0,117.24,2,,,,,,,,,,
11,MS Dhoni,c †Arun Karthik b Rampaul,33,23,1,2,143.47,2,,,,,,,,,,
12,RA Jadeja,not out,38,20,3,1,190,2,2,0,20,0,10,1,1,1,0,0
13,DJ Bravo,lbw b Rampaul,8,3,0,1,266.66,2,4,0,32,1,8,7,2,0,4,0
14,CH Morris,not out,7,4,0,0,175,2,4,0,40,3,10,10,3,2,0,0
15,J Syed Mohammad,DNB,0,0,0,0,0,1,3,0,15,2,5,7,1,0,1,0
16,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,36,1,9,7,4,0,1,0
17,M Kartik,DNB,0,0,0,0,0,1,3,0,29,0,9.66,2,3,0,0,0
18,RP Singh,DNB,0,0,0,0,0,1,3.5,0,41,0,10.69,6,2,2,0,2
19,R Ashwin,DNB,0,0,0,0,0,2,4,0,28,1,7,7,1,1,1,0
20,DP Nannes,DNB,0,0,0,0,0,2,4,0,31,1,7.75,13,4,0,1,1
21,MM Sharma,DNB,0,0,0,0,0,2,2,0,13,0,6.5,5,2,0,0,0
0,MS Bisla,c Vihari b KV Sharma,28,24,5,0,116.66,1,,,,,,,,,,
1,G Gambhir,b Ashish Reddy,53,45,6,1,117.77,1,,,,,,,,,,
2,JH Kallis,run out (Mishra/†Patel),41,27,6,0,151.85,1,4,0,13,3,3.25,15,1,0,1,0
3,EJG Morgan,run out (Steyn),47,21,5,3,223.8,1,,,,,,,,,,
4,YK Pathan,not out,3,3,0,0,100,1,,,,,,,,,,
5,PA Patel,b Kallis,27,31,2,1,87.09,2,,,,,,,,,,
6,CL White,c Pathan b Kallis,34,31,3,1,109.67,2,,,,,,,,,,
7,KC Sangakkara,c Tiwary b Bhatia,2,3,0,0,66.66,2,,,,,,,,,,
8,DB Ravi Teja,c Tiwary b Narine,10,13,0,0,76.92,2,,,,,,,,,,
9,NLTC Perera,b Kallis,36,25,2,1,144,2,4,0,44,0,11,6,6,1,2,0
10,A Ashish Reddy,b Senanayake,4,5,0,0,80,2,2,0,15,1,7.5,4,2,0,0,0
11,KV Sharma,not out,5,9,0,0,55.55,2,2,0,13,1,6.5,5,0,1,0,0
12,GH Vihari,c Tiwary b Bhatia,1,2,0,0,50,2,1,0,14,0,14,2,3,0,0,0
13,A Mishra,not out,1,1,0,0,100,2,3,0,28,0,9.33,7,4,1,0,0
14,MK Tiwary,DNB,0,0,0,0,0,1,,,,,,,,,,
15,R Bhatia,DNB,0,0,0,0,0,1,4,0,33,2,8.25,6,2,1,1,0
16,LR Shukla,DNB,0,0,0,0,0,1,,,,,,,,,,
17,SMSM Senanayake,DNB,0,0,0,0,0,1,4,0,18,1,4.5,8,0,0,1,0
18,SP Narine,DNB,0,0,0,0,0,1,4,0,31,1,7.75,6,2,1,0,0
19,L Balaji,DNB,0,0,0,0,0,1,4,0,30,0,7.5,7,2,1,0,0
20,DW Steyn,DNB,0,0,0,0,0,2,4,0,29,0,7.25,10,2,1,1,0
21,I Sharma,DNB,0,0,0,0,0,2,4,0,33,0,8.25,9,5,0,1,0
0,Mandeep Singh,c Binny b Sreesanth,2,8,0,0,25,1,,,,,,,,,,
1,AC Gilchrist,c Trivedi b Sreesanth,0,2,0,0,0,1,,,,,,,,,,
2,M Vohra,run out (Faulkner),3,6,0,0,50,1,,,,,,,,,,
3,DJ Hussey,c Dravid b Trivedi,41,31,4,1,132.25,1,,,,,,,,,,
4,Gurkeerat Singh,c †Samson b Trivedi,10,15,1,0,66.66,1,,,,,,,,,,
5,R Sathish,c †Samson b Faulkner,11,12,2,0,91.66,1,,,,,,,,,,
6,Azhar Mahmood,b Cooper,23,20,3,0,115,1,4,0,23,0,5.75,9,2,0,0,0
7,PP Chawla,c Rahane b Cooper,7,9,0,0,77.77,1,3.2,0,22,1,6.6,5,1,0,0,0
8,RJ Harris,not out,2,3,0,0,66.66,1,4,0,30,0,7.5,14,6,0,2,0
9,P Kumar,run out (†Samson),15,7,2,1,214.28,1,4,1,10,2,2.5,18,1,0,1,0
10,P Awana,c †Samson b Faulkner,0,1,0,0,0,1,4,0,35,1,8.75,10,7,0,0,0
11,SR Watson,c Mandeep Singh b Awana,32,19,7,0,168.42,2,,,,,,,,,,
12,AM Rahane,not out,34,42,3,0,80.95,2,,,,,,,,,,
13,R Dravid,c †Gilchrist b Kumar,9,12,2,0,75,2,,,,,,,,,,
14,STR Binny,c †Gilchrist b Kumar,0,4,0,0,0,2,1,0,4,0,4,2,0,0,0,0
15,BJ Hodge,lbw b Chawla,15,16,2,0,93.75,2,,,,,,,,,,
16,SV Samson,not out,27,23,3,0,117.39,2,,,,,,,,,,
17,JP Faulkner,DNB,0,0,0,0,0,2,3.5,0,30,2,7.82,9,5,0,0,0
18,KK Cooper,DNB,0,0,0,0,0,2,3,0,33,2,11,7,3,1,1,0
19,SK Trivedi,DNB,0,0,0,0,0,2,4,0,21,2,5.25,9,1,0,0,0
20,A Chandila,DNB,0,0,0,0,0,2,3,0,14,0,4.66,12,1,1,0,0
21,S Sreesanth,DNB,0,0,0,0,0,2,4,1,20,2,5,14,2,0,1,1
0,SR Watson,c †Karthik b Pollard,31,25,5,1,124,1,,,,,,,,,,
1,AM Rahane,not out,68,54,8,1,125.92,1,,,,,,,,,,
2,DH Yagnik,c Tendulkar b Harbhajan Singh,34,24,4,1,141.66,1,,,,,,,,,,
3,STR Binny,run out (Johnson/Ojha),4,4,0,0,100,1,3,0,14,2,4.66,8,1,0,0,0
4,BJ Hodge,not out,27,15,0,2,180,1,,,,,,,,,,
5,SR Tendulkar,c Trivedi b Chandila,1,3,0,0,33.33,2,,,,,,,,,,
6,RT Ponting,c & b Chandila,4,9,0,0,44.44,2,,,,,,,,,,
7,KD Karthik,c Hodge b Faulkner,30,32,3,0,93.75,2,,,,,,,,,,
8,RG Sharma,c Watson b Trivedi,2,7,0,0,28.57,2,,,,,,,,,,
9,KA Pollard,b Binny,1,7,0,0,14.28,2,2,0,24,1,12,5,3,1,2,0
10,AT Rayudu,lbw b Cooper,27,29,2,0,93.1,2,,,,,,,,,,
11,R Dhawan,c Faulkner b Binny,0,1,0,0,0,2,2,0,20,0,10,6,1,1,1,2
12,Harbhajan Singh,run out (Dravid/†Yagnik),1,1,0,0,100,2,4,0,26,1,6.5,7,1,1,1,0
13,MG Johnson,b Faulkner,11,9,2,0,122.22,2,4,0,41,0,10.25,8,5,1,2,0
14,SL Malinga,b Faulkner,7,11,1,0,63.63,2,4,0,30,0,7.5,11,5,0,0,0
15,PP Ojha,not out,1,1,0,0,100,2,4,0,31,0,7.75,5,2,1,0,0
16,R Dravid,DNB,0,0,0,0,0,1,,,,,,,,,,
17,JP Faulkner,DNB,0,0,0,0,0,1,3.2,1,16,3,4.8,12,2,0,1,0
18,KK Cooper,DNB,0,0,0,0,0,1,3,0,25,1,8.33,3,2,0,1,0
19,AA Chavan,DNB,0,0,0,0,0,1,3,0,10,0,3.33,12,1,0,1,0
20,A Chandila,DNB,0,0,0,0,0,1,2,0,6,2,3,6,0,0,0,0
21,SK Trivedi,DNB,0,0,0,0,0,1,4,1,17,1,4.25,15,2,0,0,0
0,SR Watson,c Kartik b Rampaul,6,9,1,0,66.66,1,2,0,11,2,5.5,8,2,0,0,0
1,AM Rahane,c Dilshan b Unadkat,14,13,2,1,107.69,1,,,,,,,,,,
2,R Dravid,c Rampaul b Kartik,35,31,5,0,112.9,1,,,,,,,,,,
3,STR Binny,c †Arun Karthik b Vinay Kumar,33,20,4,1,165,1,,,,,,,,,,
4,BJ Hodge,c †Arun Karthik b Vinay Kumar,13,17,1,0,76.47,1,,,,,,,,,,
5,DH Yagnik,c Rampaul b Singh,5,4,1,0,125,1,,,,,,,,,,
6,JP Faulkner,c Rampaul b Singh,3,7,0,0,42.85,1,4,0,21,1,5.25,10,2,0,1,0
7,A Chandila,not out,4,6,0,0,66.66,1,4,0,21,0,5.25,10,0,1,0,0
8,S Sreesanth,lbw b Vinay Kumar,0,2,0,0,0,1,1,0,9,0,9,3,2,0,0,0
9,SW Tait,b Singh,1,3,0,0,33.33,1,3,0,30,0,10,8,4,0,4,0
10,SK Trivedi,c Singh b Rampaul,3,6,0,0,50,1,3.5,0,26,0,6.78,11,2,1,2,0
11,TM Dilshan,c †Yagnik b Watson,25,22,5,0,113.63,2,,,,,,,,,,
12,CH Gayle,not out,49,44,4,1,111.36,2,,,,,,,,,,
13,V Kohli,b Faulkner,1,4,0,0,25,2,,,,,,,,,,
14,AB de Villiers,c Chandila b Watson,7,8,1,0,87.5,2,,,,,,,,,,
15,SS Tiwary,not out,25,29,2,1,86.2,2,,,,,,,,,,
16,KB Arun Karthik,DNB,0,0,0,0,0,2,,,,,,,,,,
17,R Rampaul,DNB,0,0,0,0,0,2,3.4,1,19,2,5.18,15,2,1,0,0
18,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,18,3,4.5,13,2,0,0,0
19,M Kartik,DNB,0,0,0,0,0,2,4,0,35,1,8.75,8,4,1,0,0
20,RP Singh,DNB,0,0,0,0,0,2,4,0,13,3,3.25,17,2,0,0,0
21,JD Unadkat,DNB,0,0,0,0,0,2,4,0,32,1,8,6,4,0,0,0
0,AC Gilchrist,lbw b Senanayake,7,12,1,0,58.33,1,,,,,,,,,,
1,Mandeep Singh,c †Bisla b Kallis,41,30,6,0,136.66,1,,,,,,,,,,
2,M Vohra,c & b Balaji,17,16,2,0,106.25,1,,,,,,,,,,
3,DJ Hussey,c †Bisla b Narine,12,15,0,0,80,1,1,0,14,0,14,1,3,0,0,0
4,DA Miller,b Senanayake,20,17,1,0,117.64,1,,,,,,,,,,
5,Azhar Mahmood,c & b Narine,0,1,0,0,0,1,4,0,21,3,5.25,12,2,0,1,0
6,Gurkeerat Singh,b Narine,0,1,0,0,0,1,,,,,,,,,,
7,MS Gony,b Kallis,42,18,4,3,233.33,1,4,0,18,1,4.5,15,2,0,2,0
8,PP Chawla,not out,11,8,2,0,137.5,1,3,0,28,0,9.33,1,3,0,0,0
9,P Kumar,c Pathan b Kallis,1,2,0,0,50,1,4,0,26,2,6.5,13,4,0,2,0
10,P Awana,not out,0,0,0,0,0,1,4,0,39,2,9.75,7,3,2,0,0
11,MS Bisla,c †Gilchrist b Kumar,0,1,0,0,0,2,,,,,,,,,,
12,G Gambhir,c †Gilchrist b Gony,60,39,9,0,153.84,2,,,,,,,,,,
13,JH Kallis,c Mandeep Singh b Azhar Mahmood,1,6,0,0,16.66,2,4,0,24,3,6,9,3,0,0,0
14,EJG Morgan,c Hussey b Azhar Mahmood,47,38,6,0,123.68,2,,,,,,,,,,
15,MK Tiwary,b Awana,1,7,0,0,14.28,2,,,,,,,,,,
16,YK Pathan,c Miller b Kumar,13,16,2,0,81.25,2,,,,,,,,,,
17,DB Das,lbw b Azhar Mahmood,1,3,0,0,33.33,2,,,,,,,,,,
18,R Bhatia,b Awana,16,6,0,2,266.66,2,4,0,30,0,7.5,3,2,0,0,0
19,SMSM Senanayake,run out (†Gilchrist/Kumar),1,2,0,0,50,2,4,0,28,2,7,8,3,0,0,0
20,SP Narine,not out,1,2,0,0,50,2,4,0,33,3,8.25,12,3,2,1,0
21,L Balaji,not out,0,0,0,0,0,2,4,0,39,1,9.75,10,5,1,2,0
0,PA Patel,b Kumar,12,9,2,0,133.33,1,,,,,,,,,,
1,Q de Kock,c Marsh b Dinda,2,8,0,0,25,1,,,,,,,,,,
2,GH Vihari,c Finch b Kumar,1,8,0,0,12.5,1,,,,,,,,,,
3,CL White,b Kumar,0,1,0,0,0,1,,,,,,,,,,
4,BB Samantray,c Pandey b Sharma,37,37,3,1,100,1,,,,,,,,,,
5,KV Sharma,lbw b Sharma,7,13,0,0,53.84,1,3,0,13,1,4.33,8,1,0,0,0
6,NLTC Perera,c †Uthappa b Marsh,2,4,0,0,50,1,4,0,20,3,5,13,2,0,0,0
7,A Mishra,run out (Nayar/†Uthappa),30,24,3,0,125,1,4,0,19,4,4.75,10,0,1,0,0
8,A Ashish Reddy,not out,19,15,0,1,126.66,1,,,,,,,,,,
9,DW Steyn,not out,4,1,1,0,400,1,4,0,34,1,8.5,10,5,0,0,0
10,RV Uthappa,c Samantray b Perera,22,14,4,0,157.14,2,,,,,,,,,,
11,AJ Finch,c de Kock b Perera,16,13,3,0,123.07,2,,,,,,,,,,
12,TL Suman,lbw b KV Sharma,12,14,1,0,85.71,2,,,,,,,,,,
13,SPD Smith,c Ashish Reddy b I Sharma,17,25,0,0,68,2,,,,,,,,,,
14,AD Mathews,c Steyn b Mishra,20,24,1,0,83.33,2,4,0,29,0,7.25,5,1,1,0,0
15,MR Marsh,c Ashish Reddy b Steyn,14,13,1,1,107.69,2,4,0,26,1,6.5,6,2,0,1,0
16,AM Nayar,c Samantray b Perera,0,2,0,0,0,2,,,,,,,,,,
17,MK Pandey,not out,7,6,1,0,116.66,2,,,,,,,,,,
18,B Kumar,lbw b Mishra,0,1,0,0,0,2,4,0,18,3,4.5,16,2,0,2,0
19,R Sharma,b Mishra,0,1,0,0,0,2,4,0,21,2,5.25,12,1,1,0,0
20,AB Dinda,b Mishra,0,1,0,0,0,2,4,0,25,1,6.25,11,3,0,2,0
21,I Sharma,DNB,0,0,0,0,0,1,4,0,22,1,5.5,13,3,0,0,0
0,RV Uthappa,c †Gilchrist b Awana,37,33,4,0,112.12,1,,,,,,,,,,
1,AJ Finch,c Vohra b Gony,64,42,8,2,152.38,1,,,,,,,,,,
2,Yuvraj Singh,c Gurkeerat Singh b Azhar Mahmood,34,24,2,3,141.66,1,2,0,15,1,7.5,4,0,1,0,0
3,SPD Smith,not out,6,9,0,0,66.66,1,,,,,,,,,,
4,LJ Wright,c Hussey b Azhar Mahmood,34,10,6,1,340,1,2.5,0,35,0,12.35,2,1,3,0,0
5,AM Nayar,not out,2,2,0,0,100,1,,,,,,,,,,
6,AC Gilchrist,c †Uthappa b Kumar,4,3,1,0,133.33,2,,,,,,,,,,
7,Mandeep Singh,not out,77,58,7,0,132.75,2,,,,,,,,,,
8,Azhar Mahmood,lbw b Mendis,0,4,0,0,0,2,4,0,42,2,10.5,7,6,1,0,0
9,M Vohra,b Yuvraj Singh,22,13,3,0,169.23,2,,,,,,,,,,
10,DA Miller,not out,80,41,5,5,195.12,2,,,,,,,,,,
11,M Manhas,DNB,0,0,0,0,0,1,,,,,,,,,,
12,B Kumar,DNB,0,0,0,0,0,1,4,0,31,1,7.75,9,4,0,0,0
13,R Sharma,DNB,0,0,0,0,0,1,3,0,28,0,9.33,2,3,0,0,0
14,AB Dinda,DNB,0,0,0,0,0,1,4,0,37,0,9.25,6,4,0,1,0
15,BAW Mendis,DNB,0,0,0,0,0,1,4,0,38,1,9.5,7,4,1,0,0
16,DJ Hussey,DNB,0,0,0,0,0,2,,,,,,,,,,
17,Gurkeerat Singh,DNB,0,0,0,0,0,2,,,,,,,,,,
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,33,0,8.25,6,3,1,0,0
19,MS Gony,DNB,0,0,0,0,0,2,4,0,32,1,8,9,4,1,0,0
20,P Kumar,DNB,0,0,0,0,0,2,4,1,36,0,9,11,4,1,3,0
21,P Awana,DNB,0,0,0,0,0,2,4,0,38,1,9.5,12,3,2,1,0
0,DR Smith,c Yadav b van der Merwe,8,12,1,0,66.66,1,2,0,24,0,12,2,1,2,0,1
1,SR Tendulkar,c Warner b Yadav,54,47,3,2,114.89,1,,,,,,,,,,
2,KD Karthik,run out (Yadav),2,6,0,0,33.33,1,,,,,,,,,,
3,RG Sharma,c Russell b Yadav,73,43,5,5,169.76,1,,,,,,,,,,
4,KA Pollard,not out,19,10,1,1,190,1,1,0,11,0,11,1,2,0,0,0
5,AT Rayudu,not out,2,2,0,0,100,1,,,,,,,,,,
6,DPMD Jayawardene,lbw b Malinga,59,43,8,1,137.2,2,,,,,,,,,,
7,V Sehwag,not out,95,57,13,2,166.66,2,,,,,,,,,,
8,DA Warner,not out,7,5,1,0,140,2,,,,,,,,,,
9,RT Ponting,DNB,0,0,0,0,0,1,,,,,,,,,,
10,Harbhajan Singh,DNB,0,0,0,0,0,1,3,0,30,0,10,1,4,0,0,0
11,JJ Bumrah,DNB,0,0,0,0,0,1,3,0,38,0,12.66,5,5,1,1,2
12,MM Patel,DNB,0,0,0,0,0,1,4,0,36,0,9,7,6,0,0,0
13,SL Malinga,DNB,0,0,0,0,0,1,4,0,26,1,6.5,10,4,0,0,0
14,Y Venugopal Rao,DNB,0,0,0,0,0,2,,,,,,,,,,
15,KM Jadhav,DNB,0,0,0,0,0,2,,,,,,,,,,
16,RE van der Merwe,DNB,0,0,0,0,0,2,4,0,35,1,8.75,7,2,2,0,0
17,IK Pathan,DNB,0,0,0,0,0,2,4,0,24,0,6,12,3,0,0,0
18,AD Russell,DNB,0,0,0,0,0,2,1,0,13,0,13,1,1,1,0,0
19,AB Agarkar,DNB,0,0,0,0,0,2,3,0,37,0,12.33,4,0,4,1,0
20,S Nadeem,DNB,0,0,0,0,0,2,4,0,20,0,5,8,1,0,0,0
21,UT Yadav,DNB,0,0,0,0,0,2,4,0,31,2,7.75,10,3,1,1,0
0,CH Gayle,not out,175,66,13,17,265.15,1,1,0,5,2,5,4,1,0,0,0
1,TM Dilshan,c Murtaza b Wright,33,36,5,0,91.66,1,,,,,,,,,,
2,V Kohli,run out (Dinda),11,9,0,1,122.22,1,,,,,,,,,,
3,AB de Villiers,c Manhas b Marsh,31,8,3,3,387.5,1,,,,,,,,,,
4,SS Tiwary,c Marsh b Dinda,2,2,0,0,100,1,,,,,,,,,,
5,R Rampaul,c Marsh b Dinda,0,1,0,0,0,1,4,0,21,2,5.25,14,1,1,1,0
6,RV Uthappa,c Singh b Kartik,0,2,0,0,0,2,,,,,,,,,,
7,AJ Finch,c Kartik b Rampaul,18,15,4,0,120,2,1,0,29,0,29,0,1,4,0,0
8,Yuvraj Singh,c Kohli b Unadkat,16,14,2,0,114.28,2,,,,,,,,,,
9,LJ Wright,c de Villiers b Unadkat,7,3,0,1,233.33,2,4,0,26,1,6.5,8,1,1,2,0
10,SPD Smith,c Dilshan b Rampaul,41,31,6,0,132.25,2,,,,,,,,,,
11,MR Marsh,b Vinay Kumar,24,23,0,2,104.34,2,3,0,56,1,18.66,4,2,7,1,0
12,M Manhas,not out,11,13,1,0,84.61,2,,,,,,,,,,
13,B Kumar,c †Arun Karthik b Singh,6,12,1,0,50,2,4,0,23,0,5.75,15,4,0,1,0
14,AG Murtaza,st †Arun Karthik b Gayle,5,4,1,0,125,2,2,0,45,0,22.5,2,3,5,1,0
15,IC Pandey,b Gayle,0,2,0,0,0,2,2,0,33,0,16.5,2,7,0,0,1
16,AB Dinda,not out,1,1,0,0,100,2,4,0,48,2,12,9,3,4,1,1
17,KB Arun Karthik,DNB,0,0,0,0,0,1,,,,,,,,,,
18,R Vinay Kumar,DNB,0,0,0,0,0,1,4,0,24,1,6,10,3,0,0,0
19,M Kartik,DNB,0,0,0,0,0,1,3,0,25,1,8.33,7,4,0,2,0
20,RP Singh,DNB,0,0,0,0,0,1,4,0,20,1,5,14,3,0,0,0
21,JD Unadkat,DNB,0,0,0,0,0,1,4,0,37,2,9.25,7,3,2,0,0
0,RV Uthappa,c Jadeja b Morris,26,33,2,0,78.78,1,,,,,,,,,,
1,AJ Finch,st †Dhoni b Jadeja,67,45,10,2,148.88,1,1,0,9,0,9,0,1,0,0,0
2,LRPL Taylor,c Jadeja b Morris,8,13,0,0,61.53,1,,,,,,,,,,
3,SPD Smith,not out,39,16,3,3,243.75,1,,,,,,,,,,
4,MR Marsh,c Morkel b Bravo,2,4,0,0,50,1,4,0,35,2,8.75,7,2,2,1,0
5,MK Pandey,b Bravo,9,8,1,0,112.5,1,,,,,,,,,,
6,AM Nayar,not out,0,1,0,0,0,1,3,0,21,1,7,6,2,0,0,0
7,S Anirudha,lbw b Kumar,0,2,0,0,0,2,,,,,,,,,,
8,M Vijay,c Taylor b Nayar,24,22,2,1,109.09,2,,,,,,,,,,
9,SK Raina,c Suman b Kumar,8,10,1,0,80,2,,,,,,,,,,
10,S Badrinath,c Smith b Marsh,34,26,4,0,130.76,2,,,,,,,,,,
11,RA Jadeja,c Dinda b Marsh,27,22,1,1,122.72,2,4,0,27,1,6.75,11,3,1,0,0
12,MS Dhoni,c Smith b Dinda,10,13,0,0,76.92,2,,,,,,,,,,
13,DJ Bravo,c Smith b Sharma,1,4,0,0,25,2,4,0,35,2,8.75,8,4,1,1,0
14,JA Morkel,c Finch b Dinda,13,11,0,1,118.18,2,,,,,,,,,,
15,CH Morris,not out,5,5,0,0,100,2,4,0,25,2,6.25,12,2,1,0,0
16,R Ashwin,not out,11,5,2,0,220,2,4,0,24,0,6,8,1,1,0,0
17,TL Suman,DNB,0,0,0,0,0,1,,,,,,,,,,
18,B Kumar,DNB,0,0,0,0,0,1,4,1,12,2,3,15,0,0,1,0
19,R Sharma,DNB,0,0,0,0,0,1,4,0,24,1,6,9,0,1,0,0
20,AB Dinda,DNB,0,0,0,0,0,1,4,0,34,2,8.5,7,5,0,0,0
21,DP Nannes,DNB,0,0,0,0,0,2,4,0,42,0,10.5,8,6,1,1,0
0,Mandeep Singh,c †de Kock b I Sharma,10,11,1,0,90.9,1,,,,,,,,,,
1,AC Gilchrist,c I Sharma b KV Sharma,26,25,4,0,104,1,,,,,,,,,,
2,PC Valthaty,c Perera b KV Sharma,6,17,0,0,35.29,1,,,,,,,,,,
3,DJ Hussey,c Reddy b I Sharma,22,24,1,1,91.66,1,,,,,,,,,,
4,PP Chawla,run out (Reddy/Perera),23,15,1,2,153.33,1,4,0,25,1,6.25,9,3,0,0,0
5,Gurkeerat Singh,b Steyn,17,12,1,1,141.66,1,,,,,,,,,,
6,Azhar Mahmood,c Ashish Reddy b Mishra,4,4,1,0,100,1,3.5,0,36,1,9.39,7,1,3,1,0
7,MS Gony,run out (I Sharma/†de Kock),0,0,0,0,0,1,4,0,24,2,6,12,4,0,0,0
