,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
8,M Markande,not out,4,3,0,0,133.33,1,3,0,42,0,14,2,5,2,0,0
9,JJ Roy,not out,91,53,6,6,171.69,2,,,,,,,,,,
10,G Gambhir,c Sharma b Mustafizur Rahman,15,16,2,0,93.75,2,,,,,,,,,,
11,RR Pant,c Pollard b KH Pandya,47,25,6,2,188,2,,,,,,,,,,
12,GJ Maxwell,c HH Pandya b KH Pandya,13,6,1,1,216.66,2,3,0,21,0,7,5,2,0,1,0
13,SS Iyer,not out,27,20,3,1,135,2,,,,,,,,,,
14,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,27,0,6.75,9,3,0,0,0
15,Mustafizur Rahman,DNB,0,0,0,0,0,1,4,0,25,1,6.25,11,2,1,0,0
16,V Shankar,DNB,0,0,0,0,0,2,,,,,,,,,,
17,DT Christian,DNB,0,0,0,0,0,2,3,0,35,2,11.66,5,5,1,0,0
18,R Tewatia,DNB,0,0,0,0,0,2,4,0,36,2,9,8,1,3,1,0
19,S Nadeem,DNB,0,0,0,0,0,2,2,0,22,0,11,4,2,1,2,0
20,Mohammed Shami,DNB,0,0,0,0,0,2,4,0,36,1,9,10,5,1,0,0
21,TA Boult,DNB,0,0,0,0,0,2,4,0,39,2,9.75,7,4,1,1,0
0,SA Yadav,b Yadav,0,1,0,0,0,1,,,,,,,,,,
1,E Lewis,c †de Kock b Anderson,65,42,6,5,154.76,1,,,,,,,,,,
2,Ishan Kishan,b Yadav,0,1,0,0,0,1,,,,,,,,,,
3,RG Sharma,c Woakes b Anderson,94,52,10,5,180.76,1,,,,,,,,,,
4,KH Pandya,run out (Woakes/Anderson),15,12,1,1,125,1,4,0,28,3,7,9,3,0,1,0
5,KA Pollard,c de Villiers b Woakes,5,7,0,0,71.42,1,,,,,,,,,,
6,HH Pandya,not out,17,5,1,2,340,1,1,0,4,0,4,2,0,0,0,0
7,MJ McClenaghan,not out,0,0,0,0,0,1,3,0,24,2,8,4,1,1,0,0
8,V Kohli,not out,92,62,7,4,148.38,2,,,,,,,,,,
9,Q de Kock,b McClenaghan,19,12,2,1,158.33,2,,,,,,,,,,
10,AB de Villiers,c HH Pandya b McClenaghan,1,2,0,0,50,2,,,,,,,,,,
11,Mandeep Singh,st †Ishan Kishan b KH Pandya,16,14,1,0,114.28,2,,,,,,,,,,
12,CJ Anderson,c sub (JP Duminy) b KH Pandya,0,1,0,0,0,2,4,0,47,2,11.75,10,8,1,2,0
13,Washington Sundar,c Yadav b KH Pandya,7,8,1,0,87.5,2,2,0,32,0,16,2,4,1,1,0
14,SN Khan,st sub (†AP Tare) b Markande,5,6,1,0,83.33,2,,,,,,,,,,
15,CR Woakes,c KH Pandya b Bumrah,11,11,0,1,100,2,3,0,31,1,10.33,9,2,3,1,0
16,UT Yadav,c Sharma b Bumrah,1,2,0,0,50,2,4,0,36,2,9,10,3,2,1,0
17,Mohammed Siraj,not out,8,3,0,1,266.66,2,4,0,34,0,8.5,11,1,2,2,0
18,M Markande,DNB,0,0,0,0,0,1,4,0,25,1,6.25,9,1,1,1,0
19,JJ Bumrah,DNB,0,0,0,0,0,1,4,0,28,2,7,12,3,1,1,0
20,Mustafizur Rahman,DNB,0,0,0,0,0,1,4,0,55,0,13.75,3,4,4,0,1
21,YS Chahal,DNB,0,0,0,0,0,2,3,0,32,0,10.66,7,0,4,0,0
0,SR Watson,c †Buttler b Laughlin,106,57,9,6,185.96,1,3,0,13,1,4.33,9,1,0,1,0
1,AT Rayudu,c †Buttler b Laughlin,12,8,2,0,150,1,,,,,,,,,,
2,SK Raina,c Gowtham b Gopal,46,29,9,0,158.62,1,,,,,,,,,,
3,MS Dhoni,c Gowtham b Gopal,5,3,1,0,166.66,1,,,,,,,,,,
4,SW Billings,c Stokes b Gopal,3,7,0,0,42.85,1,,,,,,,,,,
5,DJ Bravo,not out,24,16,4,0,150,1,2,0,16,2,8,2,1,0,2,0
6,RA Jadeja,not out,2,1,0,0,200,1,1,0,6,0,6,1,0,0,0,0
7,AM Rahane,b Chahar,16,11,1,1,145.45,2,,,,,,,,,,
8,H Klaasen,b Thakur,7,7,1,0,100,2,,,,,,,,,,
9,SV Samson,c Sharma b Chahar,2,3,0,0,66.66,2,,,,,,,,,,
10,BA Stokes,c Billings b Imran Tahir,45,37,3,1,121.62,2,3,0,39,0,13,4,8,0,0,0
11,JC Buttler,c Imran Tahir b Bravo,22,17,1,1,129.41,2,,,,,,,,,,
12,RA Tripathi,c Billings b Bravo,5,5,0,0,100,2,,,,,,,,,,
13,STR Binny,c & b Thakur,10,8,1,0,125,2,2,0,33,0,16.5,2,7,0,1,1
14,K Gowtham,c †Dhoni b Watson,1,2,0,0,50,2,3,0,35,0,11.66,3,1,3,0,0
15,S Gopal,not out,8,10,0,0,80,2,4,0,20,3,5,12,2,0,1,0
16,JD Unadkat,b Sharma,16,10,3,0,160,2,4,0,39,0,9.75,8,4,2,0,0
17,B Laughlin,c †Dhoni b Sharma,0,1,0,0,0,2,4,0,38,2,9.5,5,3,1,3,0
18,DL Chahar,DNB,0,0,0,0,0,1,4,0,30,2,7.5,9,1,1,4,0
19,KV Sharma,DNB,0,0,0,0,0,1,1.3,0,13,2,8.66,2,2,0,0,0
20,SN Thakur,DNB,0,0,0,0,0,1,3,0,18,2,6,9,2,0,0,0
21,Imran Tahir,DNB,0,0,0,0,0,1,4,0,44,1,11,4,3,2,1,0
0,CA Lynn,c †Rahul b Tye,74,41,6,4,180.48,1,,,,,,,,,,
1,SP Narine,c Nair b Mujeeb Ur Rahman,1,4,0,0,25,1,3,0,23,1,7.66,9,3,1,0,0
2,RV Uthappa,c Nair b Ashwin,34,23,5,1,147.82,1,,,,,,,,,,
3,N Rana,run out (†Rahul/Rajpoot),3,5,0,0,60,1,0.1,0,0,0,0,1,0,0,0,0
4,KD Karthik,c Tye b Sran,43,28,6,0,153.57,1,,,,,,,,,,
5,AD Russell,c Nair b Sran,10,7,2,0,142.85,1,1.5,0,31,0,16.9,2,4,2,0,0
6,Shubman Gill,not out,14,8,2,0,175,1,,,,,,,,,,
7,TK Curran,c Rajpoot b Tye,1,3,0,0,33.33,1,0.1,0,6,0,36,0,0,1,0,0
8,PP Chawla,not out,2,2,0,0,100,1,2,0,24,0,12,4,2,2,0,0
9,KL Rahul,c Curran b Narine,60,27,9,2,222.22,2,,,,,,,,,,
10,CH Gayle,not out,62,38,5,6,163.15,2,,,,,,,,,,
11,MA Agarwal,not out,2,2,0,0,100,2,,,,,,,,,,
12,Shivam Mavi,DNB,0,0,0,0,0,1,3,0,29,0,9.66,8,4,1,2,0
13,Kuldeep Yadav,DNB,0,0,0,0,0,1,1,0,13,0,13,1,1,1,0,0
14,KK Nair,DNB,0,0,0,0,0,2,,,,,,,,,,
15,AJ Finch,DNB,0,0,0,0,0,2,,,,,,,,,,
16,Yuvraj Singh,DNB,0,0,0,0,0,2,1,0,13,0,13,0,2,0,0,0
17,R Ashwin,DNB,0,0,0,0,0,2,4,0,33,1,8.25,5,3,0,1,0
18,AJ Tye,DNB,0,0,0,0,0,2,4,0,30,2,7.5,9,2,1,1,1
19,BB Sran,DNB,0,0,0,0,0,2,4,0,50,2,12.5,7,5,3,2,0
20,Mujeeb Ur Rahman,DNB,0,0,0,0,0,2,4,0,32,1,8,9,5,0,1,0
21,AS Rajpoot,DNB,0,0,0,0,0,2,3,0,32,0,10.66,6,4,1,2,0
0,SR Watson,c Hooda b Kumar,9,15,0,1,60,1,2,0,23,0,11.5,2,1,1,0,0
1,F du Plessis,st †Saha b Rashid Khan,11,13,1,0,84.61,1,,,,,,,,,,
2,SK Raina,not out,54,43,5,2,125.58,1,,,,,,,,,,
3,AT Rayudu,run out (Pandey/Kaul/Williamson),79,37,9,4,213.51,1,,,,,,,,,,
4,MS Dhoni,not out,25,12,3,1,208.33,1,,,,,,,,,,
5,RK Bhui,c Watson b Chahar,0,5,0,0,0,2,,,,,,,,,,
6,KS Williamson,c Jadeja b Bravo,84,51,5,5,164.7,2,,,,,,,,,,
7,MK Pandey,c Sharma b Chahar,0,2,0,0,0,2,,,,,,,,,,
8,DJ Hooda,c Jadeja b Chahar,1,7,0,0,14.28,2,1,0,8,0,8,1,1,0,0,0
9,Shakib Al Hasan,c Raina b Sharma,24,19,2,1,126.31,2,4,0,32,0,8,5,2,1,1,0
10,YK Pathan,c Raina b Thakur,45,27,1,4,166.66,2,,,,,,,,,,
11,WP Saha,not out,5,5,0,0,100,2,,,,,,,,,,
12,Rashid Khan,not out,17,4,1,2,425,2,4,0,49,1,12.25,5,5,3,0,0
13,SW Billings,DNB,0,0,0,0,0,1,,,,,,,,,,
14,DJ Bravo,DNB,0,0,0,0,0,1,3,0,37,1,12.33,5,2,3,0,0
15,RA Jadeja,DNB,0,0,0,0,0,1,4,0,28,0,7,6,1,1,1,0
16,DL Chahar,DNB,0,0,0,0,0,1,4,1,15,3,3.75,17,1,1,0,0
17,KV Sharma,DNB,0,0,0,0,0,1,3,0,30,1,10,5,0,3,0,0
18,SN Thakur,DNB,0,0,0,0,0,1,4,0,45,1,11.25,9,4,3,1,0
19,B Kumar,DNB,0,0,0,0,0,2,3,0,22,1,7.33,9,1,2,0,0
20,B Stanlake,DNB,0,0,0,0,0,2,4,0,38,0,9.5,12,4,2,2,0
21,S Kaul,DNB,0,0,0,0,0,2,4,0,33,0,8.25,7,5,0,1,0
0,KL Rahul,c Bravo b Harbhajan Singh,37,22,7,0,168.18,1,,,,,,,,,,
1,CH Gayle,c Imran Tahir b Watson,63,33,7,4,190.9,1,,,,,,,,,,
2,MA Agarwal,c Jadeja b Imran Tahir,30,19,1,2,157.89,1,,,,,,,,,,
3,Yuvraj Singh,c †Dhoni b Thakur,20,13,2,1,153.84,1,1,0,10,0,10,0,1,0,1,0
4,AJ Finch,lbw b Imran Tahir,0,1,0,0,0,1,,,,,,,,,,
5,KK Nair,c Jadeja b Bravo,29,17,2,1,170.58,1,,,,,,,,,,
6,R Ashwin,c †Dhoni b Thakur,14,11,0,1,127.27,1,4,0,32,1,8,6,2,1,2,0
7,AJ Tye,not out,3,4,0,0,75,1,4,0,47,2,11.75,5,5,2,1,0
8,BB Sran,not out,0,0,0,0,0,1,4,0,37,0,9.25,10,1,2,4,0
9,SR Watson,c Sran b Sharma,11,9,2,0,122.22,2,2,0,15,1,7.5,3,0,1,0,0
10,M Vijay,c Sran b Tye,12,10,0,1,120,2,,,,,,,,,,
11,AT Rayudu,run out (Ashwin),49,35,5,1,140,2,,,,,,,,,,
12,SW Billings,lbw b Ashwin,9,8,1,0,112.5,2,,,,,,,,,,
13,MS Dhoni,not out,79,44,6,5,179.54,2,,,,,,,,,,
14,RA Jadeja,c Ashwin b Tye,19,13,1,1,146.15,2,,,,,,,,,,
15,DJ Bravo,not out,1,1,0,0,100,2,4,0,37,1,9.25,4,3,1,0,0
16,MM Sharma,DNB,0,0,0,0,0,1,4,0,47,1,11.75,8,5,3,1,0
17,Mujeeb Ur Rahman,DNB,0,0,0,0,0,1,3,0,18,0,6,5,1,0,0,0
18,DL Chahar,DNB,0,0,0,0,0,2,3,0,37,0,12.33,8,5,2,1,0
19,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,41,1,10.25,8,5,2,0,0
20,SN Thakur,DNB,0,0,0,0,0,2,3,0,33,2,11,4,3,1,0,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,0,34,2,8.5,11,3,2,0,0
0,AM Rahane,st †Karthik b Rana,36,19,5,1,189.47,1,,,,,,,,,,
1,DJM Short,b Rana,44,43,5,1,102.32,1,,,,,,,,,,
2,SV Samson,c Kuldeep Yadav b Shivam Mavi,7,8,1,0,87.5,1,,,,,,,,,,
3,RA Tripathi,c Russell b Kuldeep Yadav,15,11,2,0,136.36,1,,,,,,,,,,
4,BA Stokes,c Rana b Chawla,14,11,0,1,127.27,1,3,0,25,0,8.33,4,3,0,1,0
5,JC Buttler,not out,24,18,2,0,133.33,1,,,,,,,,,,
6,K Gowtham,c Shivam Mavi b Curran,12,7,0,1,171.42,1,4,0,23,2,5.75,12,3,0,0,0
7,S Gopal,b Curran,0,1,0,0,0,1,3,0,23,0,7.66,7,0,2,0,0
8,DS Kulkarni,run out (Shubman Gill/Shivam Mavi),3,3,0,0,100,1,2,0,20,0,10,5,4,0,0,0
9,JD Unadkat,not out,0,0,0,0,0,1,3,0,34,0,11.33,4,3,2,0,0
10,SP Narine,run out (Unadkat/†Buttler),35,25,5,1,140,2,4,0,48,0,12,6,7,1,0,0
11,CA Lynn,b Gowtham,0,2,0,0,0,2,,,,,,,,,,
12,RV Uthappa,c Stokes b Gowtham,48,36,6,2,133.33,2,,,,,,,,,,
13,N Rana,not out,35,27,2,1,129.62,2,2,0,11,2,5.5,4,1,0,0,0
14,KD Karthik,not out,42,23,2,2,182.6,2,,,,,,,,,,
15,B Laughlin,DNB,0,0,0,0,0,1,3.5,0,37,0,9.65,5,2,2,1,0
16,AD Russell,DNB,0,0,0,0,0,2,,,,,,,,,,
17,Shubman Gill,DNB,0,0,0,0,0,2,,,,,,,,,,
18,TK Curran,DNB,0,0,0,0,0,2,2,0,19,2,9.5,3,2,0,0,1
19,PP Chawla,DNB,0,0,0,0,0,2,4,0,18,1,4.5,10,1,0,0,0
20,Shivam Mavi,DNB,0,0,0,0,0,2,4,0,40,1,10,9,3,2,3,0
21,Kuldeep Yadav,DNB,0,0,0,0,0,2,4,0,23,1,5.75,9,1,1,0,0
0,KL Rahul,lbw b Rashid Khan,18,21,3,0,85.71,1,,,,,,,,,,
1,CH Gayle,not out,104,63,1,11,165.07,1,,,,,,,,,,
2,MA Agarwal,c Hooda b Kaul,18,9,2,1,200,1,,,,,,,,,,
3,KK Nair,c Dhawan b Kumar,31,21,3,1,147.61,1,,,,,,,,,,
4,AJ Finch,not out,14,6,1,1,233.33,1,,,,,,,,,,
5,WP Saha,b Sharma,6,7,1,0,85.71,2,,,,,,,,,,
6,S Dhawan,retired hurt,0,1,0,0,0,2,,,,,,,,,,
7,KS Williamson,c Finch b Tye,54,41,3,2,131.7,2,,,,,,,,,,
8,YK Pathan,b Sharma,19,13,3,0,146.15,2,,,,,,,,,,
9,MK Pandey,not out,57,42,3,1,135.71,2,,,,,,,,,,
10,DJ Hooda,c sub (MK Tiwary) b Tye,5,5,0,0,100,2,2,0,16,0,8,5,1,1,1,0
11,Shakib Al Hasan,not out,24,12,1,2,200,2,2,0,28,0,14,2,1,3,0,0
12,Yuvraj Singh,DNB,0,0,0,0,0,1,,,,,,,,,,
13,R Ashwin,DNB,0,0,0,0,0,1,4,0,53,0,13.25,1,1,4,4,0
14,AJ Tye,DNB,0,0,0,0,0,1,4,0,23,2,5.75,10,2,0,0,0
15,BB Sran,DNB,0,0,0,0,0,1,4,0,22,0,5.5,11,1,0,3,1
16,MM Sharma,DNB,0,0,0,0,0,1,4,0,51,2,12.75,4,6,1,1,0
17,Mujeeb Ur Rahman,DNB,0,0,0,0,0,1,4,0,27,0,6.75,5,1,0,1,0
18,CJ Jordan,DNB,0,0,0,0,0,2,4,0,31,0,7.75,11,2,2,1,0
19,B Kumar,DNB,0,0,0,0,0,2,4,0,25,1,6.25,10,1,1,1,0
20,Rashid Khan,DNB,0,0,0,0,0,2,4,0,55,1,13.75,8,1,7,0,0
21,S Kaul,DNB,0,0,0,0,0,2,4,0,33,1,8.25,4,4,0,0,0
0,S Dhawan,b McClenaghan,5,6,1,0,83.33,1,,,,,,,,,,
1,KS Williamson,c †Ishan Kishan b HH Pandya,29,21,5,0,138.09,1,,,,,,,,,,
2,WP Saha,c †Ishan Kishan b McClenaghan,0,2,0,0,0,1,,,,,,,,,,
3,MK Pandey,c Sharma b HH Pandya,16,11,3,0,145.45,1,,,,,,,,,,
4,Shakib Al Hasan,run out (Yadav),2,4,0,0,50,1,3,0,16,1,5.33,8,0,1,0,0
5,YK Pathan,c HH Pandya b Mustafizur Rahman,29,33,2,1,87.87,1,,,,,,,,,,
6,Mohammad Nabi,b Markande,14,10,2,0,140,1,3,0,23,1,7.66,8,4,0,0,0
7,Rashid Khan,c †Ishan Kishan b Bumrah,6,9,0,0,66.66,1,4,1,11,2,2.75,16,1,0,0,0
8,Basil Thampi,b Markande,3,6,0,0,50,1,1.5,0,4,2,2.18,7,0,0,0,0
9,S Kaul,run out (KH Pandya/HH Pandya/†Ishan Kishan),2,9,0,0,22.22,1,4,0,23,3,5.75,13,4,0,0,0
10,Sandeep Sharma,not out,0,1,0,0,0,1,3,0,9,1,3,14,1,0,1,0
11,SA Yadav,c Rashid Khan b Basil Thampi,34,38,4,0,89.47,2,,,,,,,,,,
12,E Lewis,c Pandey b Sandeep Sharma,5,9,1,0,55.55,2,,,,,,,,,,
13,Ishan Kishan,c sub (DJ Hooda) b Mohammad Nabi,0,3,0,0,0,2,,,,,,,,,,
14,RG Sharma,c Dhawan b Shakib Al Hasan,2,6,0,0,33.33,2,,,,,,,,,,
15,KH Pandya,lbw b Rashid Khan,24,20,4,0,120,2,2,0,14,0,7,3,1,0,1,0
16,KA Pollard,c Dhawan b Rashid Khan,9,6,0,1,150,2,,,,,,,,,,
17,HH Pandya,c Basil Thampi b Kaul,3,19,0,0,15.78,2,3,0,20,2,6.66,9,3,0,2,0
18,MJ McClenaghan,lbw b Kaul,0,2,0,0,0,2,3,0,22,2,7.33,11,3,0,1,0
19,M Markande,lbw b Kaul,1,2,0,0,50,2,3,0,15,2,5,10,2,0,0,0
20,JJ Bumrah,not out,6,5,1,0,120,2,4,0,25,1,6.25,9,3,0,0,0
21,Mustafizur Rahman,c sub (DJ Hooda) b Basil Thampi,1,3,0,0,33.33,2,3.4,0,18,1,4.9,12,1,1,0,0
0,Q de Kock,c & b Bravo,53,37,1,4,143.24,1,,,,,,,,,,
1,V Kohli,c Jadeja b Thakur,18,15,3,0,120,1,,,,,,,,,,
2,AB de Villiers,c Billings b Imran Tahir,68,30,2,8,226.66,1,,,,,,,,,,
3,CJ Anderson,c Harbhajan Singh b Imran Tahir,2,8,0,0,25,1,3.4,0,58,0,15.81,2,2,6,2,0
4,Mandeep Singh,c Jadeja b Thakur,32,17,1,3,188.23,1,,,,,,,,,,
5,C de Grandhomme,run out (†Dhoni),11,7,1,0,157.14,1,,,,,,,,,,
6,P Negi,run out (Jadeja/†Dhoni),0,1,0,0,0,1,3,0,36,1,12,7,0,5,0,0
7,Washington Sundar,not out,13,4,1,1,325,1,1,0,14,0,14,2,0,2,0,0
8,UT Yadav,c Billings b Bravo,0,1,0,0,0,1,4,0,23,1,5.75,12,2,1,0,0
9,Mohammed Siraj,not out,0,0,0,0,0,1,4,0,48,0,12,4,4,2,4,0
10,SR Watson,c Mohammed Siraj b Negi,7,4,0,1,175,2,2,0,21,0,10.5,2,1,1,1,0
11,AT Rayudu,run out (Yadav),82,53,3,8,154.71,2,,,,,,,,,,
12,SK Raina,c Mandeep Singh b Yadav,11,9,2,0,122.22,2,,,,,,,,,,
13,SW Billings,st †de Kock b Chahal,9,7,2,0,128.57,2,,,,,,,,,,
14,RA Jadeja,b Chahal,3,5,0,0,60,2,2,0,22,0,11,4,1,2,0,0
15,MS Dhoni,not out,70,34,1,7,205.88,2,,,,,,,,,,
16,DJ Bravo,not out,14,7,1,1,200,2,4,1,33,2,8.25,12,2,2,1,0
17,YS Chahal,DNB,0,0,0,0,0,1,4,0,26,2,6.5,11,1,1,2,1
18,Harbhajan Singh,DNB,0,0,0,0,0,2,2,0,24,0,12,6,1,3,0,0
19,DL Chahar,DNB,0,0,0,0,0,2,2,0,20,0,10,4,2,1,0,0
20,SN Thakur,DNB,0,0,0,0,0,2,4,1,46,2,11.5,10,1,5,2,0
21,Imran Tahir,DNB,0,0,0,0,0,2,4,0,35,2,8.75,5,1,2,0,0
0,CA Lynn,c Roy b Mohammed Shami,31,29,4,1,106.89,1,,,,,,,,,,
1,SP Narine,c Maxwell b Boult,1,4,0,0,25,1,3,0,18,3,6,6,2,0,0,0
2,RV Uthappa,c & b Nadeem,35,19,2,3,184.21,1,,,,,,,,,,
3,N Rana,c Gambhir b Morris,59,35,5,4,168.57,1,,,,,,,,,,
4,KD Karthik,c Boult b Morris,19,10,2,1,190,1,,,,,,,,,,
5,AD Russell,b Boult,41,12,0,6,341.66,1,2,0,25,1,12.5,5,5,0,3,0
6,Shubman Gill,c Morris b Tewatia,6,5,1,0,120,1,,,,,,,,,,
7,TK Curran,c Maxwell b Tewatia,2,3,0,0,66.66,1,2,0,21,1,10.5,4,1,2,0,0
8,PP Chawla,c †Pant b Tewatia,0,3,0,0,0,1,2,0,16,1,8,5,1,1,1,0
9,Shivam Mavi,not out,0,0,0,0,0,1,2,0,14,1,7,6,2,0,1,0
10,G Gambhir,b Shivam Mavi,8,7,1,0,114.28,2,,,,,,,,,,
11,JJ Roy,st †Karthik b Chawla,1,3,0,0,33.33,2,,,,,,,,,,
12,SS Iyer,c Rana b Russell,4,3,1,0,133.33,2,,,,,,,,,,
13,RR Pant,c Chawla b Kuldeep Yadav,43,26,7,1,165.38,2,,,,,,,,,,
14,GJ Maxwell,c Uthappa b Kuldeep Yadav,47,22,3,4,213.63,2,,,,,,,,,,
15,R Tewatia,c Russell b Curran,1,2,0,0,50,2,3,0,18,3,6,10,0,2,0,0
16,V Shankar,lbw b Narine,2,4,0,0,50,2,1,0,12,0,12,2,1,1,0,0
17,CH Morris,b Narine,2,3,0,0,66.66,2,4,0,41,2,10.25,11,4,3,1,0
18,Mohammed Shami,c Russell b Narine,7,6,1,0,116.66,2,4,0,53,1,13.25,5,0,6,1,0
19,S Nadeem,not out,6,8,0,0,75,2,4,0,43,1,10.75,7,3,3,0,0
20,TA Boult,c & b Kuldeep Yadav,0,2,0,0,0,2,4,1,29,2,7.25,13,6,0,0,0
21,Kuldeep Yadav,DNB,0,0,0,0,0,1,3.2,0,32,3,9.6,6,2,2,0,0
0,PP Shaw,b Chawla,62,44,7,2,140.9,1,,,,,,,,,,
1,C Munro,b Shivam Mavi,33,18,4,2,183.33,1,,,,,,,,,,
2,SS Iyer,not out,93,40,3,10,232.5,1,,,,,,,,,,
3,RR Pant,c †Karthik b Russell,0,1,0,0,0,1,,,,,,,,,,
4,GJ Maxwell,run out (†Karthik/Shivam Mavi),27,18,1,2,150,1,2,0,22,2,11,3,2,1,0,0
5,V Shankar,not out,0,0,0,0,0,1,1,0,10,0,10,1,0,1,0,0
6,CA Lynn,b Maxwell,5,6,1,0,83.33,2,,,,,,,,,,
7,SP Narine,c Iyer b Boult,26,9,1,3,288.88,2,3,0,35,0,11.66,4,1,3,0,0
8,RV Uthappa,c Shaw b Boult,1,2,0,0,50,2,,,,,,,,,,
9,N Rana,c & b Avesh Khan,8,7,1,0,114.28,2,,,,,,,,,,
10,KD Karthik,c Boult b Mishra,18,18,0,1,100,2,,,,,,,,,,
11,Shubman Gill,run out (Iyer/†Pant),37,29,3,1,127.58,2,,,,,,,,,,
12,AD Russell,b Avesh Khan,44,30,3,4,146.66,2,3,0,28,1,9.33,6,3,1,1,0
13,Shivam Mavi,b Mishra,0,3,0,0,0,2,4,0,58,1,14.5,8,3,6,1,1
14,PP Chawla,c Munro b Maxwell,2,4,0,0,50,2,4,0,33,1,8.25,10,4,1,0,0
15,MG Johnson,not out,12,6,2,0,200,2,4,0,42,0,10.5,9,4,3,0,0
16,Kuldeep Yadav,not out,7,6,1,0,116.66,2,2,0,22,0,11,2,0,2,0,0
17,R Tewatia,DNB,0,0,0,0,0,1,1,0,11,0,11,3,1,1,0,0
18,LE Plunkett,DNB,0,0,0,0,0,1,4,0,24,0,6,9,1,1,0,0
19,A Mishra,DNB,0,0,0,0,0,1,4,1,23,2,5.75,10,2,0,0,0
20,Avesh Khan,DNB,0,0,0,0,0,1,4,0,29,2,7.25,12,2,2,1,0
21,TA Boult,DNB,0,0,0,0,0,1,4,0,44,2,11,9,4,3,2,0
0,JJ Roy,b Chahal,5,16,0,0,31.25,1,,,,,,,,,,
1,G Gambhir,c Chahal b Yadav,3,10,0,0,30,1,,,,,,,,,,
2,SS Iyer,c Mohammed Siraj b Washington Sundar,52,31,4,3,167.74,1,,,,,,,,,,
3,RR Pant,c de Villiers b Anderson,85,48,6,7,177.08,1,,,,,,,,,,
4,GJ Maxwell,c Mohammed Siraj b Chahal,4,6,0,0,66.66,1,2,0,13,1,6.5,6,0,1,1,0
5,R Tewatia,not out,13,9,3,0,144.44,1,3,0,26,0,8.66,2,0,2,0,0
6,CH Morris,not out,0,0,0,0,0,1,4,0,43,0,10.75,7,3,3,2,0
7,Q de Kock,run out (Shankar/†Pant),18,16,1,1,112.5,2,,,,,,,,,,
8,M Vohra,c Roy b Maxwell,2,5,0,0,40,2,,,,,,,,,,
9,V Kohli,c Boult b Patel,30,26,2,1,115.38,2,,,,,,,,,,
10,AB de Villiers,not out,90,39,10,5,230.76,2,,,,,,,,,,
11,CJ Anderson,b Boult,15,13,0,1,115.38,2,1,0,10,1,10,4,1,1,0,0
12,Mandeep Singh,not out,17,9,1,1,188.88,2,,,,,,,,,,
13,V Shankar,DNB,0,0,0,0,0,1,,,,,,,,,,
14,S Nadeem,DNB,0,0,0,0,0,1,2,0,27,0,13.5,3,6,0,0,0
15,HV Patel,DNB,0,0,0,0,0,1,3,0,33,1,11,3,2,2,0,0
16,TA Boult,DNB,0,0,0,0,0,1,4,0,33,1,8.25,6,3,1,0,0
17,Washington Sundar,DNB,0,0,0,0,0,2,4,0,31,1,7.75,6,1,2,0,0
18,CR Woakes,DNB,0,0,0,0,0,2,4,0,40,0,10,9,6,1,0,0
19,UT Yadav,DNB,0,0,0,0,0,2,4,0,27,1,6.75,11,3,1,0,0
20,Mohammed Siraj,DNB,0,0,0,0,0,2,4,0,35,0,8.75,10,1,3,2,0
21,YS Chahal,DNB,0,0,0,0,0,2,3,0,22,2,7.33,10,1,2,1,0
0,SR Watson,c Plunkett b Mishra,78,40,4,7,195,1,2,0,27,0,13.5,2,2,2,0,0
1,F du Plessis,c Boult b Shankar,33,33,3,1,100,1,,,,,,,,,,
2,SK Raina,b Maxwell,1,2,0,0,50,1,,,,,,,,,,
3,AT Rayudu,run out (†Pant/Boult),41,24,5,1,170.83,1,,,,,,,,,,
4,MS Dhoni,not out,51,22,2,5,231.81,1,,,,,,,,,,
5,RA Jadeja,not out,0,0,0,0,0,1,4,0,31,1,7.75,6,2,1,1,0
6,PP Shaw,c Jadeja b Asif,9,5,2,0,180,2,,,,,,,,,,
7,C Munro,c Sharma b Asif,26,16,3,2,162.5,2,,,,,,,,,,
8,SS Iyer,run out (Watson/†Dhoni),13,14,1,0,92.85,2,,,,,,,,,,
9,RR Pant,c Jadeja b Ngidi,79,45,7,4,175.55,2,,,,,,,,,,
10,GJ Maxwell,b Jadeja,6,5,1,0,120,2,1,0,5,1,5,2,0,0,0,0
11,V Shankar,not out,54,31,1,5,174.19,2,2,0,22,1,11,4,3,0,2,1
12,R Tewatia,not out,3,4,0,0,75,2,2,0,23,0,11.5,2,1,2,0,0
13,DJ Bravo,DNB,0,0,0,0,0,1,3,0,43,0,14.33,3,2,4,1,0
14,KV Sharma,DNB,0,0,0,0,0,1,,,,,,,,,,
15,Harbhajan Singh,DNB,0,0,0,0,0,1,4,0,26,0,6.5,8,1,1,1,0
16,KM Asif,DNB,0,0,0,0,0,1,3,0,43,2,14.33,5,6,2,1,0
17,L Ngidi,DNB,0,0,0,0,0,1,4,0,26,1,6.5,12,2,1,2,0
18,LE Plunkett,DNB,0,0,0,0,0,2,3,0,52,0,17.33,2,2,6,0,0
19,A Mishra,DNB,0,0,0,0,0,2,4,0,30,1,7.5,4,1,1,0,0
