,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
14,IK Pathan,not out,15,6,1,1,250,2,4,0,29,3,7.25,9,4,0,0,0
15,RS Sodhi,not out,4,2,1,0,200,2,,,,,,,,,,
16,SL Malinga,DNB,0,0,0,0,0,1,4,0,36,2,9,12,6,1,0,0
17,K Goel,DNB,0,0,0,0,0,2,,,,,,,,,,
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,24,3,6,9,2,0,0,0
19,RR Powar,DNB,0,0,0,0,0,2,4,0,28,0,7,6,1,1,0,0
20,B Lee,DNB,0,0,0,0,0,2,4,0,38,0,9.5,6,4,1,0,0
21,L Ablish,DNB,0,0,0,0,0,2,2,0,17,2,8.5,5,3,0,1,0
0,SC Ganguly,b Vettori,56,46,8,1,121.73,1,1,0,12,0,12,0,0,1,1,0
1,CH Gayle,b Bhatia,40,21,5,2,190.47,1,,,,,,,,,,
2,BB McCullum,run out (Bhatia/Vettori),6,7,0,0,85.71,1,,,,,,,,,,
3,MK Tiwary,not out,26,18,1,1,144.44,1,,,,,,,,,,
4,AD Mathews,not out,46,28,3,2,164.28,1,3,0,43,0,14.33,3,5,2,0,0
5,DA Warner,b Dinda,0,5,0,0,0,2,,,,,,,,,,
6,V Sehwag,b Agarkar,64,40,6,3,160,2,,,,,,,,,,
7,G Gambhir,run out (Ganguly),47,29,6,1,162.06,2,,,,,,,,,,
8,PD Collingwood,c Mathews b Mendis,2,3,0,0,66.66,2,2,0,19,0,9.5,2,1,1,1,0
9,KD Karthik,c McCullum b Dinda,20,17,2,0,117.64,2,,,,,,,,,,
10,KM Jadhav,c Ganguly b Mendis,5,8,0,0,62.5,2,,,,,,,,,,
11,MF Maharoof,b Iqbal Abdulla,2,3,0,0,66.66,2,3,0,30,0,10,5,3,1,0,0
12,R Bhatia,run out (Iqbal Abdulla),2,3,0,0,66.66,2,4,0,30,1,7.5,6,1,1,1,0
13,DL Vettori,not out,12,6,2,0,200,2,4,0,30,1,7.5,7,3,0,1,0
14,A Mishra,not out,4,6,0,0,66.66,2,4,0,41,0,10.25,11,5,2,2,0
15,CA Pujara,DNB,0,0,0,0,0,1,,,,,,,,,,
16,WP Saha,DNB,0,0,0,0,0,1,,,,,,,,,,
17,AB Agarkar,DNB,0,0,0,0,0,1,4,0,36,1,9,9,5,1,1,0
18,Iqbal Abdulla,DNB,0,0,0,0,0,1,4,0,28,1,7,8,3,0,0,0
19,AB Dinda,DNB,0,0,0,0,0,1,4,0,21,2,5.25,13,3,0,1,0
20,BAW Mendis,DNB,0,0,0,0,0,1,4,0,22,2,5.5,7,0,0,1,0
21,PJ Sangwan,DNB,0,0,0,0,0,2,3,0,30,0,10,8,4,1,1,0
0,RS Bopara,c Manhas b Mahesh,56,48,7,1,116.66,1,,,,,,,,,,
1,MS Bisla,run out (Manhas),2,6,0,0,33.33,1,,,,,,,,,,
2,KC Sangakkara,c Sangwan b Maharoof,17,9,1,1,188.88,1,,,,,,,,,,
3,Yuvraj Singh,c Gambhir b Maharoof,4,5,1,0,80,1,3,0,11,0,3.66,7,0,0,0,0
4,DPMD Jayawardene,c †Karthik b Sangwan,0,1,0,0,0,1,,,,,,,,,,
5,IK Pathan,st †Karthik b Dilshan,21,16,2,0,131.25,1,3.5,0,27,1,7.04,12,4,0,2,0
6,M Kaif,st †Karthik b Mishra,6,6,1,0,100,1,,,,,,,,,,
7,PP Chawla,c Maharoof b Nannes,5,7,0,0,71.42,1,4,0,33,0,8.25,7,4,0,0,0
8,RR Powar,b Nannes,3,7,0,0,42.85,1,1,0,16,0,16,0,2,0,0,0
9,S Sreesanth,not out,15,14,2,0,107.14,1,4,0,24,2,6,10,3,0,0,0
10,YA Abdulla,not out,0,1,0,0,0,1,4,0,30,1,7.5,10,3,1,0,0
11,G Gambhir,c Jayawardene b Pathan,72,54,9,1,133.33,2,,,,,,,,,,
12,V Sehwag,c Jayawardene b Sreesanth,8,6,2,0,133.33,2,,,,,,,,,,
13,TM Dilshan,c Bisla b Sreesanth,0,3,0,0,0,2,1,0,7,1,7,2,1,0,0,0
14,AB de Villiers,run out (Jayawardene/Chawla),7,13,0,0,53.84,2,,,,,,,,,,
15,KD Karthik,c Pathan b Abdulla,20,18,3,0,111.11,2,,,,,,,,,,
16,M Manhas,not out,31,24,2,0,129.16,2,,,,,,,,,,
17,MF Maharoof,not out,1,1,0,0,100,2,4,0,37,2,9.25,11,2,2,2,0
18,A Mishra,DNB,0,0,0,0,0,2,4,0,23,1,5.75,10,3,0,0,0
19,PJ Sangwan,DNB,0,0,0,0,0,2,4,0,32,1,8,11,5,0,0,0
20,VY Mahesh,DNB,0,0,0,0,0,2,3,0,23,1,7.66,5,2,0,1,0
21,DP Nannes,DNB,0,0,0,0,0,2,4,0,12,2,3,18,1,0,2,0
0,M Vijay,run out (Singh/Harmeet Singh),23,13,1,1,176.92,1,,,,,,,,,,
1,ML Hayden,c †Gilchrist b Harmeet Singh,19,18,3,0,105.55,1,,,,,,,,,,
2,SK Raina,c Sharma b Harris,52,42,4,2,123.8,1,3.1,0,25,1,7.89,6,1,1,1,0
3,MS Dhoni,b Ojha,7,13,0,0,53.84,1,,,,,,,,,,
4,MEK Hussey,c Sumanth b Symonds,8,11,0,0,72.72,1,,,,,,,,,,
5,S Badrinath,c Mishra b Singh,6,6,1,0,100,1,,,,,,,,,,
6,R Ashwin,c & b Harris,5,6,0,0,83.33,1,4,0,13,2,3.25,18,1,0,1,0
7,T Thushara,c Symonds b Harris,8,8,0,0,100,1,4,0,27,0,6.75,10,1,1,2,0
8,SB Jakati,not out,0,0,0,0,0,1,4,0,29,1,7.25,11,1,2,0,0
9,DE Bollinger,not out,2,3,0,0,66.66,1,3,0,31,0,10.33,4,3,1,2,0
10,MD Mishra,st †Dhoni b Ashwin,21,18,2,1,116.66,2,,,,,,,,,,
11,AC Gilchrist,c †Dhoni b Ashwin,7,8,1,0,87.5,2,,,,,,,,,,
12,TL Suman,c Raina b Jakati,55,44,4,2,125,2,,,,,,,,,,
13,RG Sharma,c Tyagi b Raina,8,15,0,0,53.33,2,2,0,19,0,9.5,4,2,0,2,0
14,A Symonds,not out,27,22,1,2,122.72,2,4,0,23,1,5.75,10,1,1,0,0
15,DR Smith,not out,13,8,0,1,162.5,2,1,0,14,0,14,1,3,0,0,0
16,S Tyagi,DNB,0,0,0,0,0,1,1,0,12,0,12,3,1,1,0,0
17,B Sumanth,DNB,0,0,0,0,0,2,,,,,,,,,,
18,RP Singh,DNB,0,0,0,0,0,2,2,0,18,1,9,3,2,0,1,0
19,PP Ojha,DNB,0,0,0,0,0,2,3,0,20,1,6.66,6,0,1,0,0
20,RJ Harris,DNB,0,0,0,0,0,2,4,0,18,3,4.5,11,1,0,0,0
21,Harmeet Singh,DNB,0,0,0,0,0,2,4,0,21,1,5.25,10,0,1,0,0
0,MK Tiwary,c Sharma b Vaas,0,1,0,0,0,1,,,,,,,,,,
1,BJ Hodge,c Gibbs b Jaskaran Singh,13,9,1,1,144.44,1,2,0,14,1,7,4,0,1,0,0
2,SC Ganguly,c Anirudh Singh b Vaas,0,3,0,0,0,1,,,,,,,,,,
3,CA Pujara,c Ojha b Singh,10,16,2,0,62.5,1,,,,,,,,,,
4,OA Shah,not out,58,46,3,3,126.08,1,,,,,,,,,,
5,AD Mathews,not out,65,46,5,4,141.3,1,4,0,27,1,6.75,9,3,0,1,1
6,AC Gilchrist,c Tiwary b Hodge,54,35,3,3,154.28,2,,,,,,,,,,
7,VVS Laxman,c & b Kartik,22,14,2,1,157.14,2,,,,,,,,,,
8,HH Gibbs,c Mathews b Langeveldt,19,24,2,0,79.16,2,,,,,,,,,,
9,A Symonds,c Ganguly b Sharma,5,9,0,0,55.55,2,4,0,26,0,6.5,8,0,1,2,0
10,RG Sharma,c Hodge b Mathews,13,12,2,0,108.33,2,,,,,,,,,,
11,Anirudh Singh,c & b Shukla,14,14,1,0,100,2,,,,,,,,,,
12,TL Suman,not out,7,9,1,0,77.77,2,1,0,16,0,16,1,1,1,0,1
13,WPUJC Vaas,b Langeveldt,0,1,0,0,0,2,3,1,22,2,7.33,12,2,2,0,0
14,Jaskaran Singh,not out,4,4,0,0,100,2,4,0,35,1,8.75,10,3,2,1,0
15,WP Saha,DNB,0,0,0,0,0,1,,,,,,,,,,
16,LR Shukla,DNB,0,0,0,0,0,1,3,0,30,1,10,5,1,2,0,0
17,M Kartik,DNB,0,0,0,0,0,1,3,0,17,1,5.66,9,2,0,0,0
18,CK Langeveldt,DNB,0,0,0,0,0,1,4,0,26,2,6.5,11,1,1,3,0
19,I Sharma,DNB,0,0,0,0,0,1,4,0,31,1,7.75,9,4,0,1,1
20,RP Singh,DNB,0,0,0,0,0,2,4,0,35,1,8.75,12,3,2,3,0
21,PP Ojha,DNB,0,0,0,0,0,2,4,0,19,0,4.75,12,2,0,0,0
0,ST Jayasuriya,lbw b Uniyal,23,14,3,1,164.28,1,1,0,19,0,19,0,1,2,0,0
1,SR Tendulkar,lbw b Mascarenhas,17,11,3,0,154.54,1,,,,,,,,,,
2,AP Tare,c Warne b Mascarenhas,23,13,3,1,176.92,1,,,,,,,,,,
3,SS Tiwary,c †Ojha b Tait,53,33,4,2,160.6,1,,,,,,,,,,
4,AT Rayudu,c Dogra b Uniyal,55,33,6,2,166.66,1,,,,,,,,,,
5,R Sathish,run out (†Ojha),6,5,1,0,120,1,3,0,51,1,17,3,5,4,1,0
6,Harbhajan Singh,retired hurt,8,6,1,0,133.33,1,,,,,,,,,,
7,R McLaren,not out,11,5,2,0,220,1,4,0,43,0,10.75,7,6,1,2,0
8,Z Khan,not out,0,0,0,0,0,1,4,0,27,0,6.75,9,3,0,1,0
9,GC Smith,c & b Sathish,26,22,4,0,118.18,2,,,,,,,,,,
10,SA Asnodkar,run out (Sathish),0,0,0,0,0,2,,,,,,,,,,
11,NV Ojha,c Khan b Murtaza,12,12,2,0,100,2,,,,,,,,,,
12,AA Jhunjhunwala,b Malinga,14,11,1,1,127.27,2,2,0,27,0,13.5,3,4,1,0,0
13,YK Pathan,run out (Sathish),100,37,9,8,270.27,2,2,0,22,0,11,2,0,2,0,0
14,P Dogra,run out (Malinga),41,29,2,2,141.37,2,,,,,,,,,,
15,AD Mascarenhas,not out,9,7,0,0,128.57,2,4,0,34,2,8.5,7,5,0,0,0
16,A Uniyal,b Malinga,0,1,0,0,0,2,4,0,41,2,10.25,6,4,1,2,0
17,SK Warne,not out,1,1,0,0,100,2,3,0,29,0,9.66,5,3,1,1,0
18,SL Malinga,DNB,0,0,0,0,0,1,4,0,22,2,5.5,9,1,0,1,0
19,AG Murtaza,DNB,0,0,0,0,0,1,4,0,46,1,11.5,7,2,4,0,0
20,Kamran Khan,DNB,0,0,0,0,0,2,1,0,10,0,10,3,0,1,0,0
21,SW Tait,DNB,0,0,0,0,0,2,4,0,46,1,11.5,10,7,0,6,0
0,JH Kallis,not out,65,52,7,1,125,1,3,0,34,0,11.33,5,4,1,0,0
1,SP Goswami,c Sharma b Langeveldt,8,10,2,0,80,1,,,,,,,,,,
2,MK Pandey,b Mathews,0,7,0,0,0,1,,,,,,,,,,
3,V Kohli,c Mathews b Kartik,2,5,0,0,40,1,0.2,0,1,0,3,1,0,0,0,0
4,EJG Morgan,b Kartik,10,7,0,1,142.85,1,,,,,,,,,,
5,R Dravid,b Mathews,21,16,3,0,131.25,1,,,,,,,,,,
6,RV Uthappa,c †Saha b Mathews,20,17,1,0,117.64,1,,,,,,,,,,
7,RE van der Merwe,c Hodge b Mathews,1,2,0,0,50,1,4,0,27,2,6.75,8,2,0,3,0
8,P Kumar,not out,3,5,0,0,60,1,4,0,16,1,4,12,1,0,0,0
9,BJ Hodge,c Pandey b van der Merwe,50,45,7,0,111.11,2,1,0,11,0,11,1,0,1,0,0
10,MK Tiwary,c & b van der Merwe,50,29,6,2,172.41,2,,,,,,,,,,
11,SC Ganguly,c Morgan b Kumar,23,22,1,1,104.54,2,2,0,18,0,9,1,2,0,0,0
12,CA Pujara,not out,5,15,0,0,33.33,2,,,,,,,,,,
13,OA Shah,not out,2,5,0,0,40,2,,,,,,,,,,
14,A Kumble,DNB,0,0,0,0,0,1,4,0,19,0,4.75,14,3,0,0,0
15,DW Steyn,DNB,0,0,0,0,0,1,4,0,38,0,9.5,11,4,2,2,0
16,RS Gavaskar,DNB,0,0,0,0,0,2,1,0,8,0,8,2,1,0,0,0
17,AD Mathews,DNB,0,0,0,0,0,2,4,0,19,4,4.75,11,2,0,0,0
18,WP Saha,DNB,0,0,0,0,0,2,,,,,,,,,,
19,M Kartik,DNB,0,0,0,0,0,2,4,0,22,2,5.5,10,2,0,0,1
20,CK Langeveldt,DNB,0,0,0,0,0,2,4,0,27,1,6.75,10,4,0,0,0
21,I Sharma,DNB,0,0,0,0,0,2,4,0,27,0,6.75,12,2,1,1,0
0,AC Gilchrist,b Ashwin,38,17,4,3,223.52,1,,,,,,,,,,
1,VVS Laxman,run out (Raina/†Dhoni),12,11,2,0,109.09,1,,,,,,,,,,
2,HH Gibbs,run out (Morkel),45,36,5,1,125,1,,,,,,,,,,
3,A Symonds,run out (Hayden),50,43,3,3,116.27,1,3,0,29,2,9.66,4,0,3,0,0
4,RG Sharma,not out,19,10,2,1,190,1,4,0,27,1,6.75,10,0,2,0,0
5,TL Suman,not out,10,5,2,0,200,1,1,0,8,0,8,1,1,0,0,0
6,M Vijay,b Vaas,3,6,0,0,50,2,,,,,,,,,,
7,ML Hayden,c Singh b Vaas,17,11,0,2,154.54,2,,,,,,,,,,
8,SK Raina,c †Gilchrist b Vaas,6,3,0,1,200,2,,,,,,,,,,
9,S Badrinath,c Singh b Ojha,5,12,1,0,41.66,2,,,,,,,,,,
10,JM Kemp,st †Gilchrist b Ojha,22,16,1,1,137.5,2,2.1,0,15,0,6.92,6,2,0,1,0
11,MS Dhoni,b Symonds,42,29,3,2,144.82,2,,,,,,,,,,
12,JA Morkel,not out,42,26,1,3,161.53,2,4,0,41,0,10.25,8,4,2,1,0
13,R Ashwin,c Singh b Sharma,0,1,0,0,0,2,4,0,26,1,6.5,10,3,0,2,0
14,L Balaji,c Anirudh Singh b Singh,15,10,1,1,150,2,4,0,36,0,9,9,3,2,1,0
15,M Muralitharan,lbw b Symonds,1,2,0,0,50,2,4,0,28,0,7,12,2,1,4,0
16,S Tyagi,not out,3,4,0,0,75,2,1.5,0,39,0,21.27,1,4,3,0,2
17,Anirudh Singh,DNB,0,0,0,0,0,1,,,,,,,,,,
18,WPUJC Vaas,DNB,0,0,0,0,0,1,4,1,21,3,5.25,13,1,1,0,0
19,Jaskaran Singh,DNB,0,0,0,0,0,1,1,0,16,0,16,2,3,0,1,0
20,RP Singh,DNB,0,0,0,0,0,1,3,0,30,1,10,6,2,2,2,0
21,PP Ojha,DNB,0,0,0,0,0,1,4,0,28,2,7,8,0,2,0,0
0,M Vijay,b Shukla,33,26,5,0,126.92,1,,,,,,,,,,
1,ML Hayden,b Sharma,1,8,0,0,12.5,1,,,,,,,,,,
2,SK Raina,b Hodge,18,20,2,0,90,1,1,0,6,0,6,2,0,0,0,0
3,S Badrinath,not out,43,33,3,1,130.3,1,,,,,,,,,,
4,MS Dhoni,not out,66,33,6,3,200,1,,,,,,,,,,
5,BJ Hodge,c Ashwin b Morkel,0,2,0,0,0,2,1,0,4,1,4,3,0,0,0,0
6,MK Tiwary,b Gony,8,3,2,0,266.66,2,,,,,,,,,,
7,SC Ganguly,c Morkel b Kemp,11,20,1,0,55,2,,,,,,,,,,
8,WP Saha,b Balaji,22,13,5,0,169.23,2,,,,,,,,,,
9,OA Shah,c †Dhoni b Balaji,5,4,1,0,125,2,,,,,,,,,,
10,AD Mathews,lbw b Kemp,6,13,0,0,46.15,2,3,0,29,0,9.66,2,2,1,0,0
11,LR Shukla,c Morkel b Muralitharan,19,16,3,0,118.75,2,4,0,37,1,9.25,8,5,1,0,0
12,RS Gavaskar,c Vijay b Kemp,2,8,0,0,25,2,,,,,,,,,,
13,SE Bond,b Ashwin,1,2,0,0,50,2,4,0,33,0,8.25,10,4,1,0,0
14,M Kartik,run out (Badrinath),21,20,2,0,105,2,4,0,21,0,5.25,10,0,0,1,0
15,I Sharma,not out,6,15,0,0,40,2,4,0,38,1,9.5,9,5,1,0,0
16,JM Kemp,DNB,0,0,0,0,0,1,3,0,12,3,4,10,1,0,1,0
17,JA Morkel,DNB,0,0,0,0,0,1,2,1,6,1,3,10,1,0,1,0
18,R Ashwin,DNB,0,0,0,0,0,1,4,0,22,1,5.5,11,3,0,0,0
19,L Balaji,DNB,0,0,0,0,0,1,2.2,0,9,2,3.85,8,1,0,0,0
20,M Muralitharan,DNB,0,0,0,0,0,1,4,0,16,1,4,13,1,0,1,0
21,MS Gony,DNB,0,0,0,0,0,1,3,0,33,1,11,7,7,0,0,0
0,NV Ojha,c Uthappa b Kallis,16,18,1,0,88.88,1,,,,,,,,,,
1,MJ Lumb,st †Boucher b Kumble,10,18,1,0,55.55,1,,,,,,,,,,
2,DR Martyn,b Kumar,19,24,1,0,79.16,1,,,,,,,,,,
3,AA Jhunjhunwala,b Kallis,5,7,1,0,71.42,1,,,,,,,,,,
4,YK Pathan,run out (Kohli),26,24,1,2,108.33,1,,,,,,,,,,
5,P Dogra,b Kumar,3,9,0,0,33.33,1,,,,,,,,,,
6,S Narwal,c Pandey b Kumar,0,1,0,0,0,1,2.4,0,24,0,9,7,2,1,3,0
7,SK Warne,b Kumble,4,7,0,0,57.14,1,2,0,12,0,6,6,2,0,0,0
8,M Morkel,st †Boucher b Kumble,2,9,0,0,22.22,1,3,0,34,0,11.33,6,6,0,4,0
9,MM Patel,run out (Dravid/†Boucher),0,2,0,0,0,1,3,0,23,0,7.66,8,4,0,0,0
10,SK Trivedi,not out,0,1,0,0,0,1,,,,,,,,,,
11,MK Pandey,not out,42,30,7,1,140,2,,,,,,,,,,
12,JH Kallis,not out,44,34,7,0,129.41,2,4,0,20,2,5,9,1,0,1,1
13,RV Uthappa,DNB,0,0,0,0,0,2,,,,,,,,,,
14,V Kohli,DNB,0,0,0,0,0,2,,,,,,,,,,
15,R Dravid,DNB,0,0,0,0,0,2,,,,,,,,,,
16,EJG Morgan,DNB,0,0,0,0,0,2,,,,,,,,,,
17,MV Boucher,DNB,0,0,0,0,0,2,,,,,,,,,,
18,P Kumar,DNB,0,0,0,0,0,2,4,0,18,3,4.5,15,2,0,2,0
19,A Kumble,DNB,0,0,0,0,0,2,3.5,0,9,3,2.34,14,0,0,0,0
20,DW Steyn,DNB,0,0,0,0,0,2,4,0,18,0,4.5,15,1,0,1,0
21,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,25,0,6.25,13,1,2,0,0
0,MJ Lumb,lbw b Dinda,0,1,0,0,0,1,,,,,,,,,,
1,NV Ojha,run out (Mathews/Kartik),27,18,5,0,150,1,,,,,,,,,,
2,FY Fazal,c Pujara b Bond,31,23,6,0,134.78,1,,,,,,,,,,
3,AA Jhunjhunwala,c Ganguly b Sharma,45,36,5,0,125,1,,,,,,,,,,
4,YK Pathan,c Hodge b Dinda,15,14,2,0,107.14,1,4,0,23,2,5.75,11,3,0,0,0
5,AC Voges,not out,37,22,2,2,168.18,1,1,0,5,0,5,2,0,0,0,0
6,P Dogra,c †Saha b Sharma,0,1,0,0,0,1,,,,,,,,,,
7,SK Warne,c Tiwary b Bond,1,2,0,0,50,1,4,0,27,0,6.75,4,1,0,0,0
8,MM Patel,not out,4,3,0,0,133.33,1,3,0,20,1,6.66,9,2,1,0,0
9,MK Tiwary,b Pathan,11,13,2,0,84.61,2,,,,,,,,,,
10,BJ Hodge,b Pathan,36,34,3,0,105.88,2,1,0,12,0,12,0,2,0,0,0
11,CA Pujara,b Trivedi,29,25,4,0,116,2,,,,,,,,,,
12,SC Ganguly,c Voges b Patel,33,29,3,0,113.79,2,,,,,,,,,,
13,OA Shah,not out,19,17,0,2,111.76,2,,,,,,,,,,
14,AD Mathews,run out (sub [Raut]),0,0,0,0,0,2,3,0,33,0,11,3,6,0,0,0
15,WP Saha,not out,1,2,0,0,50,2,,,,,,,,,,
16,SK Trivedi,DNB,0,0,0,0,0,1,4,0,26,1,6.5,10,2,1,0,0
17,SW Tait,DNB,0,0,0,0,0,1,4,0,29,0,7.25,10,4,0,1,0
18,M Kartik,DNB,0,0,0,0,0,2,4,0,25,0,6.25,9,2,0,1,0
19,AB Dinda,DNB,0,0,0,0,0,2,4,0,28,2,7,10,4,0,0,0
20,SE Bond,DNB,0,0,0,0,0,2,4,0,32,2,8,6,4,0,0,0
21,I Sharma,DNB,0,0,0,0,0,2,4,0,33,2,8.25,11,2,2,2,0
0,ST Jayasuriya,c sub (Y Nagar) b Maharoof,7,10,1,0,70,1,4,0,17,2,4.25,16,1,0,1,0
1,SR Tendulkar,c sub (Y Nagar) b Mishra,63,32,11,0,196.87,1,,,,,,,,,,
2,AP Tare,b Sangwan,17,10,0,2,170,1,,,,,,,,,,
3,SS Tiwary,run out (†Karthik),61,37,4,3,164.86,1,,,,,,,,,,
4,AT Rayudu,c Dilshan b Maharoof,34,21,1,3,161.9,1,,,,,,,,,,
5,KA Pollard,st †Karthik b Ladda,10,8,2,0,125,1,4,0,24,1,6,11,3,0,1,0
6,DJ Bravo,c Manhas b Ladda,9,4,0,1,225,1,2,0,11,2,5.5,7,2,0,0,0
7,R Sathish,not out,0,0,0,0,0,1,,,,,,,,,,
8,TM Dilshan,b Malinga,17,12,3,0,141.66,2,,,,,,,,,,
9,V Sehwag,c Rayudu b Bravo,26,16,4,0,162.5,2,,,,,,,,,,
10,AB de Villiers,b Bravo,11,11,2,0,100,2,,,,,,,,,,
11,MF Maharoof,st †Tare b Jayasuriya,28,18,2,2,155.55,2,4,0,50,2,12.5,6,8,0,1,1
12,KD Karthik,st †Tare b Harbhajan Singh,16,6,3,0,266.66,2,,,,,,,,,,
13,M Manhas,c Sathish b Jayasuriya,1,3,0,0,33.33,2,,,,,,,,,,
14,A Mishra,b Pollard,3,5,0,0,60,2,4,0,44,1,11,6,3,3,1,0
15,PJ Sangwan,run out (Bravo),4,9,0,0,44.44,2,4,0,41,1,10.25,8,1,3,2,0
16,S Ladda,not out,0,8,0,0,0,2,4,0,44,2,11,5,4,2,0,0
17,DP Nannes,b Harbhajan Singh,3,11,0,0,27.27,2,4,0,35,0,8.75,9,3,1,1,1
18,G Gambhir,absent hurt,0,,,,,2,,,,,,,,,,
19,Harbhajan Singh,DNB,0,0,0,0,0,1,2.3,0,23,2,9.2,6,1,2,1,0
20,Z Khan,DNB,0,0,0,0,0,1,2,0,20,0,10,2,3,0,0,0
21,SL Malinga,DNB,0,0,0,0,0,1,2,0,22,1,11,3,4,0,1,0
0,AC Gilchrist,c Jayawardene b Srivastava,33,12,4,2,275,1,,,,,,,,,,
1,VVS Laxman,retired hurt,10,7,1,0,142.85,1,,,,,,,,,,
2,HH Gibbs,b Yuvraj Singh,23,23,2,0,100,1,,,,,,,,,,
3,A Symonds,c Bipul Sharma b Yuvraj Singh,53,38,3,3,139.47,1,4,0,22,1,5.5,10,2,0,0,0
4,RG Sharma,run out (Jayawardene),1,2,0,0,50,1,3,0,19,1,6.33,7,1,1,0,0
5,Anirudh Singh,c †Sangakkara b Bipul Sharma,0,1,0,0,0,1,,,,,,,,,,
6,TL Suman,run out (†Sangakkara),26,22,2,1,118.18,1,,,,,,,,,,
7,WPUJC Vaas,c Bipul Sharma b Pathan,16,10,1,1,160,1,4,0,27,2,6.75,15,4,1,1,0
8,Jaskaran Singh,not out,3,3,0,0,100,1,1,0,12,1,12,3,3,0,0,0
9,RP Singh,not out,4,2,0,0,200,1,4,0,43,1,10.75,11,4,3,1,0
10,RS Bopara,c Symonds b Sharma,38,32,5,0,118.75,2,,,,,,,,,,
11,MS Bisla,run out (Suman),0,7,0,0,0,2,,,,,,,,,,
12,KC Sangakkara,b Vaas,0,3,0,0,0,2,,,,,,,,,,
13,Yuvraj Singh,c Gibbs b Vaas,4,6,1,0,66.66,2,4,0,21,2,5.25,11,1,1,0,0
14,DPMD Jayawardene,b Symonds,14,9,3,0,155.55,2,,,,,,,,,,
15,AB Barath,c Sharma b Ojha,7,10,1,0,70,2,,,,,,,,,,
16,IK Pathan,c Symonds b Jaskaran Singh,60,29,3,5,206.89,2,3,0,16,1,5.33,7,1,0,0,0
17,PP Chawla,c Ojha b Singh,9,13,1,0,69.23,2,3,0,24,0,8,4,1,1,0,0
18,Bipul Sharma,not out,8,6,1,0,133.33,2,2,0,19,1,9.5,2,1,1,0,0
19,S Sreesanth,not out,12,5,3,0,240,2,4,0,51,0,12.75,5,4,3,1,0
20,PP Ojha,DNB,0,0,0,0,0,1,4,0,31,1,7.75,8,4,0,0,0
21,SJ Srivastava,DNB,0,0,0,0,0,2,4,0,39,1,9.75,6,5,1,0,0
0,ST Jayasuriya,lbw b Steyn,2,5,0,0,40,1,2,0,16,0,8,2,2,0,0,0
1,SR Tendulkar,b Vinay Kumar,25,22,4,0,113.63,1,,,,,,,,,,
2,AP Tare,c Pandey b Kallis,9,10,2,0,90,1,,,,,,,,,,
3,SS Tiwary,b Kumble,25,21,3,0,119.04,1,,,,,,,,,,
4,AT Rayudu,c †Boucher b Vinay Kumar,3,4,0,0,75,1,,,,,,,,,,
5,DJ Bravo,lbw b Vinay Kumar,1,2,0,0,50,1,3.1,0,35,0,11.05,5,3,2,0,0
6,R Sathish,c Dravid b Steyn,24,22,3,0,109.09,1,,,,,,,,,,
7,KA Pollard,c Kohli b Steyn,21,19,1,1,110.52,1,2,0,24,0,12,2,4,0,0,0
8,Harbhajan Singh,c Kallis b Kumar,4,6,0,0,66.66,1,4,0,35,1,8.75,9,1,3,0,0
9,Z Khan,not out,23,9,3,1,255.55,1,4,0,18,1,4.5,13,2,0,0,0
10,SL Malinga,not out,0,0,0,0,0,1,4,0,25,0,6.25,10,3,0,0,0
11,MK Pandey,c Pollard b Harbhajan Singh,40,27,3,2,148.14,2,,,,,,,,,,
12,JH Kallis,not out,66,55,10,0,120,2,4,0,35,1,8.75,8,5,0,0,0
13,RV Uthappa,c Malinga b Khan,23,15,2,1,153.33,2,,,,,,,,,,
14,V Kohli,run out (Pollard),17,12,0,2,141.66,2,,,,,,,,,,
15,EJG Morgan,not out,7,6,0,0,116.66,2,,,,,,,,,,
16,R Dravid,DNB,0,0,0,0,0,2,,,,,,,,,,
17,MV Boucher,DNB,0,0,0,0,0,2,,,,,,,,,,
18,P Kumar,DNB,0,0,0,0,0,2,4,0,37,1,9.25,10,3,2,1,0
19,A Kumble,DNB,0,0,0,0,0,2,4,0,18,1,4.5,13,1,0,0,0
20,DW Steyn,DNB,0,0,0,0,0,2,4,0,26,3,6.5,14,4,0,3,0
21,R Vinay Kumar,DNB,0,0,0,0,0,2,4,0,25,3,6.25,10,3,0,0,0
0,DA Warner,c Hayden b Balaji,6,8,1,0,75,1,,,,,,,,,,
1,V Sehwag,c Kemp b Muralitharan,74,38,10,3,194.73,1,,,,,,,,,,
2,TM Dilshan,c Raina b Muralitharan,15,24,1,0,62.5,1,2.1,0,30,1,13.84,3,0,4,0,0
3,KD Karthik,lbw b Joginder Sharma,19,14,2,0,135.71,1,,,,,,,,,,
4,AB de Villiers,c Raina b Ashwin,2,3,0,0,66.66,1,,,,,,,,,,
5,M Manhas,not out,32,22,5,0,145.45,1,,,,,,,,,,
6,R Bhatia,c Raina b Balaji,21,9,1,2,233.33,1,2,0,31,0,15.5,3,4,2,0,0
7,A Mishra,not out,6,3,1,0,200,1,3,0,25,1,8.33,6,0,2,3,0
