url,match_id,team_1,team_2,win_runs,win_wickets,winner,match_drawn,match_abandoned,no_result,toss_winner,winner_choice,series,pom,match_number,city,date,day_night
https://www.espncricinfo.com/series/8048/scorecard/1136581/rajasthan-royals-vs-mumbai-indians-21st-match-indian-premier-league-2018,1136581,Mumbai Indians,Rajasthan Royals,NA,3,Rajasthan Royals,NA,NA,NA,Mumbai Indians,Bat,Indian Premier League 2018,Jofra Archer,21,Jaipur,Apr 22 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136585/sunrisers-hyderabad-vs-kings-xi-punjab-25th-match-indian-premier-league-2018,1136585,Sunrisers Hyderabad,Kings XI Punjab,13,NA,Sunrisers Hyderabad,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2018,Ankit Rajpoot,25,Hyderabad (Deccan),Apr 26 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136588/rajasthan-royals-vs-sunrisers-hyderabad-28th-match-indian-premier-league-2018,1136588,Sunrisers Hyderabad,Rajasthan Royals,11,NA,Sunrisers Hyderabad,NA,NA,NA,Sunrisers Hyderabad,Bat,Indian Premier League 2018,Kane Williamson,28,Jaipur,Apr 29 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136597/mumbai-indians-vs-kolkata-knight-riders-37th-match-indian-premier-league-2018,1136597,Mumbai Indians,Kolkata Knight Riders,13,NA,Mumbai Indians,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Hardik Pandya,37,Mumbai,May 6 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136592/delhi-daredevils-vs-rajasthan-royals-32nd-match-indian-premier-league-2018,1136592,Delhi Daredevils,Rajasthan Royals,4,NA,Delhi Daredevils,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2018,Rishabh Pant,32,Delhi,May 2 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136593/kolkata-knight-riders-vs-chennai-super-kings-33rd-match-indian-premier-league-2018,1136593,Chennai Super Kings,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Sunil Narine,33,Kolkata,May 3 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136591/royal-challengers-bangalore-vs-mumbai-indians-31st-match-indian-premier-league-2018,1136591,Royal Challengers Bangalore,Mumbai Indians,14,NA,Royal Challengers Bangalore,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2018,Tim Southee,31,Bengaluru,May 1 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136594/kings-xi-punjab-vs-mumbai-indians-34th-match-indian-premier-league-2018,1136594,Kings XI Punjab,Mumbai Indians,NA,6,Mumbai Indians,NA,NA,NA,Mumbai Indians,Field,Indian Premier League 2018,Suryakumar Yadav,34,Indore,May 4 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136595/chennai-super-kings-vs-royal-challengers-bangalore-35th-match-indian-premier-league-2018,1136595,Royal Challengers Bangalore,Chennai Super Kings,NA,6,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2018,Ravindra Jadeja,35,Pune,May 5 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136596/sunrisers-hyderabad-vs-delhi-daredevils-36th-match-indian-premier-league-2018,1136596,Delhi Daredevils,Sunrisers Hyderabad,NA,7,Sunrisers Hyderabad,NA,NA,NA,Delhi Daredevils,Bat,Indian Premier League 2018,Rashid Khan,36,Hyderabad (Deccan),May 5 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136606/chennai-super-kings-vs-sunrisers-hyderabad-46th-match-indian-premier-league-2018,1136606,Sunrisers Hyderabad,Chennai Super Kings,NA,8,Chennai Super Kings,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2018,Ambati Rayudu,46,Pune,May 13 2018,D/N
https://www.espncricinfo.com/series/8048/scorecard/1136609/kolkata-knight-riders-vs-rajasthan-royals-49th-match-indian-premier-league-2018,1136609,Rajasthan Royals,Kolkata Knight Riders,NA,6,Kolkata Knight Riders,NA,NA,NA,Kolkata Knight Riders,Field,Indian Premier League 2018,Kuldeep Yadav,49,Kolkata,May 15 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136607/mumbai-indians-vs-rajasthan-royals-47th-match-indian-premier-league-2018,1136607,Mumbai Indians,Rajasthan Royals,NA,7,Rajasthan Royals,NA,NA,NA,Rajasthan Royals,Field,Indian Premier League 2018,Jos Buttler,47,Mumbai,May 13 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136612/delhi-daredevils-vs-chennai-super-kings-52nd-match-indian-premier-league-2018,1136612,Delhi Daredevils,Chennai Super Kings,34,NA,Delhi Daredevils,NA,NA,NA,Chennai Super Kings,Field,Indian Premier League 2018,Harshal Patel,52,Delhi,May 18 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136610/mumbai-indians-vs-kings-xi-punjab-50th-match-indian-premier-league-2018,1136610,Mumbai Indians,Kings XI Punjab,3,NA,Mumbai Indians,NA,NA,NA,Kings XI Punjab,Field,Indian Premier League 2018,Jasprit Bumrah,50,Mumbai,May 16 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136608/kings-xi-punjab-vs-royal-challengers-bangalore-48th-match-indian-premier-league-2018,1136608,Kings XI Punjab,Royal Challengers Bangalore,NA,10,Royal Challengers Bangalore,NA,NA,NA,Royal Challengers Bangalore,Field,Indian Premier League 2018,Umesh Yadav,48,Indore,May 14 2018,N
https://www.espncricinfo.com/series/8048/scorecard/1136611/royal-challengers-bangalore-vs-sunrisers-hyderabad-51st-match-indian-premier-league-2018,1136611,Royal Challengers Bangalore,Sunrisers Hyderabad,14,NA,Royal Challengers Bangalore,NA,NA,NA,Sunrisers Hyderabad,Field,Indian Premier League 2018,AB de Villiers,51,Bengaluru,May 17 2018,N
