Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb,50,100,0,4_haul,5_haul,BSR,BWA,hard_hit,bat_consistency,pca_bat,Bowl_index,bowl_consistency,bowl_pca
SN Thakur,0,7.0,6.0,1.0,0.0,100.0,1.0,3.0,0.0,38.0,1.0,9.5,6.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,0.22077134280967697,0.06569428589024458,-0.6464931222802875,-0.05847627059518023,-1.5516915869743477,0.25047070616099154
MA Agarwal,0,213.0,177.0,23.0,7.0,119.6629213483146,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.49775992400860214,0.42498870663056365,0.6460355589829038,-1.088808394258294,1.0653351251340502,-0.6631905567281796
SS Iyer,0,439.0,342.0,41.0,21.0,127.98833819241982,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.6295414811351315,0.5775525465742026,2.0155456240326313,-1.088808394258294,1.064468640698963,-0.6631905567281796
SS Tiwary,0,109.0,78.0,9.0,5.0,137.9746835443038,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5913312247775429,0.7422472725033245,0.08706116540630489,-1.088808394258294,1.0635662398373975,-0.6631905567281796
JP Duminy,0,414.0,315.0,27.0,20.0,131.0126582278481,21.0,17.0,0.0,126.0,8.0,7.0,34.0,8.0,4.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,11.333333333333334,14.0,0.2841565857778645,0.6092862501715623,1.8267915855767094,-0.2004331409665425,-0.9561518010191715,-0.30708185785171194
Yuvraj Singh,0,248.0,210.0,23.0,10.0,117.53554502369667,21.0,9.0,0.0,72.0,1.0,7.2,14.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,27.0,36.0,0.36681390043233314,0.37126359895222555,0.8349890687845414,0.8399733412390551,-1.395296016622982,1.135257213236053
AD Mathews,0,144.0,104.0,12.0,6.0,137.14285714285714,15.0,30.0,0.0,246.0,7.0,7.935483870967742,64.0,29.0,6.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,22.5,30.75,0.5289211393934813,0.7162286454448246,0.2852330304579353,0.5922947933184898,-0.6310395017300947,0.24140263357987649
KM Jadhav,0,189.0,140.0,16.0,7.0,134.04255319148936,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.4393172978336518,0.6517731238149407,0.5367372849809685,-1.088808394258294,1.0639056310817352,-0.6631905567281796
NM Coulter Nile,0,20.0,18.0,2.0,1.0,105.26315789473684,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.3829554462748371,0.12841924883116404,-0.5498090657806451,-1.088808394258294,1.0671543143210913,-0.6631905567281796
A Mishra,0,8.0,12.0,0.0,0.0,61.53846153846154,18.0,40.1,0.0,310.0,9.0,7.542579075425791,77.0,18.0,11.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,24.060000000000002,31.0,-1.3199776401093437,-0.7722743450384852,-0.7883255897688496,0.6312302256236119,-0.25303158226961464,0.11303742296598526
Z Khan,0,0.0,0.0,0.0,0.0,0.0,12.0,24.1,1.0,156.0,7.0,6.2151394422310755,76.0,19.0,2.0,10.0,0.0,0.0,0.0,7.0,0.0,0.0,18.075000000000003,19.5,-1.3199776401093437,-1.8256418324453823,-1.0579531211513475,0.11434860219551478,0.9241758401842529,-0.3671994712449433
Imran Tahir,0,5.0,6.0,0.0,0.0,71.42857142857143,14.0,35.3,0.0,314.0,15.0,8.650137741046832,65.0,13.0,18.0,7.0,0.0,0.0,0.0,8.0,1.0,0.0,13.237499999999999,19.625,-1.3199776401093437,-0.6018931042394925,-0.767357380920754,0.05177305114411419,-0.34024580268874,-0.514490908915057
NM Coulter0Nile,0,0.0,0.0,0.0,0.0,0.0,16.0,42.3,1.0,321.0,15.0,7.413394919168591,124.0,33.0,13.0,8.0,1.0,0.0,0.0,11.0,1.0,0.0,15.862499999999999,20.0625,-1.3199776401093437,-1.8527716538149508,-1.0579531211513475,0.1019366850275107,1.6172479685023051,-1.0392280488897918
MA Starc,0,11.0,14.0,1.0,0.0,73.33333333333333,20.0,43.0,1.0,291.0,20.0,6.613636363636363,113.0,32.0,2.0,13.0,1.0,0.0,0.0,9.0,1.0,0.0,12.285714285714286,13.857142857142858,-0.6009614480804674,-0.5193409335006629,-0.7243672898409527,-0.1888065937702285,0.10015548139433987,-1.3351586292562716
VR Aaron,0,6.0,3.0,0.0,1.0,150.0,9.0,17.2,0.0,177.0,3.0,9.725274725274726,47.0,23.0,7.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,25.799999999999997,44.25,1.3763330799989428,0.9907727484829395,-0.4664565847813504,1.1030590250350563,-1.1215298882224636,1.021020537081566
YS Chahal,0,1.0,1.0,0.0,0.0,50.0,23.0,46.5,0.0,415.0,23.0,8.736842105263158,91.0,21.0,28.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,11.625,17.291666666666668,-1.3199776401093437,-1.0049647360159377,-0.8675822288956522,-0.0542585367556237,0.043853253107462076,-1.0568253650388757
S Aravind,0,0.0,1.0,0.0,0.0,0.0,6.0,18.0,0.0,132.0,8.0,6.947368421052632,47.0,15.0,3.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,12.0,14.666666666666666,-1.3199776401093437,-1.812076921760598,-1.0579531211513475,-0.16524519007652758,0.6799306329936542,-0.399219168437931
R Bhatia,0,0.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,46.0,0.0,7.666666666666667,8.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,30.0,46.0,-1.3199776401093437,-1.7917295557334216,-1.0579531211513475,1.2099770549811864,0.050209373353729846,1.6044462468138263
GS Sandhu,0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,82.0,1.0,9.11111111111111,10.0,8.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,24.0,41.0,-1.3199776401093437,-1.798512011075814,-1.0579531211513475,0.9474331656922154,0.16207198530277123,1.274246530880292
J Botha,0,31.0,15.0,5.0,1.0,193.75,6.0,10.0,0.0,81.0,1.0,7.363636363636363,20.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,40.5,2.724488440053086,1.8707963291583147,-0.15085712632627227,1.0505357606931167,-1.3729885055496274,1.2957365041909312
Bipul Sharma,0,1.0,2.0,0.0,0.0,33.33333333333333,5.0,7.0,0.0,50.0,3.0,6.25,17.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,10.5,12.5,-1.3199776401093437,-1.2242641254199491,-0.929299709526788,-0.2851493378010653,-1.303882511418268,-0.11299289901894942
DW Steyn,0,20.0,13.0,3.0,0.0,142.85714285714286,9.0,19.0,0.0,170.0,3.0,8.5,39.0,23.0,3.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,28.5,42.5,0.9911458342691873,0.8374408116352894,-0.4106992494225928,1.0954957079075072,-1.0516379406807173,1.1019869561054008
NJ Maddinson,0,4.0,7.0,1.0,0.0,50.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028177719944799454,-0.8108169518399636,-0.847300915260559,-1.088808394258294,1.0836724818241052,-0.6631905567281796
Iqbal Abdulla,0,20.0,18.0,4.0,0.0,105.26315789473684,10.0,19.0,1.0,150.0,4.0,7.5,46.0,10.0,8.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,22.8,30.0,0.9505998084028974,0.18660557624221236,-0.5452856492002338,0.5679656605919928,-0.9124085572516467,0.4628601337215265
RS Bopara,0,145.0,120.0,6.0,6.0,119.83471074380165,13.0,20.0,0.0,160.0,6.0,7.619047619047619,40.0,18.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,17.142857142857142,22.857142857142858,-0.25036677593415574,0.3567953473565733,0.19860279412217444,0.2195498580123267,-0.9604586206313558,0.1123275656319497
CH Morris,0,76.0,46.0,3.0,5.0,161.70212765957444,17.0,38.0,0.0,277.0,12.0,7.102564102564102,109.0,26.0,10.0,10.0,0.0,0.0,0.0,4.0,1.0,0.0,17.53846153846154,21.307692307692307,0.5158083820920427,1.1247262414951833,-0.025039587481940673,0.1736566762403726,-0.26177431903019777,-0.7477168725275366
I Sharma,0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,0.0,159.0,1.0,10.6,32.0,16.0,10.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,42.0,79.5,-1.3199776401093437,-1.8052944664182058,-1.0579531211513475,2.5407082333656343,0.3450265408607118,2.7250482432657024
AJ Finch,0,23.0,33.0,4.0,0.0,67.64705882352942,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0511255365289737,-0.5130372397118513,-0.6689245500641374,-1.088808394258294,1.0755074236312827,-0.6631905567281796
AP Tare,0,14.0,17.0,1.0,0.0,77.77777777777779,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7207974800852802,-0.3911525275294521,-0.6922539439191189,-1.088808394258294,1.0724728780264747,-0.6631905567281796
CJ Anderson,0,114.0,97.0,11.0,6.0,116.3265306122449,5.0,4.0,0.0,33.0,1.0,6.6,10.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,16.5,0.5509318391494672,0.3784734427901752,0.056814096183714864,-0.12441752650961947,-1.4921014378863275,0.16623854827868437
JJ Bumrah,0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,0.0,184.0,3.0,11.5,24.0,12.0,13.0,7.0,1.0,0.0,0.0,4.0,0.0,0.0,22.5,46.0,-1.3199776401093437,-1.8052944664182058,-1.0579531211513475,1.1092334695563488,0.4038108686963416,1.2425981461804982
PP Ojha,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,23.0,0.0,7.666666666666667,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,23.0,-1.3199776401093437,-1.7849471003910298,-1.0579531211513475,0.08348059977618225,-0.002733052170229725,0.48907532883730587
Shakib Al Hasan,0,36.0,27.0,5.0,0.0,128.57142857142858,7.0,14.0,0.0,123.0,4.0,8.2,34.0,9.0,7.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,16.8,24.6,0.6059585885394323,0.5746206671175949,-0.3708528162133566,0.2739775613067845,-1.1863675687166988,0.2675394045840718
SP Narine,0,0.0,1.0,0.0,0.0,0.0,14.0,32.0,0.0,234.0,7.0,7.090909090909091,80.0,17.0,11.0,4.0,0.0,0.0,0.0,8.0,1.0,0.0,24.0,29.25,-1.3199776401093437,-1.8324242877877743,-1.0579531211513475,0.5690896592723528,1.1004097796561119,0.06393939397793519
M Morkel,0,4.0,3.0,0.0,0.0,100.0,13.0,28.0,1.0,206.0,10.0,7.103448275862069,79.0,20.0,8.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,15.272727272727273,18.727272727272727,-1.3199776401093437,-0.09611572013539567,-0.6667744359153808,0.04053035646026387,-0.5368393360929967,-0.5459371948147888
CM Gautam,0,4.0,5.0,0.0,0.0,66.66666666666666,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3199776401093437,-0.6296688737369079,-0.7902093971776524,-1.088808394258294,1.0758493103043807,-0.6631905567281796
JA Morkel,0,86.0,65.0,9.0,2.0,130.3030303030303,8.0,12.0,0.0,109.0,3.0,8.384615384615385,23.0,13.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,27.25,0.4775628399628471,0.6039220486478708,-0.07063501863882761,0.38483073030397497,-1.2688040464615509,0.5139295643981153
DJ Muthuswami,0,1.0,3.0,0.0,0.0,25.0,8.0,14.0,0.0,101.0,4.0,6.733333333333333,47.0,14.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,16.8,20.2,-1.3199776401093437,-1.3813910075186995,-0.9601584498423559,0.11278782462704405,-1.1109684896284018,-0.01962005859912434
S Gopal,0,1.0,1.0,0.0,0.0,50.0,1.0,2.1,0.0,23.0,1.0,7.419354838709677,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,11.5,-1.3199776401093437,-0.9167928165648402,-0.8675822288956522,-0.3958934228347909,-1.4831357074405307,-0.04642931569031566
P Suyal,0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,95.0,0.0,8.636363636363637,21.0,10.0,2.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,60.0,95.0,-1.3199776401093437,-1.798512011075814,-1.0579531211513475,3.4071863271807477,0.19878527908523347,3.782780647121997
MK Tiwary,0,57.0,56.0,8.0,1.0,100.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3829554462748371,0.05809589607057218,-0.3484603578122349,-1.088808394258294,1.0679486816408967,-0.6631905567281796
DJG Sammy,0,13.0,18.0,0.0,0.0,68.42105263157895,3.0,3.0,0.0,25.0,0.0,6.25,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,25.0,-1.3199776401093437,-0.5994453008076517,-0.7367467670085194,0.26436112815259544,-1.5678631087195423,0.6702485572331388
SA Abbott,0,15.0,13.0,1.0,1.0,107.14285714285714,3.0,5.0,0.0,57.0,0.0,9.5,6.0,8.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,57.0,0.22077134280967697,0.18874740424507291,-0.573566662024021,1.5625796039681188,-1.5691978325527856,1.9833547399342621
AN Ahmed,0,10.0,5.0,2.0,0.0,166.66666666666669,5.0,12.0,0.0,128.0,1.0,9.846153846153847,27.0,8.0,9.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,36.0,64.0,2.275103320035038,1.3756770891636914,-0.3793418861206512,1.9292721649025804,-1.3280963249840303,2.1347342565383736
KC Cariappa,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,1.0,9.333333333333334,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,14.0,-1.3199776401093437,-1.7849471003910298,-1.0579531211513475,-0.2828597108595916,0.061411761491556686,0.04530578170916468
KL Rahul,0,142.0,126.0,8.0,5.0,111.81102362204724,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,-0.21597640037996665,0.22127114679244947,0.15775875434409153,-1.088808394258294,1.0662695154316204,-0.6631905567281796
KS Williamson,0,31.0,27.0,1.0,1.0,110.71428571428572,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5496031486498334,0.18971632643684336,-0.47684628180645466,-1.088808394258294,1.0664104837968877,-0.6631905567281796
Parvez Rasool,0,2.0,2.0,0.0,0.0,66.66666666666666,3.0,5.0,0.0,31.0,1.0,5.166666666666667,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.5,-1.3199776401093437,-0.6364513290793001,-0.8006462979022284,-0.108848063307599,-1.431117590607851,0.17411423676762108
R Dhawan,0,36.0,33.0,2.0,2.0,105.88235294117648,6.0,12.0,0.0,110.0,1.0,8.461538461538462,21.0,11.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,55.0,-0.0511255365289737,0.13887640908042514,-0.4592924419708576,1.6439494229651028,-1.3134982396676833,1.9030331444913453
JD Unadkat,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,30.0,0.0,7.5,7.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,30.0,-1.3199776401093437,-1.7849471003910298,-1.0579531211513475,0.4360831487631144,0.00827005091967863,0.8015031104354383
MS Bisla,0,37.0,30.0,6.0,1.0,119.35483870967742,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1153997845045924,0.46945353986730115,-0.3904093771634574,-1.088808394258294,1.0653694895443748,-0.6631905567281796
RR Rossouw,0,14.0,10.0,1.0,1.0,127.27272727272727,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.640975610878501,0.5617824480766387,-0.5042432201954568,-1.088808394258294,1.0645387008782734,-0.6631905567281796
Gurkeerat Singh,0,35.0,39.0,3.0,1.0,87.5,6.0,9.0,0.0,66.0,3.0,6.6,19.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,16.5,-0.24145335206602914,-0.18598325342209077,-0.532684188997069,-0.08320424156309492,-1.3076192447308772,0.07618559046698824
S Nadeem,0,2.0,7.0,0.0,0.0,25.0,5.0,7.0,1.0,43.0,0.0,5.375,21.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,42.0,43.0,-1.3199776401093437,-1.367826096833915,-0.9549399994800678,1.3942920237698102,-1.3159869387567553,1.68125746620168
BE Hendricks,0,1.0,2.0,0.0,0.0,33.33333333333333,5.0,13.0,0.0,109.0,5.0,7.785714285714286,29.0,14.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,13.0,18.166666666666668,-1.3199776401093437,-1.2242641254199491,-0.929299709526788,-0.01857134390092639,-1.1513653540889008,-0.008528549014168657
Q de Kock,0,122.0,77.0,18.0,4.0,156.4102564102564,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7220139415512872,1.1610697675837247,0.26991841412128126,-1.088808394258294,1.0622011319404376,-0.6631905567281796
J Yadav,0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,29.0,2.0,3.625,21.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,9.666666666666666,-1.3199776401093437,-1.798512011075814,-1.0579531211513475,-0.3389555709256946,0.3360135918916855,-0.16636061412498157
M de Lange,0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,30.0,0.0,6.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,30.0,-1.3199776401093437,-1.7849471003910298,-1.0579531211513475,0.559723003602688,0.15679556994548668,0.8623773151764379
Azhar Mahmood,0,6.0,7.0,1.0,0.0,75.0,2.0,3.0,0.0,41.0,0.0,10.25,5.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,41.0,0.028177719944799454,-0.3801310375980648,-0.7442877935892792,0.8138715941062561,-1.6182670326838418,1.197908057681528
BB Sran,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,35.0,0.0,8.75,6.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,35.0,-1.3199776401093437,-1.7849471003910298,-1.0579531211513475,0.6078051693736334,-0.006540429273566608,0.9825932794715482
AB Dinda,0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,62.0,0.0,10.333333333333334,5.0,5.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,30.0,62.0,-1.3199776401093437,-1.7917295557334216,-1.0579531211513475,1.7228534898712702,0.03073444215879428,2.1564919752768934
