,Name,Desc,Runs_Scored,Balls_Faced,4s_hit,6s_hit,SR,Team,Overs_Bowled,Maidens,Runs_Given,Wickets,Econ,Dots,4s_Given,6s_Given,Wd,Nb
9,PC Valthaty,run out (Smith/Kartik),1,5,0,0,20,2,,,,,,,,,,
10,Mandeep Singh,c †Uthappa b Ryder,24,23,3,0,104.34,2,,,,,,,,,,
11,AM Nayar,c Ganguly b Nehra,24,28,2,0,85.71,2,,,,,,,,,,
12,DJ Hussey,b Sharma,18,17,0,1,105.88,2,,,,,,,,,,
13,PP Chawla,c Pandey b Sharma,16,8,2,1,200,2,2,0,14,0,7,3,0,1,0,0
14,AD Mascarenhas,c Ryder b Samuels,5,5,0,0,100,2,4,0,23,1,5.75,9,1,0,0,0
15,Bipul Sharma,not out,35,18,3,2,194.44,2,2.4,0,40,0,15,5,1,5,0,0
16,JP Faulkner,c Ganguly b Dinda,3,4,0,0,75,2,4,0,31,1,7.75,8,3,1,0,0
17,P Kumar,not out,1,2,0,0,50,2,4,0,27,0,6.75,12,3,0,2,0
18,M Kartik,DNB,0,0,0,0,0,1,3,0,23,0,7.66,5,2,0,1,1
19,AB Dinda,DNB,0,0,0,0,0,1,3,0,13,1,4.33,9,1,0,1,0
20,A Nehra,DNB,0,0,0,0,0,1,3,0,20,1,6.66,9,2,1,0,0
21,Harmeet Singh,DNB,0,0,0,0,0,2,3.2,0,24,3,7.2,11,2,1,0,2
0,PA Patel,c Sharma b Patel,1,5,0,0,20,1,,,,,,,,,,
1,S Dhawan,c Pollard b Malinga,41,24,2,4,170.83,1,,,,,,,,,,
2,B Chipli,c Malinga b Patel,1,6,0,0,16.66,1,,,,,,,,,,
3,DT Christian,c Pollard b Patel,39,36,1,2,108.33,1,4,0,49,1,12.25,5,4,3,0,0
4,KC Sangakkara,b Patel,14,19,1,0,73.68,1,,,,,,,,,,
5,CL White,not out,30,22,1,2,136.36,1,2,0,19,0,9.5,1,1,1,0,0
6,DB Ravi Teja,b Malinga,4,2,1,0,200,1,,,,,,,,,,
7,A Mishra,c Patel b Malinga,0,2,0,0,0,1,4,0,31,1,7.75,9,0,3,0,0
8,DW Steyn,b Pollard,2,2,0,0,100,1,4,1,12,3,3,15,1,0,0,0
9,Ankit Sharma,c Rayudu b Pollard,1,2,0,0,50,1,4,0,18,0,4.5,14,1,1,0,0
10,TL Suman,c & b Steyn,5,9,1,0,55.55,2,,,,,,,,,,
11,RE Levi,b Steyn,3,9,0,0,33.33,2,,,,,,,,,,
12,RG Sharma,not out,73,50,4,5,146,2,,,,,,,,,,
13,AT Rayudu,c Dhawan b Mishra,19,24,1,0,79.16,2,,,,,,,,,,
14,KA Pollard,c Dhawan b Christian,24,18,0,3,133.33,2,4,0,33,2,8.25,7,3,1,2,0
15,KD Karthik,b Steyn,7,6,1,0,116.66,2,,,,,,,,,,
16,JEC Franklin,not out,7,4,1,0,175,2,,,,,,,,,,
17,Anand Rajan,DNB,0,0,0,0,0,1,2,0,9,0,4.5,6,1,0,0,0
18,Harbhajan Singh,DNB,0,0,0,0,0,2,4,0,18,0,4.5,12,0,1,0,0
19,SL Malinga,DNB,0,0,0,0,0,2,4,0,27,3,6.75,11,1,2,0,0
20,PP Ojha,DNB,0,0,0,0,0,2,4,0,39,0,9.75,6,1,3,1,0
21,MM Patel,DNB,0,0,0,0,0,2,4,0,20,4,5,13,1,1,0,0
0,R Dravid,c Tiwary b Shakib Al Hasan,28,27,5,0,103.7,1,,,,,,,,,,
1,AM Rahane,c †Bisla b Shakib Al Hasan,19,16,3,0,118.75,1,,,,,,,,,,
2,AL Menaria,run out (Pathan),1,6,0,0,16.66,1,1,0,3,1,3,3,0,0,0,0
3,SP Goswami,c Balaji b Shakib Al Hasan,24,22,1,1,109.09,1,,,,,,,,,,
4,OA Shah,st †Bisla b Narine,31,33,3,0,93.93,1,,,,,,,,,,
5,BJ Hodge,not out,12,9,0,1,133.33,1,,,,,,,,,,
6,J Botha,not out,6,7,1,0,85.71,1,4,0,22,1,5.5,15,3,0,1,0
7,JH Kallis,lbw b Botha,31,38,3,0,81.57,2,3,0,26,0,8.66,5,4,0,0,0
8,G Gambhir,run out (Dravid),11,11,2,0,100,2,,,,,,,,,,
9,MS Bisla,c Rahane b Menaria,29,29,3,0,100,2,,,,,,,,,,
10,MK Tiwary,st †Goswami b Hogg,24,18,1,1,133.33,2,,,,,,,,,,
11,Shakib Al Hasan,c Menaria b Singh,16,10,1,1,160,2,4,0,17,3,4.25,11,1,0,0,0
12,YK Pathan,not out,7,7,1,0,100,2,3,0,19,0,6.33,10,2,0,1,0
13,RN ten Doeschate,not out,7,3,0,1,233.33,2,,,,,,,,,,
14,GB Hogg,DNB,0,0,0,0,0,1,4,0,20,1,5,13,2,0,1,0
15,AA Chavan,DNB,0,0,0,0,0,1,3.2,0,32,0,9.6,7,1,2,2,0
16,A Singh,DNB,0,0,0,0,0,1,4,0,29,1,7.25,9,3,1,0,0
17,SK Trivedi,DNB,0,0,0,0,0,1,3,0,25,0,8.33,1,2,0,1,0
18,DB Das,DNB,0,0,0,0,0,2,,,,,,,,,,
19,R Bhatia,DNB,0,0,0,0,0,2,2,0,19,0,9.5,3,1,1,1,0
20,L Balaji,DNB,0,0,0,0,0,2,4,0,27,0,6.75,14,3,1,3,0
21,SP Narine,DNB,0,0,0,0,0,2,4,0,22,1,5.5,10,2,0,0,0
0,AC Gilchrist,c Tiwary b Narine,5,9,0,0,55.55,1,,,,,,,,,,
1,Mandeep Singh,c ten Doeschate b Shakib Al Hasan,38,34,3,1,111.76,1,,,,,,,,,,
2,SE Marsh,b Narine,1,6,0,0,16.66,1,,,,,,,,,,
3,DJ Hussey,run out (Gambhir/Bhatia),32,31,1,1,103.22,1,,,,,,,,,,
4,P Dogra,c Das b Bhatia,6,11,0,0,54.54,1,,,,,,,,,,
5,Bipul Sharma,c †Bisla b Narine,12,11,0,1,109.09,1,,,,,,,,,,
6,AD Mascarenhas,c †Bisla b Bhatia,0,1,0,0,0,1,4,0,34,1,8.5,7,3,1,0,0
7,PP Chawla,not out,13,8,0,1,162.5,1,4,0,18,3,4.5,11,0,1,0,0
8,P Kumar,b Narine,0,1,0,0,0,1,4,0,22,0,5.5,11,2,0,2,0
9,Harmeet Singh,c †Bisla b Narine,14,6,3,0,233.33,1,4,0,27,1,6.75,7,3,0,0,0
10,BA Bhatt,not out,6,2,0,1,300,1,4,0,24,2,6,8,2,0,0,0
11,JH Kallis,c Dogra b Bhatt,1,5,0,0,20,2,4,0,30,0,7.5,10,3,1,0,0
12,G Gambhir,c & b Mascarenhas,22,13,4,0,169.23,2,,,,,,,,,,
13,MS Bisla,b Chawla,27,25,1,1,108,2,,,,,,,,,,
14,MK Tiwary,lbw b Bhatt,20,27,1,0,74.07,2,,,,,,,,,,
15,Shakib Al Hasan,c & b Chawla,4,8,0,0,50,2,4,0,26,1,6.5,9,1,1,0,0
16,YK Pathan,b Chawla,0,3,0,0,0,2,1,0,7,0,7,2,1,0,0,0
17,DB Das,not out,35,23,3,1,152.17,2,,,,,,,,,,
18,RN ten Doeschate,b Harmeet Singh,11,14,1,0,78.57,2,,,,,,,,,,
19,R Bhatia,not out,3,2,0,0,150,2,4,0,14,2,3.5,13,0,0,0,0
20,SP Narine,DNB,0,0,0,0,0,2,4,0,19,5,4.75,14,1,1,1,0
21,JD Unadkat,DNB,0,0,0,0,0,2,3,0,32,0,10.66,2,1,2,0,0
0,R Dravid,st †de Villiers b Vettori,25,32,2,0,78.12,1,,,,,,,,,,
1,AM Rahane,not out,103,60,12,5,171.66,1,,,,,,,,,,
2,OA Shah,c Vinay Kumar b Khan,60,26,5,5,230.76,1,,,,,,,,,,
3,BJ Hodge,not out,1,2,0,0,50,1,,,,,,,,,,
4,MA Agarwal,c Shah b Pankaj Singh,34,21,3,3,161.9,2,,,,,,,,,,
5,CH Gayle,b Pankaj Singh,8,9,0,1,88.88,2,1,0,21,0,21,0,1,2,1,0
6,V Kohli,b Trivedi,22,18,2,0,122.22,2,,,,,,,,,,
7,AB de Villiers,b Trivedi,6,9,0,0,66.66,2,,,,,,,,,,
8,SS Tiwary,b Trivedi,17,16,0,1,106.25,2,,,,,,,,,,
9,M Kaif,c Hodge b Botha,14,16,1,0,87.5,2,,,,,,,,,,
10,DL Vettori,b Trivedi,1,2,0,0,50,2,4,0,20,1,5,7,1,0,0,0
11,R Vinay Kumar,b Singh,11,9,1,0,122.22,2,4,0,51,0,12.75,5,4,4,0,0
12,Z Khan,c Rahane b Hogg,0,3,0,0,0,2,4,1,15,1,3.75,18,1,1,0,0
13,S Aravind,not out,14,8,3,0,175,2,3,0,48,0,16,5,10,1,0,0
14,M Muralitharan,c Rahane b Singh,6,8,0,0,75,2,4,0,35,0,8.75,6,2,2,0,0
15,AL Menaria,DNB,0,0,0,0,0,1,,,,,,,,,,
16,J Botha,DNB,0,0,0,0,0,1,4,0,30,1,7.5,12,1,3,0,0
17,GB Hogg,DNB,0,0,0,0,0,1,4,0,19,1,4.75,8,1,0,0,0
18,SP Goswami,DNB,0,0,0,0,0,1,,,,,,,,,,
19,A Singh,DNB,0,0,0,0,0,1,3.5,0,43,2,11.21,8,6,1,0,0
20,SK Trivedi,DNB,0,0,0,0,0,1,4,0,25,4,6.25,8,0,1,1,0
21,Pankaj Singh,DNB,0,0,0,0,0,1,4,0,18,2,4.5,15,2,0,0,0
0,JH Kallis,c †de Villiers b Vettori,22,23,3,1,95.65,1,2,0,7,2,3.5,8,1,0,0,0
1,G Gambhir,c Patel b Khan,64,39,9,1,164.1,1,,,,,,,,,,
2,MS Bisla,st †de Villiers b Muralitharan,46,29,2,3,158.62,1,,,,,,,,,,
3,YK Pathan,c Gayle b Vinay Kumar,1,3,0,0,33.33,1,,,,,,,,,,
4,MK Tiwary,c Agarwal b Khan,2,5,0,0,40,1,,,,,,,,,,
5,RN ten Doeschate,c Vettori b Muralitharan,3,4,0,0,75,1,3,0,24,1,8,2,1,0,3,0
6,Shakib Al Hasan,c Pujara b Vinay Kumar,4,4,0,0,100,1,3,0,21,2,7,4,1,0,3,0
7,LR Shukla,c Khan b Patel,5,8,0,0,62.5,1,,,,,,,,,,
8,B Lee,not out,8,4,0,1,200,1,4,0,21,0,5.25,17,1,2,0,0
9,R Bhatia,not out,4,1,1,0,400,1,4,0,30,0,7.5,6,2,1,0,0
10,CA Pujara,c Pathan b Kallis,6,9,0,1,66.66,2,,,,,,,,,,
11,CH Gayle,c Shukla b Kallis,2,8,0,0,25,2,,,,,,,,,,
12,V Kohli,c Tiwary b Balaji,6,14,1,0,42.85,2,1,0,13,0,13,1,1,1,0,0
13,AB de Villiers,b Balaji,10,10,1,0,100,2,,,,,,,,,,
14,SS Tiwary,c Shukla b ten Doeschate,18,19,1,0,94.73,2,,,,,,,,,,
15,MA Agarwal,c Gambhir b Balaji,5,6,0,0,83.33,2,,,,,,,,,,
16,DL Vettori,b Balaji,20,12,3,1,166.66,2,3,0,22,1,7.33,6,1,1,0,0
17,R Vinay Kumar,c Shukla b Shakib Al Hasan,25,26,0,1,96.15,2,4,0,18,2,4.5,13,2,0,0,0
18,HV Patel,b Shakib Al Hasan,10,9,1,0,111.11,2,4,0,46,1,11.5,6,3,3,0,0
19,Z Khan,not out,11,7,1,0,157.14,2,4,0,31,2,7.75,12,6,0,0,0
20,L Balaji,DNB,0,0,0,0,0,1,4,1,18,4,4.5,14,2,0,1,0
21,M Muralitharan,DNB,0,0,0,0,0,2,4,0,31,2,7.75,7,2,1,2,0
0,RE Levi,b Nadeem,1,4,0,0,25,1,,,,,,,,,,
1,DJ Jacobs,b Nadeem,0,10,0,0,0,1,,,,,,,,,,
2,RG Sharma,c Taylor b Agarkar,29,27,5,0,107.4,1,,,,,,,,,,
3,AT Rayudu,run out (Sehwag/†Ojha),4,11,0,0,36.36,1,,,,,,,,,,
4,KA Pollard,c Taylor b Yadav,1,3,0,0,33.33,1,0.5,0,6,0,7.2,2,0,0,3,0
5,KD Karthik,c Pietersen b Yadav,3,4,0,0,75,1,,,,,,,,,,
6,Harbhajan Singh,c †Ojha b Morkel,33,22,5,1,150,1,,,,,,,,,,
7,CJ McKay,c Yadav b Pathan,8,15,0,0,53.33,1,3,0,24,0,8,5,3,0,0,0
8,RP Singh,b Morkel,0,4,0,0,0,1,4,0,24,2,6,13,3,0,3,0
9,PP Ojha,b Agarkar,3,12,0,0,25,1,4,0,19,1,4.75,11,0,0,0,0
10,MM Patel,not out,1,5,0,0,20,1,3,1,15,0,5,11,1,1,0,0
11,NV Ojha,c Harbhajan Singh b Singh,13,15,2,0,86.66,2,,,,,,,,,,
12,V Sehwag,c Levi b Ojha,32,36,2,1,88.88,2,,,,,,,,,,
13,KP Pietersen,c Jacobs b Singh,9,8,1,0,112.5,2,,,,,,,,,,
14,DPMD Jayawardene,not out,17,20,1,0,85,2,,,,,,,,,,
15,LRPL Taylor,not out,11,10,1,0,110,2,,,,,,,,,,
16,IK Pathan,DNB,0,0,0,0,0,2,4,1,12,1,3,16,1,0,0,0
17,Y Nagar,DNB,0,0,0,0,0,2,,,,,,,,,,
18,AB Agarkar,DNB,0,0,0,0,0,2,3.2,0,27,2,8.1,8,3,1,1,0
19,M Morkel,DNB,0,0,0,0,0,2,4,1,22,2,5.5,15,4,0,1,0
20,UT Yadav,DNB,0,0,0,0,0,2,4,0,11,2,2.75,15,0,0,0,1
21,S Nadeem,DNB,0,0,0,0,0,2,4,0,16,2,4,15,2,0,1,0
0,F du Plessis,st †Uthappa b Sharma,43,33,5,2,130.3,1,,,,,,,,,,
1,M Vijay,c Dinda b Mathews,8,11,0,0,72.72,1,,,,,,,,,,
2,SK Raina,c Smith b Sharma,20,19,2,0,105.26,1,4,0,22,0,5.5,7,0,1,0,0
3,MS Dhoni,c Kartik b Dinda,26,28,1,0,92.85,1,,,,,,,,,,
4,RA Jadeja,c Smith b Nehra,44,26,4,2,169.23,1,,,,,,,,,,
5,JA Morkel,not out,3,3,0,0,100,1,2,0,22,0,11,3,2,1,1,0
6,DJ Bravo,not out,5,2,1,0,250,1,3,0,31,0,10.33,6,2,2,1,0
7,RV Uthappa,run out (Bravo/Kulasekara),10,7,0,1,142.85,2,,,,,,,,,,
8,JD Ryder,not out,73,56,7,1,130.35,2,,,,,,,,,,
9,SC Ganguly,run out (Jadeja/Ashwin),16,16,1,0,100,2,,,,,,,,,,
10,MN Samuels,b Mahesh,8,15,0,0,53.33,2,4,0,29,0,7.25,6,1,1,1,0
11,SPD Smith,not out,44,22,4,3,200,2,,,,,,,,,,
12,S Badrinath,DNB,0,0,0,0,0,1,,,,,,,,,,
13,KMDN Kulasekara,DNB,0,0,0,0,0,1,4,0,38,0,9.5,6,5,0,1,0
14,R Ashwin,DNB,0,0,0,0,0,1,4,0,19,0,4.75,6,0,0,0,0
15,VY Mahesh,DNB,0,0,0,0,0,1,2.2,0,22,1,9.42,7,3,1,0,0
16,AD Mathews,DNB,0,0,0,0,0,2,2,0,18,1,9,3,3,0,0,0
17,M Manhas,DNB,0,0,0,0,0,2,,,,,,,,,,
18,R Sharma,DNB,0,0,0,0,0,2,3,0,16,2,5.33,5,1,0,0,0
19,M Kartik,DNB,0,0,0,0,0,2,3,0,18,0,6,10,1,1,0,0
20,AB Dinda,DNB,0,0,0,0,0,2,4,0,30,1,7.5,9,2,1,0,2
21,A Nehra,DNB,0,0,0,0,0,2,4,0,43,1,10.75,4,5,1,1,0
0,KC Sangakkara,c Nagar b Morkel,1,7,0,0,14.28,1,,,,,,,,,,
1,S Dhawan,lbw b Nadeem,44,29,5,1,151.72,1,,,,,,,,,,
2,PA Patel,c Jayawardene b Nadeem,45,27,5,1,166.66,1,,,,,,,,,,
3,DT Christian,c Nadeem b Yadav,19,21,1,0,90.47,1,4,0,35,1,8.75,8,4,1,2,0
4,JP Duminy,c Sehwag b Nadeem,4,5,0,0,80,1,3,0,33,0,11,5,1,3,0,0
5,B Chipli,not out,25,17,3,1,147.05,1,,,,,,,,,,
6,AA Jhunjhunwala,c †Ojha b Morkel,4,5,1,0,80,1,,,,,,,,,,
7,DW Steyn,c Sehwag b Morkel,2,3,0,0,66.66,1,4,0,19,2,4.75,12,2,0,0,0
8,A Mishra,run out (Pietersen/†Ojha),6,6,0,0,100,1,2,0,26,0,13,5,1,3,1,0
9,Ankit Sharma,not out,1,1,0,0,100,1,2.1,0,18,0,8.3,6,1,1,1,0
10,NV Ojha,c Duminy b Pratap Singh,1,4,0,0,25,2,,,,,,,,,,
11,V Sehwag,c Christian b Steyn,7,5,1,0,140,2,,,,,,,,,,
12,KP Pietersen,not out,103,64,6,9,160.93,2,2,0,16,0,8,5,2,0,1,0
13,DPMD Jayawardene,c Sangakkara b Christian,6,5,1,0,120,2,,,,,,,,,,
14,LRPL Taylor,run out (Dhawan),13,11,1,0,118.18,2,,,,,,,,,,
15,IK Pathan,c †Patel b Steyn,5,11,0,0,45.45,2,4,0,27,0,6.75,10,4,0,0,0
16,Y Nagar,not out,23,15,3,0,153.33,2,,,,,,,,,,
17,V Pratap Singh,DNB,0,0,0,0,0,1,4,0,31,1,7.75,9,3,1,0,0
18,AB Agarkar,DNB,0,0,0,0,0,2,3,0,42,0,14,3,5,2,1,0
19,M Morkel,DNB,0,0,0,0,0,2,4,0,23,3,5.75,8,1,0,1,0
20,UT Yadav,DNB,0,0,0,0,0,2,3,0,33,1,11,4,3,1,2,1
21,S Nadeem,DNB,0,0,0,0,0,2,4,0,16,3,4,9,0,0,0,0
0,R Dravid,c Bollinger b Jakati,26,28,3,1,92.85,1,,,,,,,,,,
1,AM Rahane,c Kulasekara b Ashwin,15,10,3,0,150,1,,,,,,,,,,
2,OA Shah,c †Dhoni b Kulasekara,52,43,4,3,120.93,1,,,,,,,,,,
3,AL Menaria,c Jakati b Bollinger,36,34,2,1,105.88,1,2,0,10,0,5,7,0,1,0,0
4,BJ Hodge,not out,3,5,0,0,60,1,,,,,,,,,,
5,S Badrinath,st †Goswami b Hogg,15,22,1,0,68.18,2,,,,,,,,,,
6,F du Plessis,c †Goswami b Cooper,73,52,6,2,140.38,2,,,,,,,,,,
7,SK Raina,c Rahane b Cooper,26,24,3,0,108.33,2,,,,,,,,,,
8,MS Dhoni,not out,15,12,1,0,125,2,,,,,,,,,,
9,DJ Bravo,not out,16,10,1,0,160,2,3,0,32,0,10.66,7,3,2,0,0
10,SP Goswami,DNB,0,0,0,0,0,1,,,,,,,,,,
11,STR Binny,DNB,0,0,0,0,0,1,2,0,20,0,10,3,3,0,0,0
12,KK Cooper,DNB,0,0,0,0,0,1,4,0,23,2,5.75,9,1,0,0,0
13,GB Hogg,DNB,0,0,0,0,0,1,4,0,18,1,4.5,9,1,0,0,0
14,A Singh,DNB,0,0,0,0,0,1,4,0,45,0,11.25,2,6,0,1,0
15,SK Trivedi,DNB,0,0,0,0,0,1,4,0,30,0,7.5,3,1,1,0,0
16,RA Jadeja,DNB,0,0,0,0,0,2,3,0,32,0,10.66,6,1,1,2,0
17,WP Saha,DNB,0,0,0,0,0,2,,,,,,,,,,
18,R Ashwin,DNB,0,0,0,0,0,2,4,0,19,1,4.75,13,2,0,0,0
19,KMDN Kulasekara,DNB,0,0,0,0,0,2,4,0,17,1,4.25,15,2,0,0,0
20,SB Jakati,DNB,0,0,0,0,0,2,2,0,12,1,6,6,0,1,0,0
21,DE Bollinger,DNB,0,0,0,0,0,2,4,0,31,1,7.75,11,4,1,1,0
0,JEC Franklin,c Miller b Kumar,79,51,6,4,154.9,1,,,,,,,,,,
1,SR Tendulkar,run out (Miller/†Saini),23,23,3,0,100,1,,,,,,,,,,
2,RG Sharma,c †Saini b Awana,2,5,0,0,40,1,,,,,,,,,,
3,KD Karthik,run out (Marsh/Chawla),35,20,5,0,175,1,,,,,,,,,,
4,KA Pollard,c Mandeep Singh b Awana,7,10,1,0,70,1,4,0,14,2,3.5,14,1,0,0,0
5,Harbhajan Singh,c Chitnis b Kumar,4,3,1,0,133.33,1,4,0,34,0,8.5,5,4,0,1,0
6,NLTC Perera,not out,4,5,0,0,80,1,1.3,0,19,0,12.66,0,1,1,0,0
7,AT Rayudu,not out,3,3,0,0,100,1,,,,,,,,,,
8,N Saini,lbw b Ojha,30,25,5,0,120,2,,,,,,,,,,
9,Mandeep Singh,c Franklin b Pollard,24,21,3,0,114.28,2,,,,,,,,,,
10,SE Marsh,not out,68,40,5,3,170,2,,,,,,,,,,
11,DJ Hussey,c Rayudu b Pollard,21,19,2,0,110.52,2,1,0,12,0,12,0,2,0,0,0
12,Azhar Mahmood,c Perera b Ojha,10,7,0,1,142.85,2,4,0,39,0,9.75,5,6,0,1,0
13,DA Miller,not out,5,5,0,0,100,2,,,,,,,,,,
14,PP Ojha,DNB,0,0,0,0,0,1,3,0,28,2,9.33,4,1,1,3,0
15,RP Singh,DNB,0,0,0,0,0,1,3,0,28,0,9.33,6,3,1,0,0
16,MM Patel,DNB,0,0,0,0,0,1,4,0,41,0,10.25,6,5,1,0,0
17,SD Chitnis,DNB,0,0,0,0,0,2,,,,,,,,,,
18,PP Chawla,DNB,0,0,0,0,0,2,4,0,19,0,4.75,8,0,0,0,0
19,BA Bhatt,DNB,0,0,0,0,0,2,3,0,33,0,11,4,3,2,0,0
20,P Kumar,DNB,0,0,0,0,0,2,4,1,36,2,9,11,3,2,0,0
21,P Awana,DNB,0,0,0,0,0,2,4,0,23,2,5.75,11,2,0,4,0
0,KC Sangakkara,c †Yagnik b Hodge,44,32,5,1,137.5,1,,,,,,,,,,
1,S Dhawan,c Hodge b Trivedi,52,43,8,0,120.93,1,,,,,,,,,,
2,DT Christian,not out,29,19,2,1,152.63,1,4,0,43,1,10.75,7,4,2,2,0
3,JP Duminy,not out,58,26,3,5,223.07,1,,,,,,,,,,
4,R Dravid,b Christian,42,24,7,1,175,2,,,,,,,,,,
5,AM Rahane,c Christian b A Mishra,44,31,5,1,141.93,2,,,,,,,,,,
6,AL Menaria,c Duminy b A Mishra,22,20,1,1,110,2,,,,,,,,,,
7,OA Shah,c Jhunjhunwala b A Mishra,12,11,1,0,109.09,2,,,,,,,,,,
8,BJ Hodge,not out,48,21,6,2,228.57,2,1,0,13,1,13,1,1,1,0,0
9,J Botha,c T Mishra b Anand Rajan,14,9,0,1,155.55,2,4,0,29,0,7.25,7,3,0,0,0
10,DH Yagnik,not out,9,3,2,0,300,2,,,,,,,,,,
11,B Chipli,DNB,0,0,0,0,0,1,,,,,,,,,,
12,T Mishra,DNB,0,0,0,0,0,1,,,,,,,,,,
13,AA Jhunjhunwala,DNB,0,0,0,0,0,1,,,,,,,,,,
14,Ankit Sharma,DNB,0,0,0,0,0,1,4,0,33,0,8.25,6,2,1,1,0
15,A Mishra,DNB,0,0,0,0,0,1,4,0,32,3,8,6,1,2,1,0
16,DW Steyn,DNB,0,0,0,0,0,1,3.4,0,44,0,12,6,9,0,0,0
17,Anand Rajan,DNB,0,0,0,0,0,1,4,0,45,1,11.25,4,6,1,1,1
18,GB Hogg,DNB,0,0,0,0,0,2,4,0,33,0,8.25,6,2,1,0,0
19,A Singh,DNB,0,0,0,0,0,2,4,0,55,0,13.75,8,6,2,4,0
20,SK Trivedi,DNB,0,0,0,0,0,2,4,0,27,1,6.75,11,2,1,1,0
21,Pankaj Singh,DNB,0,0,0,0,0,2,3,0,37,0,12.33,4,4,2,0,0
0,F du Plessis,c Mathews b Samuels,58,48,4,2,120.83,1,,,,,,,,,,
1,S Badrinath,c Mathews b Samuels,57,48,8,0,118.75,1,,,,,,,,,,
2,SK Raina,c Kartik b Nehra,0,2,0,0,0,1,,,,,,,,,,
3,MS Dhoni,not out,28,12,3,1,233.33,1,,,,,,,,,,
4,DJ Bravo,c Mathews b Nehra,12,8,0,1,150,1,4,0,28,2,7,8,0,1,1,0
5,RA Jadeja,c Sharma b Samuels,7,3,0,1,233.33,1,4,0,21,0,5.25,7,0,0,1,0
6,RV Uthappa,c Ashwin b Kulasekara,8,5,2,0,160,2,,,,,,,,,,
7,JD Ryder,c Bravo b Kulasekara,9,10,2,0,90,2,,,,,,,,,,
8,SC Ganguly,c Kulasekara b Jakati,24,26,4,0,92.3,2,,,,,,,,,,
9,MK Pandey,c Badrinath b Bravo,13,6,0,1,216.66,2,,,,,,,,,,
10,MN Samuels,c Kulasekara b Ashwin,26,24,2,1,108.33,2,4,0,39,3,9.75,8,4,2,0,0
11,SPD Smith,c du Plessis b Bollinger,23,21,0,0,109.52,2,,,,,,,,,,
12,AD Mathews,b Bravo,27,22,1,0,122.72,2,1,0,12,0,12,1,2,0,0,0
13,B Kumar,not out,2,4,0,0,50,2,3,0,37,0,12.33,6,5,1,0,1
14,M Kartik,not out,4,3,0,0,133.33,2,4,0,24,0,6,9,1,1,0,0
15,WP Saha,DNB,0,0,0,0,0,1,,,,,,,,,,
16,KMDN Kulasekara,DNB,0,0,0,0,0,1,2,0,10,2,5,9,2,0,0,0
17,R Ashwin,DNB,0,0,0,0,0,1,4,0,35,1,8.75,9,2,1,1,1
18,SB Jakati,DNB,0,0,0,0,0,1,3,0,20,1,6.66,7,2,0,0,0
19,DE Bollinger,DNB,0,0,0,0,0,1,3,0,30,1,10,7,5,0,0,0
20,R Sharma,DNB,0,0,0,0,0,2,4,0,28,0,7,9,1,1,0,0
21,A Nehra,DNB,0,0,0,0,0,2,4,0,23,2,5.75,9,2,0,0,0
0,AC Gilchrist,not out,40,30,3,1,133.33,1,,,,,,,,,,
1,PC Valthaty,c †Bisla b Lee,8,8,1,0,100,1,,,,,,,,,,
2,SE Marsh,c †Bisla b Lee,33,30,4,0,110,1,,,,,,,,,,
3,Mandeep Singh,c Bhatia b Balaji,6,10,0,0,60,1,,,,,,,,,,
4,DJ Hussey,run out (McCullum/†Bisla),10,14,0,0,71.42,1,,,,,,,,,,
5,P Dogra,c Kallis b Narine,6,8,0,0,75,1,,,,,,,,,,
6,AD Mascarenhas,c Tiwary b Bhatia,9,10,1,0,90,1,4,0,23,0,5.75,10,2,0,0,0
7,PP Chawla,b Narine,9,10,0,0,90,1,4,0,19,2,4.75,11,1,0,0,0
8,BB McCullum,c Mascarenhas b Chawla,15,18,3,0,83.33,2,,,,,,,,,,
9,G Gambhir,not out,66,44,7,1,150,2,,,,,,,,,,
10,MS Bisla,b Chawla,11,14,0,1,78.57,2,,,,,,,,,,
11,JH Kallis,not out,30,23,2,1,130.43,2,3,0,23,0,7.66,3,2,0,0,0
12,Harmeet Singh,DNB,0,0,0,0,0,1,2,0,26,0,13,4,2,2,1,0
13,P Kumar,DNB,0,0,0,0,0,1,3,1,23,0,7.66,10,4,0,0,0
14,BA Bhatt,DNB,0,0,0,0,0,1,3.3,0,32,0,9.14,5,3,1,0,0
15,MK Tiwary,DNB,0,0,0,0,0,2,,,,,,,,,,
16,YK Pathan,DNB,0,0,0,0,0,2,1,0,7,0,7,2,1,0,0,0
17,R Bhatia,DNB,0,0,0,0,0,2,4,0,23,1,5.75,5,0,0,1,0
18,DB Das,DNB,0,0,0,0,0,2,,,,,,,,,,
19,SP Narine,DNB,0,0,0,0,0,2,4,0,24,2,6,11,2,1,0,0
20,L Balaji,DNB,0,0,0,0,0,2,4,0,20,1,5,9,1,0,0,0
21,B Lee,DNB,0,0,0,0,0,2,4,0,26,2,6.5,10,3,0,1,0
0,RV Uthappa,c Patel b Vettori,69,45,9,2,153.33,1,,,,,,,,,,
1,JD Ryder,c Agarwal b Patel,34,22,4,1,154.54,1,,,,,,,,,,
2,SC Ganguly,c Agarwal b Vinay Kumar,6,8,0,0,75,1,,,,,,,,,,
3,MN Samuels,run out (†de Villiers),34,20,1,2,170,1,2,0,5,1,2.5,7,0,0,0,0
4,SPD Smith,run out (†de Villiers/Vinay Kumar),16,14,0,1,114.28,1,,,,,,,,,,
